game_id,game_date,start_time_utc,home_team,away_team,home_record,away_record,home_win_prob_model,away_win_prob_model,edge_home,edge_away,sp_name_home,sp_name_away,sp_era_home,sp_k9_home,sp_era_away,sp_k9_away,venue,model_pick,home_win,home_score,away_score,total_runs,game_state,game_status_detail
20260902_SD@CIN,2026-09-02,2026-09-02 12:40:00-04:00,CIN,SD,66-73,73-66,0.4854,0.5146,0.0,0.0,Brandon Williamson,Casey Mize,5.25,5.625,2.940594,8.465346,Great American Ball Park,SD,1.0,7,3,,post,Final
20260902_ATL@WSH,2026-09-02,2026-09-02 13:05:00-04:00,WSH,ATL,67-74,82-57,0.4719,0.5281,0.0,0.0,Brad Lord,Grant Holmes,5.370166,8.502763,3.8356545,7.520891,Nationals Park,ATL,0.0,0,9,,post,Final
20260902_ATH@TEX,2026-09-02,2026-09-02 14:35:00-04:00,TEX,ATH,69-70,53-86,0.5865,0.4135,0.0,0.0,Cody Bradford,Jacob Lopez,2.8421052,6.1578946,4.5,9.0,Globe Life Field,TEX,0.0,2,9,,post,Final
20260902_BAL@COL,2026-09-02,2026-09-02 15:10:00-04:00,COL,BAL,53-86,69-70,0.3662,0.6337999999999999,0.0,0.0,Tomoyuki Sugano,Trevor Rogers,4.8676057,5.4,3.9870467,7.9740934,Coors Field,BAL,1.0,6,5,,post,Final/11
20260902_PHI@ARI,2026-09-02,2026-09-02 15:40:00-04:00,AZ,PHI,73-67,79-60,0.4994,0.5005999999999999,0.0,0.0,Taylor Clarke,Andrew Painter,,,5.380074,7.8708487,Chase Field,PHI,1.0,1,0,,post,Final
20260902_SEA@BOS,2026-09-02,2026-09-02 16:10:00-04:00,BOS,SEA,75-64,65-74,0.5623,0.4377,0.0,0.0,Patrick Sandoval,Bryce Miller,5.0176992,9.79646,3.413793,9.0,Fenway Park,BOS,0.0,3,8,,post,Final
20260902_NYM@TB,2026-09-02,2026-09-02 18:40:00-04:00,TB,NYM,83-55,62-77,0.6062,0.39380000000000004,0.0,0.0,Griffin Jax,Justin Hagenman,4.392857,9.857142,6.0,7.5,Tropicana Field,TB,,4,6,,in,Top 7th
20260902_SF@PIT,2026-09-02,2026-09-02 18:40:00-04:00,PIT,SF,68-71,57-82,0.5795,0.4205,0.0,0.0,Bubba Chandler,Landen Roupp,4.374302,8.597765,3.5766234,9.116883,PNC Park,PIT,,1,3,,in,Top 7th
20260902_TOR@CLE,2026-09-02,2026-09-02 18:40:00-04:00,CLE,TOR,70-68,68-71,0.492,0.508,0.0,0.0,Joey Cantillo,Dylan Cease,3.9705882,10.395722,2.1909308,13.46778,Progressive Field,TOR,,0,9,,in,Top 7th
20260902_DET@MIN,2026-09-02,2026-09-02 19:40:00-04:00,MIN,DET,67-72,63-75,0.4823,0.5177,0.0,0.0,Dean Kremer,Drew Anderson,5.0119762,9.377246,4.1799164,10.280334,Target Field,DET,,0,2,,in,Top 4th
20260902_MIA@KC,2026-09-02,2026-09-02 19:40:00-04:00,KC,MIA,62-77,70-69,0.4564,0.5436000000000001,0.0,0.0,Noah Cameron,Eury Pérez,4.2391305,8.347826,3.4672132,10.106558,Kauffman Stadium,MIA,,5,3,,in,Middle 3rd
20260902_MIL@CHC,2026-09-02,2026-09-02 19:40:00-04:00,CHC,MIL,78-61,86-53,0.453,0.5469999999999999,0.0,0.0,David Peterson,Jacob Misiorowski,5.123494,8.376506,2.0915494,13.690141,Wrigley Field,MIL,,5,3,,in,Top 3rd
20260902_CHW@HOU,2026-09-02,2026-09-02 20:10:00-04:00,HOU,CWS,70-69,73-65,0.5816,0.4184,0.0,0.0,Hayden Wesneski,Davis Martin,4.2289157,7.1566267,3.7058823,8.168067,Daikin Park,HOU,,0,0,,in,End 2nd
20260902_NYY@LAA,2026-09-02,2026-09-02 21:38:00-04:00,LAA,NYY,53-86,79-60,0.3574,0.6426000000000001,0.0,0.0,Reid Detmers,Cam Schlittler,3.3440366,10.651376,2.3126338,11.158459,Angel Stadium,NYY,,0,0,,pre,Scheduled
20260902_STL@LAD,2026-09-02,2026-09-02 22:10:00-04:00,LAD,STL,82-56,69-70,0.5804,0.4196,0.0,0.0,Yoshinobu Yamamoto,Brycen Mautz,2.6567507,8.95881,,,Dodger Stadium,LAD,,0,0,,pre,Scheduled
