feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.077211,0.0,0.0,False,OK,,250,76
win_pct_diff,0.02,-0.002,0.298387,0.221176,0.077211,0.021953,0.013992,False,OK,,250,76
elo_diff,15.8765,-1.2431,0.272594,0.195383,0.077211,17.11969,15.770163,False,OK,,250,76
rest_days_diff,0.0263,0.0,0.003112,0.0,0.077211,0.026316,0.065446,False,OK,,250,76
sp_era_diff,-0.5308,0.1723,0.215152,0.136785,0.078367,-0.703102,0.409177,False,OK,,245,75
sp_era_5g_diff,-0.3966,0.0308,0.056548,0.0,0.077503,-0.427389,0.577577,False,OK,,246,76
sp_k9_diff,0.14,-0.0574,0.15875,0.080383,0.078367,0.197401,0.480684,False,OK,,245,75
sp_k9_5g_diff,0.0587,-0.0083,0.293773,0.21627,0.077503,0.066949,0.648194,False,OK,,246,76
sp_fbvelo_diff,0.0495,-0.1187,0.094262,0.016684,0.077578,0.168135,0.566767,False,OK,,245,76
sp_fbpct_diff,-0.0107,-0.0008,0.114167,0.036664,0.077503,-0.009925,0.030966,False,OK,,246,76
sp_whiff_diff,0.0087,0.0032,0.456817,0.379314,0.077503,0.005524,0.007935,False,OK,,246,76
sp_xwoba_diff,-0.0087,-0.0001,0.180206,0.102703,0.077503,-0.008557,0.011913,False,OK,,246,76
sp_xwoba_vs_l_diff,-0.0151,-0.0001,0.206085,0.127718,0.078367,-0.015046,0.015529,False,OK,,245,75
lineup_woba_mean_diff,0.0032,-0.0005,0.208183,0.130972,0.077211,0.003736,0.00279,False,OK,,250,76
lineup_woba_top3_diff,0.0051,-0.0007,0.118322,0.041111,0.077211,0.005867,0.004746,False,OK,,250,76
lineup_woba_std_diff,-0.0,0.0002,0.092801,0.01559,0.077211,-0.00023,0.002123,False,OK,,250,76
woba_30g_diff,0.0039,-0.0005,0.227922,0.150711,0.077211,0.004415,0.004914,False,OK,,250,76
bullpen_whip_diff,-0.0321,-0.0045,0.144246,0.066101,0.078145,-0.027549,0.064484,False,OK,,248,75
bullpen_whip_3g_diff,-0.1495,0.0246,0.154899,0.076754,0.078145,-0.174095,0.125291,False,OK,,248,75
bullpen_pitches_diff,-12.8026,12.624,0.16239,0.085179,0.077211,-25.426632,14.139132,False,OK,,250,76
team_barrel_diff,0.0011,-0.0007,0.18166,0.104449,0.077211,0.001767,0.002508,False,OK,,250,76
team_hardhit_diff,0.0099,0.0023,0.193456,0.116245,0.077211,0.007573,0.01017,False,OK,,250,76
team_exitvelo_diff,0.2176,0.1714,0.094515,0.017304,0.077211,0.04619,0.337768,False,OK,,250,76
