game_pk,game_date,home_expected_runs,away_expected_runs,home_score,away_score
744867,2024-04-25,4.2394,4.4301,1,2
745027,2024-04-25,3.9513,4.1465,3,4
745512,2024-04-25,3.544,4.4698,5,7
745755,2024-04-25,4.4886,3.901,1,3
745918,2024-04-25,4.7623,3.9771,6,3
746320,2024-04-25,4.9079,3.8905,2,1
746564,2024-04-25,3.7672,4.2524,10,9
746646,2024-04-25,4.1828,4.546,6,4
746724,2024-04-25,3.8673,4.2984,0,5
746887,2024-04-25,4.7656,3.9566,3,1
744949,2024-04-26,4.3324,4.8804,2,12
745025,2024-04-26,4.1852,4.198,2,1
745269,2024-04-26,4.113,4.4499,6,1
745347,2024-04-26,3.9447,4.4949,3,0
745424,2024-04-26,4.7419,4.0421,3,9
745835,2024-04-26,4.1452,4.2613,2,4
746000,2024-04-26,3.9857,4.282,7,6
746078,2024-04-26,3.5384,4.8153,1,3
746243,2024-04-26,4.4895,4.2539,3,5
746482,2024-04-26,3.9307,4.6336,0,8
746808,2024-04-26,3.6168,4.198,9,4
746972,2024-04-26,4.5127,4.3565,1,7
747050,2024-04-26,4.5884,3.8671,2,3
747129,2024-04-26,4.815,4.8949,6,2
744946,2024-04-27,4.2455,4.2958,2,4
745020,2024-04-27,3.9107,4.4411,4,8
745266,2024-04-27,4.3534,4.3892,3,1
745350,2024-04-27,3.9856,4.4727,3,4
745425,2024-04-27,4.4931,3.9819,1,5
745833,2024-04-27,4.4977,4.3433,4,7
745998,2024-04-27,4.2978,4.5517,3,15
746075,2024-04-27,4.0056,4.1435,4,11
746245,2024-04-27,4.3342,3.9353,5,16
746484,2024-04-27,4.1632,4.2086,6,5
746560,2024-04-27,4.8454,3.9823,4,12
746803,2024-04-27,3.6771,4.4129,8,7
746971,2024-04-27,4.7515,4.8407,17,0
747052,2024-04-27,4.8214,3.9721,7,0
747131,2024-04-27,4.2635,5.0648,2,4
744947,2024-04-28,3.7636,4.5506,3,1
745022,2024-04-28,3.9704,4.2706,4,3
745265,2024-04-28,4.001,4.207,2,3
745349,2024-04-28,3.5502,4.2968,3,2
745428,2024-04-28,4.0309,4.577,6,8
745834,2024-04-28,4.2785,4.0476,4,2
746001,2024-04-28,3.9704,4.2277,5,15
746077,2024-04-28,3.946,4.3488,9,12
746237,2024-04-28,3.9321,3.9409,5,11
746483,2024-04-28,3.6471,4.2825,4,1
746561,2024-04-28,4.4686,3.9261,2,8
746805,2024-04-28,3.7821,4.396,4,2
746967,2024-04-28,4.1595,4.2702,5,4
747045,2024-04-28,4.7791,3.9244,6,7
747125,2024-04-28,4.3491,4.8113,4,3
744945,2024-04-29,3.3967,4.9204,6,5
745263,2024-04-29,4.1844,4.6219,2,1
745427,2024-04-29,3.7331,3.991,2,5
745672,2024-04-29,4.1939,4.5662,5,1
745832,2024-04-29,4.6704,4.9334,1,3
745999,2024-04-29,3.8623,4.2341,0,1
746074,2024-04-29,3.7854,3.8647,2,7
746236,2024-04-29,4.1419,4.2532,6,5
746804,2024-04-29,3.94,4.1811,2,3
747046,2024-04-29,4.6928,4.5152,2,0
747211,2024-04-29,4.3851,4.5258,4,8
744942,2024-04-30,3.9966,4.2127,1,4
745018,2024-04-30,4.0698,4.778,7,1
745260,2024-04-30,4.0319,4.8162,3,2
745426,2024-04-30,4.0973,4.057,6,4
745673,2024-04-30,4.0871,4.7899,5,2
745831,2024-04-30,4.4873,4.9715,4,2
745997,2024-04-30,4.1162,4.3999,8,2
746073,2024-04-30,4.314,3.9108,7,6
746239,2024-04-30,4.2523,4.26,5,7
746398,2024-04-30,4.4992,4.4564,10,9
746477,2024-04-30,4.1289,4.1664,1,2
746481,2024-04-30,3.864,4.1707,11,6
746806,2024-04-30,3.6622,4.4136,5,6
746968,2024-04-30,4.2918,4.49,4,0
747047,2024-04-30,4.5429,4.3145,4,2
747210,2024-04-30,4.2648,4.422,4,3
744939,2024-05-01,3.9374,4.3484,1,6
745023,2024-05-01,4.0,4.7604,0,1
745261,2024-05-01,4.0648,4.6847,2,5
745423,2024-05-01,3.7644,3.8357,6,2
745670,2024-05-01,4.1304,4.1389,4,0
745829,2024-05-01,4.416,4.3358,0,1
745996,2024-05-01,4.1434,4.3199,7,1
746072,2024-05-01,4.1803,3.8441,4,1
746238,2024-05-01,3.8456,4.5613,1,2
746399,2024-05-01,4.3903,4.3706,2,3
746478,2024-05-01,3.5852,3.915,4,1
746800,2024-05-01,3.7521,4.1718,5,10
746966,2024-05-01,4.0242,4.7658,6,2
747048,2024-05-01,4.6087,4.3231,0,2
747207,2024-05-01,4.3145,4.5333,0,8
745021,2024-05-02,3.9482,3.8866,6,0
745830,2024-05-02,4.4117,3.5324,7,6
746070,2024-05-02,4.5456,4.4678,5,4
746403,2024-05-02,4.6001,4.8931,8,2
746969,2024-05-02,4.8318,3.7684,1,3
747044,2024-05-02,3.996,4.6834,7,2
744868,2024-05-03,3.9908,3.7984,9,3
745101,2024-05-03,4.1299,4.9931,10,8
745187,2024-05-03,4.4804,4.2727,3,0
745510,2024-05-03,4.5018,3.5896,2,3
745589,2024-05-03,5.0689,3.8823,4,3
745665,2024-05-03,4.2494,3.7504,3,1
745756,2024-05-03,3.5172,3.9365,2,1
745914,2024-05-03,4.0926,4.8897,5,2
746152,2024-05-03,4.2577,4.5184,4,3
746318,2024-05-03,4.8478,3.9749,7,1
746402,2024-05-03,4.2209,4.6395,5,3
746645,2024-05-03,4.1665,4.1141,0,6
746721,2024-05-03,4.7431,4.3704,0,3
746890,2024-05-03,4.0174,4.2446,1,3
747208,2024-05-03,3.9023,4.1541,1,7
744862,2024-05-04,3.8647,3.5784,3,6
745100,2024-05-04,3.8626,5.1751,3,1
745183,2024-05-04,4.3941,3.6554,5,6
745511,2024-05-04,4.9515,4.0141,1,0
745583,2024-05-04,5.0291,3.9987,14,3
745666,2024-05-04,4.1768,3.7873,20,4
745750,2024-05-04,3.6574,3.8901,5,3
745911,2024-05-04,3.5489,4.4858,3,1
746155,2024-05-04,4.245,4.8131,11,2
746311,2024-05-04,4.9956,3.7364,4,15
746394,2024-05-04,4.1674,4.2935,0,5
746644,2024-05-04,4.3099,3.8757,7,1
746720,2024-05-04,4.5352,5.167,1,2
746884,2024-05-04,3.9473,4.3215,6,5
747209,2024-05-04,4.1148,4.6041,1,13
744861,2024-05-05,3.4815,4.6006,11,8
745103,2024-05-05,4.1911,4.477,7,6
745185,2024-05-05,4.6787,3.6271,1,5
745504,2024-05-05,4.3664,3.7608,5,3
745587,2024-05-05,4.9806,3.9328,5,4
745667,2024-05-05,3.9854,3.3757,3,12
745751,2024-05-05,3.5923,3.9479,5,2
745913,2024-05-05,3.4951,4.3115,2,9
746153,2024-05-05,4.17,4.4545,5,1
746314,2024-05-05,4.345,4.3049,2,3
746395,2024-05-05,4.1963,4.5936,4,5
746643,2024-05-05,4.7061,4.1254,4,1
746719,2024-05-05,4.4322,4.8923,1,11
746883,2024-05-05,4.0131,4.4821,5,0
747206,2024-05-05,4.2791,4.6443,11,4
745098,2024-05-06,5.2849,4.5853,8,2
745182,2024-05-06,4.0833,4.7117,3,4
745509,2024-05-06,4.3183,3.9629,4,1
745585,2024-05-06,5.2306,4.7297,6,1
745669,2024-05-06,4.1674,3.8068,2,4
745912,2024-05-06,3.6712,4.2099,3,1
746149,2024-05-06,4.2317,4.1304,6,3
746313,2024-05-06,4.0382,4.0225,3,2
746639,2024-05-06,3.6326,4.3245,2,1
746886,2024-05-06,4.1289,4.0757,3,6
744859,2024-05-07,4.0516,4.6882,3,0
745095,2024-05-07,5.3037,4.4981,5,1
745186,2024-05-07,4.0367,4.3965,5,7
745508,2024-05-07,4.3937,4.1533,0,9
745586,2024-05-07,4.3814,3.6977,10,1
745668,2024-05-07,4.9028,4.2122,8,15
745752,2024-05-07,5.0183,3.9846,10,3
745915,2024-05-07,3.7708,4.3487,6,10
746147,2024-05-07,4.1095,3.7595,8,2
746315,2024-05-07,4.269,4.0496,5,6
746559,2024-05-07,4.5626,4.6457,0,5
746638,2024-05-07,3.7745,4.0696,7,11
746718,2024-05-07,4.2636,3.9834,2,6
746885,2024-05-07,4.0858,3.8392,3,2
747126,2024-05-07,4.0191,4.6003,4,2
744858,2024-05-08,3.4559,4.267,6,7
745097,2024-05-08,4.9794,4.0092,1,4
745507,2024-05-08,4.1105,4.3851,4,5
745584,2024-05-08,4.2714,3.6395,3,5
745659,2024-05-08,4.1634,4.1391,11,12
745664,2024-05-08,4.518,3.661,9,4
745749,2024-05-08,4.8223,3.6497,9,4
745906,2024-05-08,3.537,4.0635,6,3
746151,2024-05-08,4.5124,4.1454,3,1
746312,2024-05-08,3.8065,3.9463,6,4
746562,2024-05-08,4.745,5.1883,6,8
746640,2024-05-08,4.0152,4.1525,5,4
746717,2024-05-08,4.5735,3.9116,3,4
746879,2024-05-08,3.8569,3.8295,0,3
747127,2024-05-08,3.898,4.5309,5,0
745748,2024-05-09,4.447,3.337,3,4
745910,2024-05-09,3.6892,3.8952,11,1
745995,2024-05-09,4.2583,3.6861,7,1
746241,2024-05-09,3.9373,4.6725,4,10
746563,2024-05-09,4.2117,4.9176,9,1
746715,2024-05-09,4.2081,4.4451,4,5
746802,2024-05-09,3.9959,4.4206,3,2
744940,2024-05-10,3.6302,4.6271,2,3
745094,2024-05-10,3.2407,4.9188,0,2
745264,2024-05-10,3.3152,4.2583,8,1
745340,2024-05-10,3.9902,3.7488,2,4
745421,2024-05-10,3.5935,4.8352,2,1
745506,2024-05-10,4.3567,3.4768,2,7
745827,2024-05-10,3.7979,3.922,2,4
745993,2024-05-10,4.4337,3.7383,11,2
746071,2024-05-10,3.9606,5.516,2,8
746240,2024-05-10,4.2076,4.8945,1,2
746479,2024-05-10,4.5017,3.5972,2,5
746553,2024-05-10,4.1274,4.7199,4,2
746801,2024-05-10,4.0747,5.6114,6,3
746964,2024-05-10,4.6977,4.7155,1,5
747043,2024-05-10,4.5013,3.7664,4,2
744943,2024-05-11,3.9367,4.4532,10,8
745096,2024-05-11,3.6716,4.5872,7,2
745262,2024-05-11,3.3102,4.4287,1,8
745344,2024-05-11,3.919,3.7664,5,1
745422,2024-05-11,4.2419,5.4424,0,5
745505,2024-05-11,4.8175,4.0501,10,9
745828,2024-05-11,3.6168,3.8058,1,4
745994,2024-05-11,4.7295,3.6118,5,3
746069,2024-05-11,3.9024,6.074,3,8
746232,2024-05-11,4.0143,4.7598,9,3
746480,2024-05-11,4.6057,3.5328,8,2
746554,2024-05-11,4.1927,4.7771,8,3
746797,2024-05-11,3.8474,4.692,3,1
746963,2024-05-11,4.8044,4.4047,4,2
747041,2024-05-11,4.4532,4.1428,5,4
744941,2024-05-12,3.9021,4.7593,1,5
745092,2024-05-12,3.7278,4.1951,6,10
745255,2024-05-12,3.5984,3.6805,8,4
745345,2024-05-12,3.8193,4.3848,6,5
745419,2024-05-12,4.1778,4.8554,4,0
745499,2024-05-12,4.801,4.3043,4,5
745825,2024-05-12,3.7776,4.3772,4,3
745990,2024-05-12,4.211,3.9293,3,4
746068,2024-05-12,3.3587,4.8928,7,6
746234,2024-05-12,4.0867,4.8272,2,4
746476,2024-05-12,5.3284,3.5052,3,9
746555,2024-05-12,4.6621,6.0179,3,1
746798,2024-05-12,4.0654,5.7069,0,7
746965,2024-05-12,4.0013,4.2965,3,2
747042,2024-05-12,4.5007,3.9034,2,9
745019,2024-05-13,3.9538,4.4904,0,7
745256,2024-05-13,3.6668,3.8816,6,2
745343,2024-05-13,3.776,3.948,4,6
745420,2024-05-13,5.3132,4.2931,4,5
745826,2024-05-13,3.7777,4.052,4,5
745991,2024-05-13,4.444,3.868,6,8
746233,2024-05-13,4.0165,4.2259,5,10
746393,2024-05-13,4.4901,3.999,9,2
746471,2024-05-13,4.7525,3.664,6,5
746961,2024-05-13,4.4008,3.7117,3,5
747040,2024-05-13,5.844,3.4737,2,3
747128,2024-05-13,4.5449,3.716,2,0
747204,2024-05-13,4.6502,4.3418,6,5
745014,2024-05-14,4.1759,4.5295,4,7
745257,2024-05-14,3.6307,3.7401,2,4
745342,2024-05-14,3.7433,4.288,2,10
745418,2024-05-14,4.4973,3.9599,3,6
745821,2024-05-14,3.8782,3.8062,0,4
745909,2024-05-14,3.7994,3.8661,1,5
745989,2024-05-14,4.3442,4.1885,4,3
746235,2024-05-14,4.3662,4.0922,6,7
746396,2024-05-14,4.2196,3.7302,2,1
746473,2024-05-14,4.5717,3.5328,0,1
746796,2024-05-14,4.4677,4.2555,3,6
746799,2024-05-14,4.0112,4.2642,4,0
746962,2024-05-14,4.9245,4.1613,5,4
747124,2024-05-14,4.8017,3.7024,7,0
747205,2024-05-14,3.7276,4.1338,2,6
745015,2024-05-15,3.9352,4.5069,4,0
