feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.064516,0.0,0.0,False,OK,,279,93
win_pct_diff,-0.014,0.0093,0.297805,0.233289,0.064516,-0.023302,0.012776,False,OK,,279,93
elo_diff,-21.9879,15.1619,0.292691,0.228175,0.064516,-37.149768,14.178944,True,WARN,,279,93
rest_days_diff,-0.0215,0.0,0.006492,0.0,0.064516,-0.021505,0.051105,False,OK,,279,93
sp_era_diff,0.0969,-0.0274,0.061958,0.0,0.065995,0.124301,0.340243,False,OK,,272,91
sp_era_5g_diff,-0.2949,-0.2806,0.153838,0.088024,0.065814,-0.014343,0.467191,False,OK,,275,91
sp_k9_diff,-0.3771,0.027,0.170034,0.104039,0.065995,-0.404114,0.449553,False,OK,,272,91
sp_k9_5g_diff,-0.574,0.071,0.099423,0.033609,0.065814,-0.645003,0.623818,False,OK,,275,91
sp_fbvelo_diff,-0.4325,0.0299,0.072468,0.006594,0.065874,-0.462445,0.532579,False,OK,,274,91
sp_fbpct_diff,-0.0263,-0.0028,0.176441,0.110627,0.065814,-0.023491,0.026226,False,OK,,275,91
sp_whiff_diff,-0.0012,0.0007,0.138381,0.072567,0.065814,-0.001951,0.008032,False,OK,,275,91
sp_xwoba_diff,0.0087,-0.0015,0.068396,0.002582,0.065814,0.010166,0.011901,False,OK,,275,91
sp_xwoba_vs_l_diff,-0.0119,0.0014,0.210213,0.144218,0.065995,-0.013358,0.013424,False,OK,,272,91
lineup_woba_mean_diff,-0.0048,0.0009,0.211717,0.147201,0.064516,-0.00566,0.002835,False,OK,,279,93
lineup_woba_top3_diff,-0.0083,0.0029,0.287109,0.222593,0.064516,-0.011224,0.004066,True,WARN,,279,93
lineup_woba_std_diff,0.0,-0.0003,0.092725,0.028209,0.064516,0.000262,0.00185,False,OK,,279,93
woba_30g_diff,-0.0058,0.0016,0.433979,0.369463,0.064516,-0.007403,0.004846,False,OK,,279,93
bullpen_whip_diff,0.0047,0.0171,0.149837,0.08456,0.065277,-0.012412,0.065673,False,OK,,275,92
bullpen_whip_3g_diff,0.1026,-0.0671,0.307119,0.241842,0.065277,0.169768,0.123025,False,OK,,275,92
bullpen_pitches_diff,33.0968,5.9677,0.181972,0.117456,0.064516,27.129032,12.051599,True,WARN,,279,93
team_barrel_diff,0.0029,0.0007,0.312038,0.247522,0.064516,0.002258,0.002119,False,OK,,279,93
team_hardhit_diff,0.004,0.0032,0.061148,0.0,0.064516,0.000774,0.009281,False,OK,,279,93
team_exitvelo_diff,0.3382,0.0162,0.099437,0.034921,0.064516,0.322,0.327405,False,OK,,279,93
travel_fatigue_diff,-0.1183,-0.1362,0.009711,0.0,0.064516,0.017921,0.11225,False,OK,,279,93
closer_availability_diff,0.0215,-0.0251,0.010454,0.0,0.064516,0.046595,0.05346,False,OK,,279,93
dome_is_neutral,0.2581,0.3226,0.0,0.0,0.064516,-0.064516,0.082872,False,OK,,279,93
park_factor_slug_diff,-0.0,0.0001,0.107874,0.043358,0.064516,-7.8e-05,0.000129,False,OK,,279,93
wind_advantage_flyball_factor,0.0014,0.0166,0.143413,0.077418,0.065995,-0.015172,0.051773,False,OK,,272,91
air_density_velocity_boost,0.0508,0.0042,0.222392,0.156518,0.065874,0.046574,0.047671,False,OK,,274,91
