game_id,game_date,start_time_utc,home_team,away_team,home_record,away_record,home_win_prob_model,away_win_prob_model,edge_home,edge_away,sp_name_home,sp_name_away,sp_era_home,sp_k9_home,sp_era_away,sp_k9_away,venue,model_pick,home_win,home_score,away_score,total_runs,game_state,game_status_detail
20260904_DET@CLE,2026-09-04,2026-09-04 14:10:00-04:00,CLE,DET,70-70,64-75,0.5844,0.41559999999999997,0.0,0.0,Logan Allen,Keider Montero,4.5,15.75,3.091603,6.114504,Progressive Field,CLE,,0,0,,pre,Scheduled
20260904_MIL@CIN,2026-09-04,2026-09-04 18:10:00-04:00,CIN,MIL,67-73,87-54,0.434,0.5660000000000001,0.0,0.0,Rhett Lowder,Shane Drohan,4.7491856,7.299674,4.09901,9.267326,Great American Ball Park,MIL,,0,0,,pre,Scheduled
20260904_LAA@PIT,2026-09-04,2026-09-04 18:40:00-04:00,PIT,LAA,69-72,53-87,0.6206,0.37939999999999996,0.0,0.0,Jared Jones,Ryan Johnson,4.5228424,10.5533,5.893401,6.852792,PNC Park,PIT,,0,0,,pre,Scheduled
20260904_ATL@PHI,2026-09-04,2026-09-04 18:40:00-04:00,PHI,ATL,79-61,83-57,0.578,0.42200000000000004,0.0,0.0,Cristopher Sánchez,Chris Sale,2.7970402,11.073996,2.4987147,11.521851,Citizens Bank Park,PHI,,0,0,,pre,Scheduled
20260904_BOS@BAL,2026-09-04,2026-09-04 19:05:00-04:00,BAL,BOS,69-72,76-65,0.4822,0.5178,0.0,0.0,Shane Baz,Ranger Suarez,4.2244897,8.265306,3.4247787,9.318584,Oriole Park at Camden Yards,BOS,,0,0,,pre,Scheduled
20260904_CHC@MIA,2026-09-04,2026-09-04 19:10:00-04:00,MIA,CHC,71-70,79-62,0.4847,0.5153,0.0,0.0,Janson Junk,Shota Imanaga,4.5812273,6.628159,3.343458,9.084112,loanDepot park,CHC,,0,0,,pre,Scheduled
20260904_DET@CLE_2_2,2026-09-04,2026-09-04 19:10:00-04:00,CLE,DET,70-70,64-75,0.6046,0.3954,0.0,0.0,Foster Griffin,Andrew Sears,3.5244756,8.496504,,,Progressive Field,CLE,,0,0,,pre,Scheduled
20260904_SF@NYM,2026-09-04,2026-09-04 19:10:00-04:00,NYM,SF,63-77,58-83,0.535,0.46499999999999997,0.0,0.0,Nolan McLean,Matt Wilkinson,3.6933963,10.698113,3.1764705,3.1764705,Citi Field,NYM,,0,0,,pre,Scheduled
20260904_MIN@CHW,2026-09-04,2026-09-04 19:40:00-04:00,CWS,MIN,73-67,67-73,0.5417,0.45830000000000004,0.0,0.0,Erick Fedde,Zebby Matthews,4.674627,6.770149,4.966555,7.9464884,Rate Field,CWS,,0,0,,pre,Scheduled
20260904_TB@TEX,2026-09-04,2026-09-04 20:05:00-04:00,TEX,TB,70-71,83-57,0.4849,0.5151,0.0,0.0,Trevor Williams,Nick Martinez,4.9304347,7.1608696,2.895105,5.4755244,Globe Life Field,TB,,0,0,,pre,Scheduled
20260904_ARI@HOU,2026-09-04,2026-09-04 20:10:00-04:00,HOU,AZ,72-69,74-67,0.5543,0.4457,0.0,0.0,Cristian Javier,Merrill Kelly,5.449541,7.431193,5.0493507,6.1714287,Daikin Park,HOU,,0,0,,pre,Scheduled
20260904_TOR@KC,2026-09-04,2026-09-04 20:10:00-04:00,KC,TOR,63-78,70-71,0.5707,0.4293,0.0,0.0,Daniel Lynch IV,Jameson Taillon,2.7,6.829412,5.7939916,8.343348,Kauffman Stadium,KC,,0,0,,pre,Scheduled
20260904_STL@COL,2026-09-04,2026-09-04 20:40:00-04:00,COL,STL,54-86,70-71,0.4431,0.5569,0.0,0.0,Ryan Feltner,Andre Pallante,5.909434,6.520755,3.2486632,6.641711,Coors Field,STL,,0,0,,pre,Scheduled
20260904_NYY@SD,2026-09-04,2026-09-04 21:40:00-04:00,SD,NYY,73-67,80-60,0.5112,0.4888,0.0,0.0,Walker Buehler,Max Fried,4.3884296,8.033058,2.534694,8.706122,Petco Park,SD,,0,0,,pre,Scheduled
20260904_ATH@SEA,2026-09-04,2026-09-04 22:10:00-04:00,SEA,ATH,66-75,55-86,0.6153,0.38470000000000004,0.0,0.0,Logan Gilbert,Kade Morris,2.9605262,9.592105,,,T-Mobile Park,SEA,,0,0,,pre,Scheduled
20260904_WSH@LAD,2026-09-04,2026-09-04 22:10:00-04:00,LAD,WSH,83-57,67-75,0.6477,0.35229999999999995,0.0,0.0,Blake Snell,Jackson Kent,3.15,11.7,4.3783784,10.216216,Dodger Stadium,LAD,,0,0,,pre,Scheduled
