game_id,game_date,start_time_utc,home_team,away_team,home_record,away_record,home_win_prob_model,away_win_prob_model,edge_home,edge_away,sp_name_home,sp_name_away,sp_era_home,sp_k9_home,sp_era_away,sp_k9_away,venue,model_pick,home_win,home_score,away_score,total_runs,game_state,game_status_detail
20260925_CHC@BOS,2026-09-25,2026-09-25 13:05:00-04:00,BOS,CHC,85-74,88-71,0.4424,0.5576,0.0,0.0,Alec Gamboa,Clay Holmes,4.95,6.3,2.6692016,7.2889733,Fenway Park,CHC,1.0,4,3,,post,Final
20260925_BAL@NYY,2026-09-25,2026-09-25 16:05:00-04:00,NYY,BAL,92-67,78-81,0.6317,0.36829999999999996,0.0,0.0,Brendan Beck,Trevor Rogers,3.375,3.375,4.05,8.393478,Yankee Stadium,NYY,0.0,2,10,,post,Final
20260925_CHC@BOS_2,2026-09-25,2026-09-25 17:30:00-04:00,BOS,CHC,85-74,88-71,0.405,0.595,0.0,0.0,Brayan Bello,David Peterson,4.9931507,7.3047943,5.0493507,8.696104,Fenway Park,CHC,1.0,2,0,,post,Final
20260925_PIT@DET,2026-09-25,2026-09-25 18:40:00-04:00,DET,PIT,74-85,81-78,0.6532,0.3468,0.0,0.0,Jackson Jobe,Bubba Chandler,3.7425742,9.089108,4.28673,8.4454975,Comerica Park,DET,1.0,8,7,,post,Final
20260925_TB@PHI,2026-09-25,2026-09-25 18:40:00-04:00,PHI,TB,87-72,96-63,0.6048,0.3952,0.0,0.0,Cristopher Sánchez,Freddy Peralta,3.0220184,10.651376,4.431072,8.62582,Citizens Bank Park,PHI,0.0,0,2,,post,Final
20260925_NYM@WSH,2026-09-25,2026-09-25 18:45:00-04:00,WSH,NYM,75-84,73-86,0.5384,0.4616,0.0,0.0,Andrew Alvarez,Jefry Yan,2.4290657,9.249135,,,Nationals Park,WSH,1.0,7,6,,post,Final
20260925_CIN@TOR,2026-09-25,2026-09-25 19:07:00-04:00,TOR,CIN,77-82,74-85,0.7241,0.27590000000000003,0.0,0.0,José Soriano,Nick Lodolo,3.4658384,8.888199,4.708185,7.5907474,Rogers Centre,TOR,1.0,6,5,,post,Final
20260925_ATL@MIA,2026-09-25,2026-09-25 19:10:00-04:00,MIA,ATL,78-81,93-66,0.4143,0.5857,0.0,0.0,Eury Pérez,Ray Kerr,4.4347825,10.108696,6.230769,11.076923,loanDepot park,ATL,1.0,3,0,,post,Final
20260925_BAL@NYY_2,2026-09-25,2026-09-25 19:30:00-04:00,NYY,BAL,92-67,78-81,0.4163,0.5837,0.0,0.0,Ryan Yarbrough,Brandon Young,6.230769,7.0096154,3.893617,7.5319147,Yankee Stadium,BAL,1.0,6,3,,post,Final
20260925_CLE@KC,2026-09-25,2026-09-25 19:40:00-04:00,KC,CLE,68-91,83-76,0.4762,0.5238,0.0,0.0,Noah Cameron,Gavin Williams,4.05,8.38125,3.5427434,12.614314,Kauffman Stadium,CLE,0.0,9,12,,post,Final
20260925_COL@CHW,2026-09-25,2026-09-25 19:40:00-04:00,CWS,COL,82-77,57-102,0.7123,0.28769999999999996,0.0,0.0,Sean Burke,Tomoyuki Sugano,3.6580646,10.045161,5.490431,5.555024,Rate Field,CWS,1.0,6,1,,post,Final
20260925_STL@MIL,2026-09-25,2026-09-25 19:40:00-04:00,MIL,STL,100-59,77-82,0.7134,0.28659999999999997,0.0,0.0,Robert Gasser,Michael McGreevy,4.19788,8.777385,3.3461537,6.4615383,American Family Field,MIL,1.0,8,4,,post,Final
20260925_TEX@MIN,2026-09-25,2026-09-25 20:10:00-04:00,MIN,TEX,75-84,79-80,0.5207,0.47929999999999995,0.0,0.0,Joe Ryan,Jacob deGrom,4.671756,10.030535,3.2256637,11.588495,Target Field,MIN,1.0,10,2,,post,Final
20260925_ARI@SD,2026-09-25,2026-09-25 21:40:00-04:00,SD,AZ,89-70,85-74,0.6512,0.3488,0.0,0.0,Casey Mize,Brandon Pfaadt,3.525,8.025,3.3,6.3,Petco Park,SD,0.0,4,11,,post,Final
20260925_HOU@ATH,2026-09-25,2026-09-25 21:40:00-04:00,ATH,HOU,63-96,79-80,0.3486,0.6514,0.0,0.0,Jacob Lopez,Hunter Brown,4.404834,8.728097,3.5735295,10.919118,Sutter Health Park,HOU,1.0,6,5,,post,Final
20260925_LAA@SEA,2026-09-25,2026-09-25 22:10:00-04:00,SEA,LAA,74-85,61-98,0.6862,0.31379999999999997,0.0,0.0,Bryce Miller,Reid Detmers,3.7572815,9.2621355,3.1358268,10.576772,T-Mobile Park,SEA,0.0,5,7,,post,Final
20260925_LAD@SF,2026-09-25,2026-09-25 22:15:00-04:00,SF,LAD,65-94,97-62,0.4267,0.5732999999999999,0.0,0.0,Yunior Marte,Tarik Skubal,2.4545455,5.5227275,2.5174825,10.888112,Oracle Park,LAD,0.0,0,2,,post,Final
