feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.06383,0.0,0.0,False,OK,0.0,282,94
win_pct_diff,-0.01,0.0072,0.228677,0.164847,0.06383,-0.017222,0.012612,False,OK,2.433,282,94
elo_diff,-12.9551,12.1571,0.233417,0.169587,0.06383,-25.112227,14.074848,False,OK,3.204,282,94
rest_days_diff,-0.0213,0.0,0.006422,0.0,0.06383,-0.021277,0.050561,False,OK,0.003,282,94
sp_era_diff,0.0597,-0.0011,0.096642,0.031306,0.065336,0.060811,0.335027,False,OK,1.924,274,92
sp_era_5g_diff,-0.2441,-0.2325,0.106877,0.041777,0.0651,-0.011574,0.46669,False,OK,2.151,278,92
sp_k9_diff,-0.1923,0.0082,0.144827,0.079491,0.065336,-0.200545,0.453814,False,OK,1.944,274,92
sp_k9_5g_diff,-0.3733,-0.0274,0.123007,0.057907,0.0651,-0.345922,0.632825,False,OK,0.908,278,92
sp_fbvelo_diff,-0.0456,-0.0543,0.054484,0.0,0.065159,0.008769,0.527564,False,OK,1.986,277,92
sp_fbpct_diff,-0.0183,-0.0048,0.110909,0.045809,0.0651,-0.013466,0.025666,False,OK,1.782,278,92
sp_whiff_diff,0.0029,-0.0012,0.196069,0.130969,0.0651,0.004018,0.008183,False,OK,1.501,278,92
sp_xwoba_diff,0.0068,0.0003,0.098101,0.033001,0.0651,0.006512,0.012182,False,OK,2.366,278,92
sp_xwoba_vs_l_diff,-0.0091,0.0022,0.233143,0.167807,0.065336,-0.011239,0.013187,False,OK,2.728,274,92
lineup_woba_mean_diff,-0.0032,0.0002,0.127474,0.063644,0.06383,-0.00344,0.002828,False,OK,1.506,282,94
lineup_woba_top3_diff,-0.0068,0.0029,0.274779,0.210949,0.06383,-0.009666,0.004194,True,WARN,1.405,282,94
lineup_woba_std_diff,-0.0004,-0.0001,0.051538,0.0,0.06383,-0.000254,0.001835,False,OK,1.919,282,94
woba_30g_diff,-0.0033,0.0005,0.346066,0.282236,0.06383,-0.003823,0.004852,False,OK,1.685,282,94
bullpen_whip_diff,-0.0006,0.0131,0.106586,0.041953,0.064633,-0.013698,0.064834,False,OK,2.014,277,93
bullpen_whip_3g_diff,0.066,-0.0562,0.174028,0.109395,0.064633,0.122202,0.120308,False,OK,2.066,277,93
bullpen_pitches_diff,32.266,4.5816,0.232025,0.168195,0.06383,27.684397,12.254376,True,WARN,1.495,282,94
team_barrel_diff,0.0024,0.0006,0.263608,0.199778,0.06383,0.001784,0.002109,False,OK,2.116,282,94
team_hardhit_diff,0.0085,0.0013,0.084728,0.020898,0.06383,0.007191,0.0093,False,OK,1.876,282,94
team_exitvelo_diff,0.4007,-0.0176,0.078788,0.014958,0.06383,0.418224,0.326171,False,OK,1.592,282,94
lineup_handedness_matchup_advantage,-0.0184,0.0103,0.347727,0.283897,0.06383,-0.028628,0.01865,False,OK,1.666,282,94
travel_fatigue_diff,-0.1489,-0.1348,0.009578,0.0,0.06383,-0.014184,0.109611,False,OK,0.032,282,94
closer_availability_diff,0.0,-0.0106,0.00086,0.0,0.06383,0.010638,0.054626,False,OK,0.004,282,94
dome_is_neutral,0.2766,0.3156,0.0,0.0,0.06383,-0.039007,0.082479,False,OK,0.037,282,94
park_factor_slug_diff,-0.0,0.0001,0.128349,0.064519,0.06383,-0.000135,0.00014,False,OK,0.407,282,94
wind_advantage_flyball_factor,0.0276,0.0129,0.043833,0.0,0.065336,0.014742,0.049917,False,OK,1.786,274,92
air_density_velocity_boost,0.0187,0.0087,0.131145,0.065986,0.065159,0.009976,0.047633,False,OK,2.379,277,92
bullpen_meltdown_risk,0.2474,4.9958,0.097187,0.032554,0.064633,-4.748449,4.367088,False,OK,2.147,277,93
pitcher_regression_indicator,-1.2202,-0.6215,0.135947,0.070788,0.065159,-0.598746,1.358953,False,OK,2.301,277,92
lineup_depth_multiplier,0.0002,0.0003,0.043942,0.0,0.06383,-3.7e-05,7.9e-05,False,OK,2.123,282,94
ace_efficiency_factor,0.0906,0.1019,0.120854,0.055754,0.0651,-0.011293,0.034479,False,OK,1.3,278,92
home_elo,1492.7354,1506.4185,0.269934,0.206104,0.06383,-13.683141,9.997513,False,OK,1.338,282,94
away_elo,1505.6905,1494.2614,0.248192,0.184362,0.06383,11.429086,9.926561,False,OK,2.135,282,94
home_win_pct,0.493,0.5051,0.495451,0.431621,0.06383,-0.012131,0.011261,False,OK,1.812,282,94
away_win_pct,0.5053,0.4961,0.159855,0.096025,0.06383,0.009206,0.01102,False,OK,2.43,282,94
sp_era_home,4.0255,4.0208,0.028393,0.0,0.064691,0.004655,0.241025,False,OK,2.576,276,93
sp_era_away,3.988,4.0354,0.121968,0.057509,0.064459,-0.047402,0.234094,False,OK,1.582,280,93
sp_k9_home,8.4054,8.7224,0.19571,0.131019,0.064691,-0.31704,0.318554,False,OK,1.96,276,93
sp_k9_away,8.5728,8.6882,0.059328,0.0,0.064459,-0.115392,0.323629,False,OK,2.163,280,93
sp_xwoba_home,0.3121,0.3098,0.218545,0.154029,0.064516,0.002303,0.008638,False,OK,2.588,279,93
sp_xwoba_away,0.3052,0.3098,0.076293,0.011892,0.064401,-0.004603,0.008505,False,OK,1.906,281,93
lineup_woba_mean_home,0.3416,0.3444,0.123198,0.059368,0.06383,-0.002754,0.001955,False,OK,1.57,282,94
lineup_woba_mean_away,0.3448,0.3441,0.340699,0.276869,0.06383,0.000687,0.001992,False,OK,1.725,282,94
lineup_woba_top3_home,0.3481,0.3553,0.291823,0.227993,0.06383,-0.007184,0.002743,True,WARN,1.551,282,94
lineup_woba_top3_away,0.3549,0.3524,0.258195,0.194365,0.06383,0.002482,0.003222,False,OK,0.451,282,94
woba_30g_home,0.2978,0.3017,0.332047,0.268217,0.06383,-0.003968,0.003089,False,OK,1.619,282,94
woba_30g_away,0.3011,0.3012,0.076921,0.013091,0.06383,-0.000145,0.00345,False,OK,0.596,282,94
bullpen_whip_10g_home,1.2975,1.3513,0.093112,0.028711,0.064401,-0.05378,0.039427,False,OK,2.646,281,93
bullpen_whip_10g_away,1.2968,1.3358,0.172672,0.108613,0.064059,-0.03908,0.045686,False,OK,1.731,278,94
bullpen_whip_3g_home,1.3588,1.3158,0.170394,0.105993,0.064401,0.042951,0.078627,False,OK,1.75,281,93
bullpen_whip_3g_away,1.294,1.3718,0.237863,0.173804,0.064059,-0.077779,0.086186,False,OK,0.44,278,94
team_barrel_15g_home,0.0244,0.0222,0.193002,0.129172,0.06383,0.002208,0.001572,False,OK,1.543,282,94
team_barrel_15g_away,0.0219,0.0215,0.213445,0.149615,0.06383,0.000424,0.00139,False,OK,0.601,282,94
team_exitvelo_15g_home,88.0476,87.7906,0.111177,0.047347,0.06383,0.256959,0.228566,False,OK,1.87,282,94
team_exitvelo_15g_away,87.6469,87.8082,0.289158,0.225328,0.06383,-0.161264,0.231861,False,OK,1.756,282,94
run_margin_diff,0.005,0.0368,0.143724,0.079894,0.06383,-0.031776,0.034244,False,OK,4.873,282,94
