feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.061856,0.0,0.0,False,OK,0.0,291,97
win_pct_diff,-0.0032,0.0024,0.463626,0.40177,0.061856,-0.005524,0.012776,False,OK,2.397,291,97
elo_diff,-15.9872,6.4065,0.188642,0.126786,0.061856,-22.393639,14.316905,False,OK,2.506,291,97
rest_days_diff,0.0,0.0,0.01481,0.0,0.061856,0.0,0.052194,False,OK,0.007,291,97
sp_era_diff,0.3083,0.0253,0.106045,0.042832,0.063213,0.283033,0.394039,False,OK,2.094,284,95
sp_era_5g_diff,0.1603,-0.18,0.022519,0.0,0.062609,0.340231,0.512189,False,OK,2.234,286,96
sp_k9_diff,-0.1495,-0.081,0.067302,0.004089,0.063213,-0.068532,0.450404,False,OK,1.958,284,95
sp_k9_5g_diff,0.1837,-0.1539,0.150557,0.087948,0.062609,0.337615,0.607642,False,OK,1.969,286,96
sp_fbvelo_diff,-0.846,0.0622,0.116759,0.054095,0.062664,-0.908191,0.514535,False,OK,1.964,285,96
sp_fbpct_diff,-0.0169,-0.0094,0.122713,0.060104,0.062609,-0.007496,0.025656,False,OK,1.885,286,96
sp_whiff_diff,0.0037,0.0002,0.129818,0.067209,0.062609,0.003468,0.007545,False,OK,2.116,286,96
sp_xwoba_diff,-0.0023,0.0007,0.084759,0.02215,0.062609,-0.003008,0.011577,False,OK,2.392,286,96
sp_xwoba_vs_l_diff,0.0006,0.0012,0.047724,0.0,0.063213,-0.000577,0.01334,False,OK,2.444,284,95
lineup_woba_mean_diff,-0.0032,-0.0006,0.163563,0.101707,0.061856,-0.00263,0.002667,False,OK,1.454,291,97
lineup_woba_top3_diff,-0.0012,0.0004,0.258464,0.196608,0.061856,-0.001577,0.004127,False,OK,1.548,291,97
lineup_woba_std_diff,-0.0017,-0.001,0.205573,0.143717,0.061856,-0.000772,0.001782,False,OK,1.746,291,97
woba_30g_diff,-0.0039,-0.0,0.147594,0.085738,0.061856,-0.00392,0.004635,False,OK,1.302,291,97
bullpen_whip_diff,0.0345,0.0149,0.032448,0.0,0.062126,0.019525,0.064128,False,OK,2.181,286,97
bullpen_whip_3g_diff,0.1016,-0.0409,0.253515,0.191389,0.062126,0.142458,0.119107,False,OK,1.954,286,97
bullpen_pitches_diff,8.2784,14.3505,0.205404,0.143548,0.061856,-6.072165,11.974499,False,OK,1.796,291,97
team_barrel_diff,0.0003,0.0007,0.044908,0.0,0.061856,-0.00042,0.002157,False,OK,1.548,291,97
team_hardhit_diff,-0.0081,0.0027,0.308948,0.247092,0.061856,-0.01076,0.009241,False,OK,1.619,291,97
team_exitvelo_diff,-0.0763,0.0713,0.216764,0.154908,0.061856,-0.14761,0.32262,False,OK,1.391,291,97
lineup_handedness_matchup_advantage,-0.007,0.005,0.150746,0.08889,0.061856,-0.012036,0.017551,False,OK,2.151,291,97
travel_fatigue_diff,-0.0825,-0.134,0.000387,0.0,0.061856,0.051546,0.107829,False,OK,0.03,291,97
closer_availability_diff,0.0103,-0.0275,0.041502,0.0,0.061856,0.037801,0.052782,False,OK,0.007,291,97
dome_is_neutral,0.3093,0.3058,0.0,0.0,0.061856,0.003436,0.081304,False,OK,0.02,291,97
park_factor_slug_diff,-0.0001,0.0,0.098708,0.036852,0.061856,-0.000101,0.000107,False,OK,1.835,291,97
wind_advantage_flyball_factor,0.0372,0.0114,0.089036,0.025823,0.063213,0.025873,0.065647,False,OK,1.76,284,95
air_density_velocity_boost,0.0866,0.0044,0.118067,0.055403,0.062664,0.082239,0.047287,False,OK,2.632,285,96
bullpen_meltdown_risk,3.0196,4.9138,0.158959,0.096833,0.062126,-1.894201,4.141038,False,OK,1.799,286,97
pitcher_regression_indicator,-1.8415,-0.5022,0.135841,0.073177,0.062664,-1.339283,1.689502,False,OK,1.469,285,96
lineup_depth_multiplier,0.0001,0.0002,0.375485,0.313629,0.061856,-8.5e-05,7.4e-05,False,OK,1.915,291,97
ace_efficiency_factor,0.0925,0.0843,0.197163,0.134554,0.062609,0.008232,0.031817,False,OK,0.26,286,96
home_elo,1492.8518,1502.894,0.076035,0.014179,0.061856,-10.042168,9.852508,False,OK,2.317,291,97
away_elo,1508.839,1496.4875,0.201543,0.139687,0.061856,12.351472,9.988479,False,OK,1.876,291,97
home_win_pct,0.4992,0.5012,0.505649,0.443793,0.061856,-0.002031,0.011093,False,OK,1.704,291,97
away_win_pct,0.5031,0.4982,0.253428,0.191572,0.061856,0.004818,0.010945,False,OK,2.393,291,97
sp_era_home,4.3129,4.024,0.058553,0.0,0.062554,0.288861,0.313066,False,OK,1.868,287,96
sp_era_away,4.0106,4.0146,0.076325,0.013825,0.0625,-0.003998,0.229035,False,OK,1.295,288,96
sp_k9_home,8.54,8.6388,0.095824,0.03327,0.062554,-0.098715,0.319599,False,OK,1.688,287,96
sp_k9_away,8.6513,8.6996,0.06752,0.00502,0.0625,-0.0483,0.326113,False,OK,2.12,288,96
sp_xwoba_home,0.3099,0.3098,0.044493,0.0,0.0625,8.7e-05,0.008205,False,OK,1.954,288,96
sp_xwoba_away,0.3121,0.3093,0.136667,0.074704,0.061963,0.002849,0.008211,False,OK,1.854,289,97
lineup_woba_mean_home,0.3424,0.3434,0.114415,0.052559,0.061856,-0.001035,0.00197,False,OK,1.735,291,97
lineup_woba_mean_away,0.3456,0.344,0.238929,0.177073,0.061856,0.001595,0.001838,False,OK,1.003,291,97
lineup_woba_top3_home,0.353,0.353,0.10643,0.044574,0.061856,4.7e-05,0.002863,False,OK,0.663,291,97
lineup_woba_top3_away,0.3542,0.3526,0.137406,0.07555,0.061856,0.001624,0.003098,False,OK,0.296,291,97
woba_30g_home,0.298,0.3005,0.210712,0.148856,0.061856,-0.002478,0.003082,False,OK,2.148,291,97
woba_30g_away,0.302,0.3005,0.261393,0.199537,0.061856,0.001442,0.003107,False,OK,1.808,291,97
bullpen_whip_10g_home,1.3449,1.3433,0.084682,0.022773,0.061909,0.001629,0.0401,False,OK,2.329,290,97
bullpen_whip_10g_away,1.3104,1.3245,0.236771,0.1747,0.062071,-0.014076,0.044151,False,OK,0.225,287,97
bullpen_whip_3g_home,1.4491,1.311,0.134162,0.072253,0.061909,0.138102,0.072515,False,OK,1.903,290,97
bullpen_whip_3g_away,1.3475,1.3488,0.191998,0.129927,0.062071,-0.001276,0.086647,False,OK,1.468,287,97
team_barrel_15g_home,0.0236,0.0225,0.083849,0.021993,0.061856,0.001135,0.001564,False,OK,1.414,291,97
team_barrel_15g_away,0.0233,0.0217,0.156803,0.094947,0.061856,0.001555,0.001436,False,OK,1.694,291,97
team_exitvelo_15g_home,87.6443,87.8596,0.202267,0.140411,0.061856,-0.215345,0.218935,False,OK,1.495,291,97
team_exitvelo_15g_away,87.7205,87.7883,0.194114,0.132258,0.061856,-0.067735,0.223915,False,OK,1.889,291,97
run_margin_diff,0.0355,0.024,0.175408,0.113552,0.061856,0.011451,0.059784,False,OK,6.474,291,97
