game_id,game_date,start_time_utc,home_team,away_team,home_record,away_record,home_win_prob_model,away_win_prob_model,edge_home,edge_away,sp_name_home,sp_name_away,sp_era_home,sp_k9_home,sp_era_away,sp_k9_away,venue,model_pick,home_win,home_score,away_score,total_runs,game_state,game_status_detail
20260918_CHC@CIN,2026-09-18,2026-09-18 18:40:00-04:00,CIN,CHC,71-82,85-68,0.5,0.5,0.0,0.0,Chase Burns,Clay Holmes,3.06383,11.234042,2.5040324,7.076613,Great American Ball Park,CIN,,0,0,,pre,Scheduled
20260918_KC@PIT,2026-09-18,2026-09-18 18:40:00-04:00,PIT,KC,76-77,67-86,0.5584,0.4416,0.0,0.0,Paul Skenes,Randy Dobnak,3.7632744,10.811947,2.4685714,6.634286,PNC Park,PIT,,0,0,,pre,Scheduled
20260918_MIL@BAL,2026-09-18,2026-09-18 19:05:00-04:00,BAL,MIL,75-78,95-58,0.4593,0.5407,0.0,0.0,Cade Povich,Dustin May,4.6666665,7.0,4.6306067,9.047493,Oriole Park at Camden Yards,MIL,,0,0,,pre,Scheduled
20260918_ATH@CLE,2026-09-18,2026-09-18 19:10:00-04:00,CLE,ATH,78-75,61-92,0.6594,0.3406,0.0,0.0,Daniel Espino,Mason Barnett,3.6,16.2,5.785714,8.678572,Progressive Field,CLE,,0,0,,pre,Scheduled
20260918_BOS@TB,2026-09-18,2026-09-18 19:10:00-04:00,TB,BOS,93-59,83-70,0.5247,0.47529999999999994,0.0,0.0,Ian Seymour,Ranger Suarez,4.105263,11.052631,3.4652407,8.807487,Tropicana Field,TB,,0,0,,pre,Scheduled
20260918_PHI@NYM,2026-09-18,2026-09-18 19:10:00-04:00,NYM,PHI,69-84,85-68,0.5,0.5,0.0,0.0,Zac Thornton,TBD,3.857143,7.285714,,,Citi Field,NYM,,0,0,,pre,Scheduled
20260918_DET@CHW,2026-09-18,2026-09-18 19:40:00-04:00,CWS,DET,78-75,72-81,0.4941,0.5059,0.0,0.0,David Sandlin,Andrew Sears,6.9428573,9.257143,3.1764705,6.352941,Rate Field,DET,,0,0,,pre,Scheduled
20260918_TOR@TEX,2026-09-18,2026-09-18 20:05:00-04:00,TEX,TOR,76-77,76-77,0.522,0.478,0.0,0.0,Kumar Rocker,Dylan Cease,4.5575447,8.769821,2.3027718,13.068231,Globe Life Field,TEX,,0,0,,pre,Scheduled
20260918_ATL@HOU,2026-09-18,2026-09-18 20:10:00-04:00,HOU,ATL,77-76,89-64,0.5,0.5,0.0,0.0,Peter Lambert,Tyler Mahle,3.3415842,9.155941,3.5673575,8.673575,Daikin Park,HOU,,0,0,,pre,Scheduled
20260918_SEA@COL,2026-09-18,2026-09-18 20:10:00-04:00,COL,SEA,56-97,71-82,0.4278,0.5722,0.0,0.0,Gabriel Hughes,Bryan Woo,5.762195,7.902439,4.14,9.48,Coors Field,SEA,,0,0,,pre,Scheduled
20260918_WSH@STL,2026-09-18,2026-09-18 20:15:00-04:00,STL,WSH,75-78,71-82,0.5049,0.4951,0.0,0.0,Kyle Leahy,Cade Cavalli,2.913158,8.810526,3.6470587,10.882353,Busch Stadium,STL,,0,0,,pre,Scheduled
20260918_MIN@LAA,2026-09-18,2026-09-18 21:38:00-04:00,LAA,MIN,59-94,71-82,0.5,0.5,0.0,0.0,Grayson Rodriguez,Connor Prielipp,6.075,8.4375,5.7540984,10.268852,Angel Stadium,LAA,,0,0,,pre,Scheduled
20260918_MIA@SD,2026-09-18,2026-09-18 21:40:00-04:00,SD,MIA,84-69,76-77,0.6632,0.3368,0.0,0.0,Nick Pivetta,Tyler Phillips,3.4285715,11.142858,4.009091,7.609091,Petco Park,SD,,0,0,,pre,Scheduled
20260918_NYY@ARI,2026-09-18,2026-09-18 21:40:00-04:00,AZ,NYY,80-73,88-64,0.4766,0.5234,0.0,0.0,Eduardo Rodriguez,Gerrit Cole,2.556213,6.816568,3.1121495,9.504673,Chase Field,NYY,,0,0,,pre,Scheduled
20260918_SF@LAD,2026-09-18,2026-09-18 22:15:00-04:00,LAD,SF,93-60,64-89,0.6669,0.33309999999999995,0.0,0.0,Tyler Glasnow,Cesar Perdomo,3.017647,11.117647,1.0,8.0,Dodger Stadium,LAD,,0,0,,pre,Scheduled
