game_pk,game_date,kind,home_expected_runs,away_expected_runs,alpha_home,alpha_away,p_over_6_5,p_over_7_0,p_over_7_5,p_over_8_0,p_over_8_5,p_over_9_0,p_over_9_5,p_over_10_0,p_over_10_5,p_over_11_0,p_over_11_5,p_over_12_0,p_over_12_5,p_under_6_5,p_under_7_0,p_under_7_5,p_under_8_0,p_under_8_5,p_under_9_0,p_under_9_5,p_under_10_0,p_under_10_5,p_under_11_0,p_under_11_5,p_under_12_0,p_under_12_5,p_home_cover_0_5,p_home_cover_1_5,p_home_cover_2_5,p_home_cover_3_5,p_home_win_derived,p_away_win_derived,home_score,away_score,total_runs,ml_win_prob,agreement_conflict
746722,2024-04-23,oof,4.384,4.4134,0.2602,0.3129,0.6627,0.5643,0.5643,0.4686,0.4686,0.3835,0.3835,0.3049,0.3049,0.239,0.239,0.183,0.183,0.3373,0.3373,0.4357,0.4357,0.5314,0.5314,0.6165,0.6165,0.6951,0.6951,0.761,0.761,0.817,0.4515,0.3544,0.2678,0.1944,0.4515,0.5485,8,1,9,,False
746888,2024-04-23,oof,4.292,4.4491,0.2464,0.3136,0.6604,0.5598,0.5598,0.4635,0.4635,0.3758,0.3758,0.2977,0.2977,0.2353,0.2353,0.1819,0.1819,0.3396,0.3396,0.4402,0.4402,0.5365,0.5365,0.6242,0.6242,0.7023,0.7023,0.7647,0.7647,0.8181,0.4373,0.337,0.25,0.1828,0.4373,0.5627,7,2,9,,False
747130,2024-04-23,oof,4.384,4.3948,0.2602,0.3125,0.661,0.5707,0.5707,0.4783,0.4783,0.3898,0.3898,0.3161,0.3161,0.2468,0.2468,0.1899,0.1899,0.339,0.339,0.4293,0.4293,0.5217,0.5217,0.6102,0.6102,0.6839,0.6839,0.7532,0.7532,0.8101,0.4589,0.3602,0.2726,0.2015,0.4589,0.5411,5,0,5,,False
744864,2024-04-24,oof,4.3192,4.4438,0.25,0.3135,0.6508,0.5571,0.5571,0.4699,0.4699,0.3853,0.3853,0.3072,0.3072,0.2378,0.2378,0.1835,0.1835,0.3492,0.3492,0.4429,0.4429,0.5301,0.5301,0.6147,0.6147,0.6928,0.6928,0.7622,0.7622,0.8165,0.4496,0.3504,0.2624,0.192,0.4496,0.5504,2,11,13,,False
745028,2024-04-24,oof,4.3796,4.5487,0.2602,0.3158,0.6752,0.5802,0.5802,0.4874,0.4874,0.398,0.398,0.3187,0.3187,0.2476,0.2476,0.1939,0.1939,0.3248,0.3248,0.4198,0.4198,0.5126,0.5126,0.602,0.602,0.6813,0.6813,0.7524,0.7524,0.8061,0.4354,0.3396,0.2532,0.1834,0.4354,0.5646,5,1,6,,False
745099,2024-04-24,oof,4.2417,4.4791,0.2464,0.3143,0.6586,0.5624,0.5624,0.4693,0.4693,0.3803,0.3803,0.3013,0.3013,0.2393,0.2393,0.1853,0.1853,0.3414,0.3414,0.4376,0.4376,0.5307,0.5307,0.6197,0.6197,0.6987,0.6987,0.7607,0.7607,0.8147,0.4339,0.3334,0.2477,0.177,0.4339,0.5661,7,5,12,,False
745188,2024-04-24,oof,4.2127,4.4299,0.2464,0.3132,0.6547,0.552,0.552,0.4611,0.4611,0.3738,0.3738,0.2964,0.2964,0.2333,0.2333,0.1751,0.1751,0.3453,0.3453,0.448,0.448,0.5389,0.5389,0.6262,0.6262,0.7036,0.7036,0.7667,0.7667,0.8249,0.433,0.3364,0.2495,0.1811,0.433,0.567,5,1,6,,False
745346,2024-04-24,oof,4.3148,4.4693,0.249,0.3141,0.6531,0.5598,0.5598,0.4659,0.4659,0.3786,0.3786,0.3026,0.3026,0.2356,0.2356,0.1818,0.1818,0.3469,0.3469,0.4402,0.4402,0.5341,0.5341,0.6214,0.6214,0.6974,0.6974,0.7644,0.7644,0.8182,0.4399,0.3395,0.2541,0.182,0.4399,0.5601,2,8,10,,False
745513,2024-04-24,oof,4.2177,4.4663,0.2464,0.314,0.6568,0.5618,0.5618,0.4621,0.4621,0.3764,0.3764,0.3008,0.3008,0.2367,0.2367,0.1848,0.1848,0.3432,0.3432,0.4382,0.4382,0.5379,0.5379,0.6236,0.6236,0.6992,0.6992,0.7633,0.7633,0.8152,0.4262,0.3315,0.2467,0.1771,0.4262,0.5738,2,3,5,,False
745753,2024-04-24,oof,4.2783,4.4801,0.2464,0.3143,0.6624,0.5622,0.5622,0.4655,0.4655,0.377,0.377,0.3037,0.3037,0.2414,0.2414,0.1871,0.1871,0.3376,0.3376,0.4378,0.4378,0.5345,0.5345,0.623,0.623,0.6963,0.6963,0.7586,0.7586,0.8129,0.4544,0.3535,0.2626,0.1885,0.4544,0.5456,7,3,10,,False
745919,2024-04-24,oof,4.2115,4.2991,0.2464,0.3104,0.6352,0.5398,0.5398,0.4444,0.4444,0.3586,0.3586,0.2814,0.2814,0.2213,0.2213,0.1702,0.1702,0.3648,0.3648,0.4602,0.4602,0.5556,0.5556,0.6414,0.6414,0.7186,0.7186,0.7787,0.7787,0.8298,0.4502,0.346,0.2584,0.1842,0.4502,0.5498,6,3,9,,False
746244,2024-04-24,oof,4.2857,4.4868,0.2464,0.3145,0.6661,0.5695,0.5695,0.4685,0.4685,0.3803,0.3803,0.3058,0.3058,0.2408,0.2408,0.1844,0.1844,0.3339,0.3339,0.4305,0.4305,0.5315,0.5315,0.6197,0.6197,0.6942,0.6942,0.7592,0.7592,0.8156,0.4409,0.3402,0.2536,0.1839,0.4409,0.5591,5,6,11,,False
746317,2024-04-24,oof,4.3539,4.5833,0.2575,0.3165,0.6747,0.5781,0.5781,0.4858,0.4858,0.401,0.401,0.3194,0.3194,0.2564,0.2564,0.1973,0.1973,0.3253,0.3253,0.4219,0.4219,0.5142,0.5142,0.599,0.599,0.6806,0.6806,0.7436,0.7436,0.8027,0.4419,0.3401,0.2531,0.1844,0.4419,0.5581,3,2,5,,False
746567,2024-04-24,oof,4.302,4.4658,0.2471,0.314,0.6732,0.5714,0.5714,0.4746,0.4746,0.3911,0.3911,0.3117,0.3117,0.2446,0.2446,0.1868,0.1868,0.3268,0.3268,0.4286,0.4286,0.5254,0.5254,0.6089,0.6089,0.6883,0.6883,0.7554,0.7554,0.8132,0.4395,0.3437,0.2628,0.1898,0.4395,0.5605,2,5,7,,False
746649,2024-04-24,oof,4.3351,4.3595,0.2534,0.3117,0.6568,0.5632,0.5632,0.4706,0.4706,0.3807,0.3807,0.2999,0.2999,0.2329,0.2329,0.1788,0.1788,0.3432,0.3432,0.4368,0.4368,0.5294,0.5294,0.6193,0.6193,0.7001,0.7001,0.7671,0.7671,0.8212,0.464,0.3647,0.276,0.1996,0.464,0.536,0,8,8,,False
746725,2024-04-24,oof,4.2963,4.4666,0.2464,0.314,0.6705,0.5724,0.5724,0.4751,0.4751,0.3846,0.3846,0.3073,0.3073,0.2365,0.2365,0.1826,0.1826,0.3295,0.3295,0.4276,0.4276,0.5249,0.5249,0.6154,0.6154,0.6927,0.6927,0.7635,0.7635,0.8174,0.4473,0.3464,0.2581,0.1853,0.4473,0.5527,7,4,11,,False
746889,2024-04-24,oof,4.292,4.4188,0.2464,0.313,0.6607,0.564,0.564,0.465,0.465,0.3771,0.3771,0.3005,0.3005,0.2342,0.2342,0.177,0.177,0.3393,0.3393,0.436,0.436,0.535,0.535,0.6229,0.6229,0.6995,0.6995,0.7658,0.7658,0.823,0.4432,0.3424,0.2553,0.1873,0.4432,0.5568,4,3,7,,False
747132,2024-04-24,oof,4.384,4.3393,0.2602,0.3113,0.6571,0.5594,0.5594,0.4681,0.4681,0.3845,0.3845,0.3101,0.3101,0.2439,0.2439,0.1911,0.1911,0.3429,0.3429,0.4406,0.4406,0.5319,0.5319,0.6155,0.6155,0.6899,0.6899,0.7561,0.7561,0.8089,0.4622,0.3622,0.275,0.2022,0.4622,0.5378,4,3,7,,False
744867,2024-04-25,oof,4.2703,4.5224,0.2464,0.3152,0.6747,0.5741,0.5741,0.4839,0.4839,0.3937,0.3937,0.3107,0.3107,0.242,0.242,0.1889,0.1889,0.3253,0.3253,0.4259,0.4259,0.5161,0.5161,0.6063,0.6063,0.6893,0.6893,0.758,0.758,0.8111,0.4219,0.3297,0.2458,0.1742,0.4219,0.5781,1,2,3,0.5808454632599349,True
745027,2024-04-25,oof,4.384,4.4791,0.2602,0.3143,0.6684,0.5738,0.5738,0.4836,0.4836,0.3987,0.3987,0.3181,0.3181,0.2519,0.2519,0.1936,0.1936,0.3316,0.3316,0.4262,0.4262,0.5164,0.5164,0.6013,0.6013,0.6819,0.6819,0.7481,0.7481,0.8064,0.4471,0.3463,0.2595,0.1872,0.4471,0.5529,3,4,7,0.4447592407742473,False
745512,2024-04-25,oof,4.2181,4.4402,0.2464,0.3135,0.6563,0.56,0.56,0.4644,0.4644,0.3771,0.3771,0.3001,0.3001,0.239,0.239,0.1799,0.1799,0.3437,0.3437,0.44,0.44,0.5356,0.5356,0.6229,0.6229,0.6999,0.6999,0.761,0.761,0.8201,0.429,0.332,0.2471,0.1755,0.429,0.571,5,7,12,0.5015440316145711,False
745755,2024-04-25,oof,4.2904,4.5314,0.2464,0.3154,0.6692,0.5713,0.5713,0.4693,0.4693,0.3828,0.3828,0.3069,0.3069,0.2399,0.2399,0.1836,0.1836,0.3308,0.3308,0.4287,0.4287,0.5307,0.5307,0.6172,0.6172,0.6931,0.6931,0.7601,0.7601,0.8164,0.4404,0.3408,0.2513,0.1809,0.4404,0.5596,1,3,4,0.608279351675138,True
745918,2024-04-25,oof,4.2977,4.4083,0.2465,0.3128,0.6532,0.5637,0.5637,0.4625,0.4625,0.3807,0.3807,0.3015,0.3015,0.2347,0.2347,0.183,0.183,0.3468,0.3468,0.4363,0.4363,0.5375,0.5375,0.6193,0.6193,0.6985,0.6985,0.7653,0.7653,0.817,0.4416,0.3478,0.2571,0.1854,0.4416,0.5584,6,3,9,0.5778443455682021,True
746320,2024-04-25,oof,4.384,4.5315,0.2602,0.3154,0.6734,0.5809,0.5809,0.4871,0.4871,0.4003,0.4003,0.3223,0.3223,0.2526,0.2526,0.196,0.196,0.3266,0.3266,0.4191,0.4191,0.5129,0.5129,0.5997,0.5997,0.6777,0.6777,0.7474,0.7474,0.804,0.4387,0.3428,0.2527,0.1819,0.4387,0.5613,2,1,3,0.5555138231740917,True
746564,2024-04-25,oof,4.302,4.4338,0.2471,0.3133,0.6528,0.557,0.557,0.4658,0.4658,0.3804,0.3804,0.3027,0.3027,0.2366,0.2366,0.1839,0.1839,0.3472,0.3472,0.443,0.443,0.5342,0.5342,0.6196,0.6196,0.6973,0.6973,0.7634,0.7634,0.8161,0.4546,0.3561,0.2677,0.1916,0.4546,0.5454,10,9,19,0.3877988702854907,False
746646,2024-04-25,oof,4.2682,4.4433,0.2464,0.3135,0.6533,0.56,0.56,0.466,0.466,0.3817,0.3817,0.2998,0.2998,0.232,0.232,0.1777,0.1777,0.3467,0.3467,0.44,0.44,0.534,0.534,0.6183,0.6183,0.7002,0.7002,0.768,0.768,0.8223,0.4444,0.3431,0.2544,0.1816,0.4444,0.5556,6,4,10,0.4993986883281199,False
746724,2024-04-25,oof,4.2725,4.4614,0.2464,0.3139,0.6563,0.5606,0.5606,0.467,0.467,0.3865,0.3865,0.3028,0.3028,0.237,0.237,0.1848,0.1848,0.3437,0.3437,0.4394,0.4394,0.533,0.533,0.6135,0.6135,0.6972,0.6972,0.763,0.763,0.8152,0.4423,0.3444,0.2552,0.1828,0.4423,0.5577,0,5,5,0.4157849479224461,False
746887,2024-04-25,oof,4.292,4.3276,0.2464,0.311,0.6546,0.5561,0.5561,0.462,0.462,0.3723,0.3723,0.2952,0.2952,0.2303,0.2303,0.1736,0.1736,0.3454,0.3454,0.4439,0.4439,0.538,0.538,0.6277,0.6277,0.7048,0.7048,0.7697,0.7697,0.8264,0.4532,0.3551,0.2687,0.1919,0.4532,0.5468,3,1,4,0.5958478541896304,True
744949,2024-04-26,oof,4.2861,4.5224,0.2464,0.3152,0.6585,0.564,0.564,0.4695,0.4695,0.3854,0.3854,0.309,0.309,0.2411,0.2411,0.1874,0.1874,0.3415,0.3415,0.436,0.436,0.5305,0.5305,0.6146,0.6146,0.691,0.691,0.7589,0.7589,0.8126,0.4412,0.3443,0.2585,0.1869,0.4412,0.5588,2,12,14,0.5613854542966571,True
745025,2024-04-26,oof,4.3796,4.3737,0.2602,0.312,0.6594,0.5587,0.5587,0.4671,0.4671,0.3826,0.3826,0.3015,0.3015,0.2358,0.2358,0.1798,0.1798,0.3406,0.3406,0.4413,0.4413,0.5329,0.5329,0.6174,0.6174,0.6985,0.6985,0.7642,0.7642,0.8202,0.4502,0.3517,0.2613,0.1901,0.4502,0.5498,2,1,3,0.4854867372388496,False
745269,2024-04-26,oof,4.2663,4.3725,0.2464,0.312,0.6392,0.5421,0.5421,0.4494,0.4494,0.3597,0.3597,0.2858,0.2858,0.2219,0.2219,0.1697,0.1697,0.3608,0.3608,0.4579,0.4579,0.5506,0.5506,0.6403,0.6403,0.7142,0.7142,0.7781,0.7781,0.8303,0.4434,0.3417,0.2577,0.1809,0.4434,0.5566,6,1,7,0.5632156987040295,True
745347,2024-04-26,oof,4.266,4.4382,0.2464,0.3134,0.6588,0.556,0.556,0.4624,0.4624,0.3739,0.3739,0.298,0.298,0.2331,0.2331,0.1788,0.1788,0.3412,0.3412,0.444,0.444,0.5376,0.5376,0.6261,0.6261,0.702,0.702,0.7669,0.7669,0.8212,0.435,0.3324,0.2438,0.1757,0.435,0.565,3,0,3,0.4720324633382666,False
745424,2024-04-26,oof,4.292,4.4408,0.2464,0.3135,0.6531,0.5596,0.5596,0.469,0.469,0.3833,0.3833,0.3091,0.3091,0.2437,0.2437,0.1866,0.1866,0.3469,0.3469,0.4404,0.4404,0.531,0.531,0.6167,0.6167,0.6909,0.6909,0.7563,0.7563,0.8134,0.4384,0.341,0.2516,0.1817,0.4384,0.5616,3,9,12,0.4618118112939114,False
745835,2024-04-26,oof,4.2185,4.4466,0.2464,0.3136,0.6499,0.5515,0.5515,0.4633,0.4633,0.373,0.373,0.2954,0.2954,0.2346,0.2346,0.1801,0.1801,0.3501,0.3501,0.4485,0.4485,0.5367,0.5367,0.627,0.627,0.7046,0.7046,0.7654,0.7654,0.8199,0.4398,0.3387,0.2531,0.1785,0.4398,0.5602,2,4,6,0.5381363798904857,True
746000,2024-04-26,oof,4.3154,4.5358,0.2492,0.3155,0.6643,0.5663,0.5663,0.4704,0.4704,0.3854,0.3854,0.3079,0.3079,0.2428,0.2428,0.1884,0.1884,0.3357,0.3357,0.4337,0.4337,0.5296,0.5296,0.6146,0.6146,0.6921,0.6921,0.7572,0.7572,0.8116,0.4482,0.3489,0.2598,0.1879,0.4482,0.5518,7,6,13,0.4556409878068914,False
746078,2024-04-26,oof,4.1634,4.4339,0.2464,0.3133,0.6541,0.5564,0.5564,0.4596,0.4596,0.3755,0.3755,0.3009,0.3009,0.2358,0.2358,0.1808,0.1808,0.3459,0.3459,0.4436,0.4436,0.5404,0.5404,0.6245,0.6245,0.6991,0.6991,0.7642,0.7642,0.8192,0.4329,0.3301,0.2432,0.1767,0.4329,0.5671,1,3,4,0.4798410251312732,False
746243,2024-04-26,oof,4.3229,4.3858,0.2508,0.3123,0.6576,0.5663,0.5663,0.4738,0.4738,0.3836,0.3836,0.3051,0.3051,0.2345,0.2345,0.1802,0.1802,0.3424,0.3424,0.4337,0.4337,0.5262,0.5262,0.6164,0.6164,0.6949,0.6949,0.7655,0.7655,0.8198,0.4524,0.3554,0.2662,0.1925,0.4524,0.5476,3,5,8,0.5102945863656282,False
746482,2024-04-26,oof,4.2706,4.5299,0.2464,0.3154,0.6667,0.5698,0.5698,0.4779,0.4779,0.3892,0.3892,0.3102,0.3102,0.2429,0.2429,0.1879,0.1879,0.3333,0.3333,0.4302,0.4302,0.5221,0.5221,0.6108,0.6108,0.6898,0.6898,0.7571,0.7571,0.8121,0.4333,0.335,0.2522,0.1789,0.4333,0.5667,0,8,8,0.4362646545215693,False
746808,2024-04-26,oof,4.188,4.5308,0.2464,0.3154,0.6574,0.5622,0.5622,0.4718,0.4718,0.3869,0.3869,0.3067,0.3067,0.2456,0.2456,0.1861,0.1861,0.3426,0.3426,0.4378,0.4378,0.5282,0.5282,0.6131,0.6131,0.6933,0.6933,0.7544,0.7544,0.8139,0.4282,0.3271,0.2389,0.1689,0.4282,0.5718,9,4,13,0.4336338749681409,False
746972,2024-04-26,oof,4.2861,4.4541,0.2464,0.3138,0.6543,0.5575,0.5575,0.4637,0.4637,0.3782,0.3782,0.3026,0.3026,0.2359,0.2359,0.18,0.18,0.3457,0.3457,0.4425,0.4425,0.5363,0.5363,0.6218,0.6218,0.6974,0.6974,0.7641,0.7641,0.82,0.4486,0.3509,0.2582,0.1872,0.4486,0.5514,1,7,8,0.5973236867235934,True
747050,2024-04-26,oof,4.3132,4.4265,0.2487,0.3132,0.6529,0.5538,0.5538,0.4587,0.4587,0.3744,0.3744,0.2963,0.2963,0.2267,0.2267,0.1717,0.1717,0.3471,0.3471,0.4462,0.4462,0.5413,0.5413,0.6256,0.6256,0.7037,0.7037,0.7733,0.7733,0.8283,0.4463,0.3479,0.255,0.1865,0.4463,0.5537,2,3,5,0.677040278280668,True
747129,2024-04-26,oof,4.3405,4.5275,0.2546,0.3153,0.6668,0.5706,0.5706,0.4786,0.4786,0.392,0.392,0.3122,0.3122,0.2523,0.2523,0.1965,0.1965,0.3332,0.3332,0.4294,0.4294,0.5214,0.5214,0.608,0.608,0.6878,0.6878,0.7477,0.7477,0.8035,0.4433,0.3478,0.2599,0.1906,0.4433,0.5567,6,2,8,0.5425325596126708,True
744946,2024-04-27,oof,4.2435,4.5023,0.2464,0.3148,0.6631,0.5663,0.5663,0.4744,0.4744,0.3811,0.3811,0.3087,0.3087,0.2384,0.2384,0.1825,0.1825,0.3369,0.3369,0.4337,0.4337,0.5256,0.5256,0.6189,0.6189,0.6913,0.6913,0.7616,0.7616,0.8175,0.4385,0.3444,0.2611,0.1863,0.4385,0.5615,2,4,6,0.5974714693977954,True
745020,2024-04-27,oof,4.3796,4.3737,0.2602,0.312,0.6623,0.5634,0.5634,0.4722,0.4722,0.3859,0.3859,0.309,0.309,0.2425,0.2425,0.1851,0.1851,0.3377,0.3377,0.4366,0.4366,0.5278,0.5278,0.6141,0.6141,0.691,0.691,0.7575,0.7575,0.8149,0.4456,0.3512,0.2593,0.1885,0.4456,0.5544,4,8,12,0.5018197554327218,False
745266,2024-04-27,oof,4.2181,4.4358,0.2464,0.3134,0.6496,0.5522,0.5522,0.461,0.461,0.3741,0.3741,0.2998,0.2998,0.2345,0.2345,0.1778,0.1778,0.3504,0.3504,0.4478,0.4478,0.539,0.539,0.6259,0.6259,0.7002,0.7002,0.7655,0.7655,0.8222,0.4336,0.3339,0.2511,0.1795,0.4336,0.5664,3,1,4,0.5968856215632957,True
745350,2024-04-27,oof,4.2909,4.4863,0.2464,0.3144,0.6661,0.5747,0.5747,0.481,0.481,0.389,0.389,0.3103,0.3103,0.2425,0.2425,0.187,0.187,0.3339,0.3339,0.4253,0.4253,0.519,0.519,0.611,0.611,0.6897,0.6897,0.7575,0.7575,0.813,0.43,0.3351,0.2535,0.1817,0.43,0.57,3,4,7,0.4955619047063479,False
745425,2024-04-27,oof,4.292,4.6011,0.2464,0.3169,0.6715,0.5704,0.5704,0.4814,0.4814,0.3952,0.3952,0.3169,0.3169,0.2502,0.2502,0.1945,0.1945,0.3285,0.3285,0.4296,0.4296,0.5186,0.5186,0.6048,0.6048,0.6831,0.6831,0.7498,0.7498,0.8055,0.4364,0.3384,0.2519,0.1831,0.4364,0.5636,1,5,6,0.5216120301420699,True
745833,2024-04-27,oof,4.3229,4.5331,0.2508,0.3155,0.6637,0.5636,0.5636,0.474,0.474,0.3864,0.3864,0.3091,0.3091,0.2448,0.2448,0.1899,0.1899,0.3363,0.3363,0.4364,0.4364,0.526,0.526,0.6136,0.6136,0.6909,0.6909,0.7552,0.7552,0.8101,0.4377,0.335,0.2504,0.1833,0.4377,0.5623,4,7,11,0.5543376603144229,True
745998,2024-04-27,oof,4.384,4.5988,0.2602,0.3168,0.6717,0.5807,0.5807,0.4871,0.4871,0.3961,0.3961,0.318,0.318,0.255,0.255,0.1991,0.1991,0.3283,0.3283,0.4193,0.4193,0.5129,0.5129,0.6039,0.6039,0.682,0.682,0.745,0.745,0.8009,0.4374,0.3416,0.2514,0.1805,0.4374,0.5626,3,15,18,0.4385219506662074,False
746075,2024-04-27,oof,4.188,4.4747,0.2464,0.3142,0.6499,0.5599,0.5599,0.4682,0.4682,0.3833,0.3833,0.3008,0.3008,0.2339,0.2339,0.1805,0.1805,0.3501,0.3501,0.4401,0.4401,0.5318,0.5318,0.6167,0.6167,0.6992,0.6992,0.7661,0.7661,0.8195,0.4273,0.3318,0.2438,0.1768,0.4273,0.5727,4,11,15,0.5439407698437349,True
746245,2024-04-27,oof,4.292,4.4377,0.2464,0.3134,0.6588,0.5654,0.5654,0.4698,0.4698,0.3805,0.3805,0.3032,0.3032,0.2355,0.2355,0.1781,0.1781,0.3412,0.3412,0.4346,0.4346,0.5302,0.5302,0.6195,0.6195,0.6968,0.6968,0.7645,0.7645,0.8219,0.4484,0.3506,0.262,0.1919,0.4484,0.5516,5,16,21,0.4975064878678936,False
746484,2024-04-27,oof,4.278,4.5889,0.2464,0.3166,0.6718,0.5776,0.5776,0.4856,0.4856,0.3962,0.3962,0.3182,0.3182,0.2502,0.2502,0.1909,0.1909,0.3282,0.3282,0.4224,0.4224,0.5144,0.5144,0.6038,0.6038,0.6818,0.6818,0.7498,0.7498,0.8091,0.4344,0.3344,0.2492,0.1851,0.4344,0.5656,6,5,11,0.4906854710154639,False
746560,2024-04-27,oof,4.302,4.5603,0.2471,0.316,0.6764,0.5802,0.5802,0.4918,0.4918,0.4025,0.4025,0.3221,0.3221,0.2539,0.2539,0.197,0.197,0.3236,0.3236,0.4198,0.4198,0.5082,0.5082,0.5975,0.5975,0.6779,0.6779,0.7461,0.7461,0.803,0.4371,0.3412,0.253,0.1819,0.4371,0.5629,4,12,16,0.5671468478483688,True
746803,2024-04-27,oof,4.2486,4.3715,0.2464,0.312,0.6483,0.5508,0.5508,0.4598,0.4598,0.3737,0.3737,0.2913,0.2913,0.225,0.225,0.1744,0.1744,0.3517,0.3517,0.4492,0.4492,0.5402,0.5402,0.6263,0.6263,0.7087,0.7087,0.775,0.775,0.8256,0.4371,0.3392,0.2537,0.1862,0.4371,0.5629,8,7,15,0.4557600318194532,False
746971,2024-04-27,oof,4.3581,4.5301,0.2583,0.3154,0.6722,0.5769,0.5769,0.4853,0.4853,0.3913,0.3913,0.3146,0.3146,0.251,0.251,0.1952,0.1952,0.3278,0.3278,0.4231,0.4231,0.5147,0.5147,0.6087,0.6087,0.6854,0.6854,0.749,0.749,0.8048,0.4492,0.3451,0.2603,0.1877,0.4492,0.5508,17,0,17,0.5160915783362982,False
747052,2024-04-27,oof,4.2952,4.4527,0.2464,0.3137,0.6541,0.5567,0.5567,0.4642,0.4642,0.3774,0.3774,0.3035,0.3035,0.2395,0.2395,0.1835,0.1835,0.3459,0.3459,0.4433,0.4433,0.5358,0.5358,0.6226,0.6226,0.6965,0.6965,0.7605,0.7605,0.8165,0.4513,0.3486,0.2555,0.187,0.4513,0.5487,7,0,7,0.6275847318633727,True
747131,2024-04-27,oof,4.384,4.5275,0.2602,0.3153,0.6686,0.5765,0.5765,0.4806,0.4806,0.3946,0.3946,0.3164,0.3164,0.2501,0.2501,0.1936,0.1936,0.3314,0.3314,0.4235,0.4235,0.5194,0.5194,0.6054,0.6054,0.6836,0.6836,0.7499,0.7499,0.8064,0.4472,0.3498,0.2617,0.1921,0.4472,0.5528,2,4,6,0.4966510426227468,False
744947,2024-04-28,oof,4.2417,4.5139,0.2464,0.315,0.6516,0.5582,0.5582,0.4732,0.4732,0.3925,0.3925,0.3168,0.3168,0.2502,0.2502,0.1891,0.1891,0.3484,0.3484,0.4418,0.4418,0.5268,0.5268,0.6075,0.6075,0.6832,0.6832,0.7498,0.7498,0.8109,0.4351,0.3376,0.2464,0.1759,0.4351,0.5649,3,1,4,0.5897246558401024,True
745022,2024-04-28,oof,4.3796,4.3215,0.2602,0.3109,0.6529,0.5558,0.5558,0.4587,0.4587,0.3738,0.3738,0.2953,0.2953,0.2302,0.2302,0.1742,0.1742,0.3471,0.3471,0.4442,0.4442,0.5413,0.5413,0.6262,0.6262,0.7047,0.7047,0.7698,0.7698,0.8258,0.4534,0.3506,0.2636,0.1907,0.4534,0.5466,4,3,7,0.509895156997251,False
745265,2024-04-28,oof,4.2181,4.3389,0.2464,0.3112,0.6405,0.5385,0.5385,0.4501,0.4501,0.3644,0.3644,0.2909,0.2909,0.2242,0.2242,0.1715,0.1715,0.3595,0.3595,0.4615,0.4615,0.5499,0.5499,0.6356,0.6356,0.7091,0.7091,0.7758,0.7758,0.8285,0.4469,0.344,0.2531,0.1831,0.4469,0.5531,2,3,5,0.5956812367186558,True
745349,2024-04-28,oof,4.241,4.4249,0.2464,0.3131,0.6543,0.553,0.553,0.458,0.458,0.3703,0.3703,0.2971,0.2971,0.2324,0.2324,0.1784,0.1784,0.3457,0.3457,0.447,0.447,0.542,0.542,0.6297,0.6297,0.7029,0.7029,0.7676,0.7676,0.8216,0.4445,0.3472,0.2586,0.1838,0.4445,0.5555,3,2,5,0.4516230004789847,False
745428,2024-04-28,oof,4.2489,4.6644,0.2464,0.3182,0.6682,0.5748,0.5748,0.478,0.478,0.3919,0.3919,0.3161,0.3161,0.2505,0.2505,0.1926,0.1926,0.3318,0.3318,0.4252,0.4252,0.522,0.522,0.6081,0.6081,0.6839,0.6839,0.7495,0.7495,0.8074,0.4199,0.3206,0.2375,0.1727,0.4199,0.5801,6,8,14,0.4748828567222758,False
745834,2024-04-28,oof,4.2857,4.4967,0.2464,0.3147,0.6608,0.5663,0.5663,0.4709,0.4709,0.3869,0.3869,0.3102,0.3102,0.246,0.246,0.1907,0.1907,0.3392,0.3392,0.4337,0.4337,0.5291,0.5291,0.6131,0.6131,0.6898,0.6898,0.754,0.754,0.8093,0.4366,0.3359,0.2488,0.1795,0.4366,0.5634,4,2,6,0.531441533762487,True
746001,2024-04-28,oof,4.2478,4.4438,0.2464,0.3135,0.655,0.558,0.558,0.4658,0.4658,0.3779,0.3779,0.3025,0.3025,0.2384,0.2384,0.1807,0.1807,0.345,0.345,0.442,0.442,0.5342,0.5342,0.6221,0.6221,0.6975,0.6975,0.7616,0.7616,0.8193,0.4414,0.3405,0.2535,0.182,0.4414,0.5586,5,15,20,0.4979802456944536,False
746077,2024-04-28,oof,4.188,4.4296,0.2464,0.3132,0.6505,0.5477,0.5477,0.4545,0.4545,0.3731,0.3731,0.2954,0.2954,0.2303,0.2303,0.1774,0.1774,0.3495,0.3495,0.4523,0.4523,0.5455,0.5455,0.6269,0.6269,0.7046,0.7046,0.7697,0.7697,0.8226,0.4347,0.3378,0.2461,0.1772,0.4347,0.5653,9,12,21,0.5897917663110577,True
746237,2024-04-28,oof,4.266,4.4537,0.2464,0.3137,0.6605,0.5616,0.5616,0.4658,0.4658,0.3784,0.3784,0.3016,0.3016,0.2393,0.2393,0.1904,0.1904,0.3395,0.3395,0.4384,0.4384,0.5342,0.5342,0.6216,0.6216,0.6984,0.6984,0.7607,0.7607,0.8096,0.4406,0.3412,0.2538,0.1827,0.4406,0.5594,5,11,16,0.4675549242344391,False
