feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.06383,0.0,0.0,False,OK,,282,94
dome_is_neutral,0.2766,0.3156,0.0,0.0,0.06383,-0.039007,0.082479,False,OK,,282,94
park_factor_slug_diff,-0.0,0.0001,0.128349,0.064519,0.06383,-0.000135,0.00014,False,OK,,282,94
wind_advantage_flyball_factor,0.0276,0.0129,0.043833,0.0,0.065336,0.014742,0.049917,False,OK,,274,92
air_density_velocity_boost,0.0187,0.0087,0.131145,0.065986,0.065159,0.009976,0.047633,False,OK,,277,92
home_elo,1492.7354,1506.4185,0.269934,0.206104,0.06383,-13.683141,9.997513,False,OK,,282,94
away_elo,1505.6905,1494.2614,0.248192,0.184362,0.06383,11.429086,9.926561,False,OK,,282,94
home_win_pct,0.493,0.5051,0.495451,0.431621,0.06383,-0.012131,0.011261,False,OK,,282,94
away_win_pct,0.5053,0.4961,0.159855,0.096025,0.06383,0.009206,0.01102,False,OK,,282,94
sp_era_home,4.0255,4.0208,0.028393,0.0,0.064691,0.004655,0.241025,False,OK,,276,93
sp_era_away,3.988,4.0354,0.121968,0.057509,0.064459,-0.047402,0.234094,False,OK,,280,93
sp_k9_home,8.4054,8.7224,0.19571,0.131019,0.064691,-0.31704,0.318554,False,OK,,276,93
sp_k9_away,8.5728,8.6882,0.059328,0.0,0.064459,-0.115392,0.323629,False,OK,,280,93
sp_xwoba_home,0.3121,0.3098,0.218545,0.154029,0.064516,0.002303,0.008638,False,OK,,279,93
sp_xwoba_away,0.3052,0.3098,0.076293,0.011892,0.064401,-0.004603,0.008505,False,OK,,281,93
lineup_woba_mean_home,0.3416,0.3444,0.123198,0.059368,0.06383,-0.002754,0.001955,False,OK,,282,94
lineup_woba_mean_away,0.3448,0.3441,0.340699,0.276869,0.06383,0.000687,0.001992,False,OK,,282,94
lineup_woba_top3_home,0.3481,0.3553,0.291823,0.227993,0.06383,-0.007184,0.002743,True,WARN,,282,94
lineup_woba_top3_away,0.3549,0.3524,0.258195,0.194365,0.06383,0.002482,0.003222,False,OK,,282,94
woba_30g_home,0.2978,0.3017,0.332047,0.268217,0.06383,-0.003968,0.003089,False,OK,,282,94
woba_30g_away,0.3011,0.3012,0.076921,0.013091,0.06383,-0.000145,0.00345,False,OK,,282,94
bullpen_whip_10g_home,1.2975,1.3513,0.093112,0.028711,0.064401,-0.05378,0.039427,False,OK,,281,93
bullpen_whip_10g_away,1.2968,1.3358,0.172672,0.108613,0.064059,-0.03908,0.045686,False,OK,,278,94
bullpen_whip_3g_home,1.3588,1.3158,0.170394,0.105993,0.064401,0.042951,0.078627,False,OK,,281,93
bullpen_whip_3g_away,1.294,1.3718,0.237863,0.173804,0.064059,-0.077779,0.086186,False,OK,,278,94
team_barrel_15g_home,0.0244,0.0222,0.193002,0.129172,0.06383,0.002208,0.001572,False,OK,,282,94
team_barrel_15g_away,0.0219,0.0215,0.213445,0.149615,0.06383,0.000424,0.00139,False,OK,,282,94
team_exitvelo_15g_home,88.0476,87.7906,0.111177,0.047347,0.06383,0.256959,0.228566,False,OK,,282,94
team_exitvelo_15g_away,87.6469,87.8082,0.289158,0.225328,0.06383,-0.161264,0.231861,False,OK,,282,94
