feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.072878,0.0,0.0,False,OK,0.0,250,82
win_pct_diff,-0.0049,-0.0,0.181795,0.108917,0.072878,-0.004831,0.013286,False,OK,2.022,250,82
elo_diff,-3.9287,2.5236,0.16346,0.090582,0.072878,-6.4523,14.704954,False,OK,1.833,250,82
rest_days_diff,0.0,-0.008,0.00986,0.0,0.072878,0.008,0.063035,False,OK,0.004,250,82
sp_era_diff,0.3215,0.0602,0.223695,0.149697,0.073998,0.261297,0.40455,False,OK,1.675,244,81
sp_era_5g_diff,0.5382,-0.1109,0.085582,0.012337,0.073245,0.649038,0.558603,False,OK,2.89,245,82
sp_k9_diff,0.0325,-0.0694,0.057927,0.0,0.073998,0.101874,0.48287,False,OK,1.899,244,81
sp_k9_5g_diff,0.1592,0.0109,0.206445,0.1332,0.073245,0.148307,0.643253,False,OK,1.193,245,82
sp_fbvelo_diff,-0.3694,-0.0236,0.082901,0.00958,0.073321,-0.345841,0.552038,False,OK,2.443,244,82
sp_fbpct_diff,-0.0078,-0.0064,0.066116,0.0,0.073245,-0.001356,0.028216,False,OK,1.312,245,82
sp_whiff_diff,0.0057,0.0014,0.065384,0.0,0.073245,0.004296,0.008297,False,OK,2.142,245,82
sp_xwoba_diff,-0.0044,0.0046,0.065928,0.0,0.073245,-0.008991,0.011841,False,OK,1.903,245,82
sp_xwoba_vs_l_diff,0.0174,-0.0006,0.11852,0.044522,0.073998,0.018025,0.01474,False,OK,2.231,244,81
lineup_woba_mean_diff,-0.0001,-0.0011,0.172996,0.100118,0.072878,0.000923,0.002711,False,OK,1.994,250,82
lineup_woba_top3_diff,0.0024,-0.0003,0.397357,0.324479,0.072878,0.002687,0.004589,False,OK,1.781,250,82
lineup_woba_std_diff,-0.0001,-0.0001,0.068326,0.0,0.072878,2.9e-05,0.002011,False,OK,1.624,250,82
woba_30g_diff,-0.0011,-0.0003,0.223981,0.151103,0.072878,-0.000778,0.004777,False,OK,1.24,250,82
bullpen_whip_diff,-0.022,0.0006,0.335956,0.262859,0.073097,-0.022575,0.067055,False,OK,2.071,247,82
