feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.065934,0.0,0.0,False,OK,,273,91
win_pct_diff,-0.0056,-0.0009,0.370017,0.304083,0.065934,-0.004623,0.013434,False,OK,,273,91
elo_diff,-4.6764,-5.2719,0.171172,0.105238,0.065934,0.595488,14.845598,False,OK,,273,91
rest_days_diff,-0.044,0.0037,0.015809,0.0,0.065934,-0.047619,0.052979,False,OK,,273,91
sp_era_diff,-0.0828,0.0213,0.09627,0.029603,0.066667,-0.104174,0.374023,False,OK,,270,90
sp_era_5g_diff,-0.1292,0.0373,0.087429,0.021434,0.065995,-0.166515,0.565146,False,OK,,272,91
sp_fbvelo_diff,0.0032,-0.2852,0.065597,0.0,0.065995,0.288391,0.536329,False,OK,,272,91
lineup_woba_mean_diff,0.0014,-0.0004,0.289601,0.223667,0.065934,0.00179,0.002474,False,OK,,273,91
lineup_woba_top3_diff,0.0033,0.0021,0.129715,0.063781,0.065934,0.001151,0.004256,False,OK,,273,91
lineup_woba_std_diff,-0.0012,-0.0002,0.103569,0.037635,0.065934,-0.000938,0.001921,False,OK,,273,91
woba_30g_diff,-0.0013,-0.0011,0.29373,0.227796,0.065934,-0.000185,0.004228,False,OK,,273,91
bullpen_whip_diff,-0.0105,-0.007,0.226572,0.160516,0.066056,-0.003406,0.062406,False,OK,,271,91
bullpen_whip_3g_diff,-0.0576,-0.0561,0.155657,0.089601,0.066056,-0.001519,0.114738,False,OK,,271,91
bullpen_pitches_diff,16.6593,-2.6447,0.25481,0.188876,0.065934,19.304029,12.790429,False,OK,,273,91
team_barrel_diff,-0.0003,-0.0008,0.143235,0.077301,0.065934,0.000515,0.002062,False,OK,,273,91
team_hardhit_diff,-0.0026,-0.0026,0.261877,0.195943,0.065934,-8e-06,0.008731,False,OK,,273,91
team_exitvelo_diff,-0.1222,-0.0075,0.127067,0.061133,0.065934,-0.114687,0.297016,False,OK,,273,91
lineup_handedness_matchup_advantage,-0.0028,0.0061,0.15014,0.084206,0.065934,-0.008823,0.017217,False,OK,,273,91
travel_fatigue_diff,-0.1868,-0.1099,0.004506,0.0,0.065934,-0.076923,0.118628,False,OK,,273,91
closer_availability_diff,-0.011,-0.0037,0.00771,0.0,0.065934,-0.007326,0.055633,False,OK,,273,91
dome_is_neutral,0.1978,0.3077,0.0,0.0,0.065934,-0.10989,0.081308,False,OK,,273,91
park_factor_slug_diff,0.0001,-0.0,0.191609,0.125675,0.065934,0.000123,0.000136,False,OK,,273,91
wind_advantage_flyball_factor,-0.0288,0.0074,0.033752,0.0,0.066667,-0.03615,0.065636,False,OK,,270,90
air_density_velocity_boost,0.0057,0.0505,0.157355,0.09136,0.065995,-0.044824,0.044224,False,OK,,272,91
bullpen_meltdown_risk,-0.2642,5.3368,0.149435,0.083379,0.066056,-5.600918,4.427329,False,OK,,271,91
pitcher_regression_indicator,0.0286,-1.339,0.129581,0.063586,0.065995,1.367641,2.044639,False,OK,,272,91
lineup_depth_multiplier,0.0001,0.0002,0.136322,0.070388,0.065934,-6.7e-05,7e-05,False,OK,,273,91
ace_efficiency_factor,0.0983,0.0804,0.104312,0.038317,0.065995,0.017848,0.032708,False,OK,,272,91
home_elo,1498.5455,1497.6647,0.143948,0.078014,0.065934,0.880761,10.573753,False,OK,,273,91
away_elo,1503.2219,1502.9366,0.307325,0.241391,0.065934,0.285273,10.660753,False,OK,,273,91
home_win_pct,0.4977,0.4998,0.091939,0.026005,0.065934,-0.002051,0.011741,False,OK,,273,91
away_win_pct,0.5044,0.5009,0.317502,0.251568,0.065934,0.003531,0.011404,False,OK,,273,91
sp_era_home,4.0978,4.0667,0.156609,0.090065,0.066544,0.031142,0.297272,False,OK,,272,90
sp_era_away,4.1807,4.0487,0.092864,0.026259,0.066605,0.13193,0.217338,False,OK,,271,90
sp_k9_home,8.815,8.7115,0.065125,0.0,0.066544,0.103456,0.326639,False,OK,,272,90
sp_k9_away,8.623,8.6589,0.081834,0.015229,0.066605,-0.035917,0.333237,False,OK,,271,90
sp_xwoba_home,0.3092,0.3097,0.101817,0.035822,0.065995,-0.000476,0.007839,False,OK,,272,91
sp_xwoba_away,0.3167,0.312,0.073992,0.008058,0.065934,0.004698,0.007648,False,OK,,273,91
lineup_woba_mean_home,0.3456,0.3435,0.284462,0.218528,0.065934,0.002132,0.001861,False,OK,,273,91
lineup_woba_mean_away,0.3442,0.3439,0.659873,0.593939,0.065934,0.000342,0.001862,False,OK,,273,91
lineup_woba_top3_home,0.3629,0.3583,0.148594,0.08266,0.065934,0.004657,0.002927,False,OK,,273,91
lineup_woba_top3_away,0.3597,0.3561,0.163226,0.097292,0.065934,0.003506,0.002969,False,OK,,273,91
woba_30g_home,0.3032,0.3008,0.26678,0.200846,0.065934,0.00239,0.002759,False,OK,,273,91
woba_30g_away,0.3045,0.3019,0.136661,0.070727,0.065934,0.002575,0.00285,False,OK,,273,91
bullpen_whip_10g_home,1.3404,1.3406,0.062593,0.0,0.065995,-0.000207,0.043261,False,OK,,272,91
bullpen_whip_10g_away,1.3509,1.3478,0.492193,0.426198,0.065995,0.00301,0.039814,False,OK,,272,91
bullpen_whip_3g_home,1.2682,1.3487,0.194072,0.128077,0.065995,-0.080562,0.072684,False,OK,,272,91
bullpen_whip_3g_away,1.3257,1.4034,0.124685,0.05869,0.065995,-0.077649,0.08161,False,OK,,272,91
team_barrel_15g_home,0.0235,0.0236,0.363468,0.297534,0.065934,-4.1e-05,0.001403,False,OK,,273,91
team_barrel_15g_away,0.0238,0.0244,0.319659,0.253725,0.065934,-0.000556,0.001416,False,OK,,273,91
