feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.06383,0.0,0.0,False,OK,0.0,282,94
win_pct_diff,-0.0041,0.0003,0.182324,0.118494,0.06383,-0.004379,0.013263,False,OK,6.07,282,94
elo_diff,-10.1054,0.4378,0.136659,0.072829,0.06383,-10.543215,14.804011,False,OK,4.777,282,94
rest_days_diff,0.0426,-0.0071,0.057415,0.0,0.06383,0.049645,0.055284,False,OK,0.0,282,94
sp_era_diff,0.0455,0.025,0.211825,0.147707,0.064118,0.020471,0.364919,False,OK,1.848,277,94
sp_era_5g_diff,-0.1004,-0.014,0.115067,0.051066,0.064001,-0.086345,0.524867,False,OK,5.734,279,94
sp_fbvelo_diff,-0.4638,-0.0549,0.071152,0.007093,0.064059,-0.408937,0.511652,False,OK,3.258,278,94
lineup_woba_mean_diff,-0.0007,-0.0001,0.047979,0.0,0.06383,-0.000544,0.002535,False,OK,2.666,282,94
lineup_woba_top3_diff,0.0017,-0.0005,0.14621,0.08238,0.06383,0.002233,0.004348,False,OK,1.711,282,94
lineup_woba_std_diff,-0.0032,0.0004,0.238468,0.174638,0.06383,-0.003642,0.001897,False,OK,1.441,282,94
woba_30g_diff,0.001,-0.0004,0.135192,0.071362,0.06383,0.001404,0.004434,False,OK,0.853,282,94
bullpen_whip_diff,0.02,-0.0138,0.206111,0.14211,0.064001,0.03374,0.05982,False,OK,4.126,279,94
bullpen_whip_3g_diff,-0.1563,0.0128,0.135677,0.071676,0.064001,-0.16906,0.112121,False,OK,2.175,279,94
bullpen_pitches_diff,-5.8404,9.1844,0.165846,0.102016,0.06383,-15.024823,12.893402,False,OK,1.618,282,94
team_barrel_diff,-0.0003,-0.0005,0.205047,0.141217,0.06383,0.000227,0.002168,False,OK,1.218,282,94
team_hardhit_diff,-0.0043,0.004,0.116801,0.052971,0.06383,-0.00827,0.009298,False,OK,1.116,282,94
team_exitvelo_diff,-0.139,0.1946,0.282559,0.218729,0.06383,-0.333572,0.309015,False,OK,2.403,282,94
lineup_handedness_matchup_advantage,0.0111,0.0019,0.287664,0.223834,0.06383,0.00921,0.017397,False,OK,3.402,282,94
travel_fatigue_diff,0.0,-0.1596,0.046632,0.0,0.06383,0.159574,0.114569,False,OK,0.044,282,94
closer_availability_diff,0.0,-0.0106,0.001728,0.0,0.06383,0.010638,0.059127,False,OK,0.0,282,94
dome_is_neutral,0.383,0.2872,0.0,0.0,0.06383,0.095745,0.082596,False,OK,1.255,282,94
park_factor_slug_diff,-0.0001,-0.0,0.203422,0.139592,0.06383,-0.000102,0.000143,False,OK,0.126,282,94
wind_advantage_flyball_factor,0.0017,0.0129,0.039943,0.0,0.064118,-0.01124,0.063557,False,OK,1.016,277,94
air_density_velocity_boost,0.0458,0.0363,0.115997,0.051938,0.064059,0.009511,0.04044,False,OK,3.004,278,94
bullpen_meltdown_risk,8.8651,3.2161,0.189673,0.125672,0.064001,5.648955,4.316918,False,OK,3.146,279,94
pitcher_regression_indicator,-0.6242,-1.374,0.171473,0.107414,0.064059,0.749787,1.800249,False,OK,1.07,278,94
lineup_depth_multiplier,0.0002,0.0002,0.097183,0.033353,0.06383,1.1e-05,7.1e-05,False,OK,2.468,282,94
ace_efficiency_factor,0.0808,0.0736,0.044527,0.0,0.064001,0.007242,0.029412,False,OK,0.195,279,94
home_elo,1494.1297,1500.3325,0.095785,0.031955,0.06383,-6.202845,10.027078,False,OK,1.105,282,94
away_elo,1504.2351,1499.8947,0.162501,0.098671,0.06383,4.34037,10.272885,False,OK,1.117,282,94
home_win_pct,0.4966,0.5005,0.275778,0.211948,0.06383,-0.003897,0.011174,False,OK,1.462,282,94
away_win_pct,0.5014,0.5001,0.185236,0.121406,0.06383,0.001277,0.011263,False,OK,1.812,282,94
sp_era_home,4.0018,4.0733,0.066934,0.00299,0.063944,-0.07157,0.293652,False,OK,1.487,280,94
sp_era_away,3.9563,4.0607,0.085947,0.021946,0.064001,-0.104434,0.20742,False,OK,0.767,279,94
sp_k9_home,8.7305,8.6409,0.101869,0.037925,0.063944,0.089545,0.314091,False,OK,1.488,280,94
sp_k9_away,8.9237,8.6285,0.153376,0.089375,0.064001,0.295128,0.331609,False,OK,2.301,279,94
sp_xwoba_home,0.3107,0.3083,0.14792,0.083976,0.063944,0.002371,0.007576,False,OK,1.523,280,94
sp_xwoba_away,0.3099,0.3094,0.052568,0.0,0.063887,0.000493,0.007918,False,OK,1.403,281,94
lineup_woba_mean_home,0.3444,0.3437,0.175936,0.112106,0.06383,0.000766,0.001888,False,OK,1.405,282,94
lineup_woba_mean_away,0.3451,0.3438,0.17258,0.10875,0.06383,0.00131,0.001784,False,OK,0.39,282,94
lineup_woba_top3_home,0.36,0.3536,0.199088,0.135258,0.06383,0.006433,0.003029,True,WARN,0.0,282,94
lineup_woba_top3_away,0.3583,0.3541,0.196599,0.132769,0.06383,0.0042,0.002996,False,OK,0.772,282,94
woba_30g_home,0.3032,0.2999,0.202393,0.138563,0.06383,0.003285,0.002811,False,OK,1.093,282,94
woba_30g_away,0.3022,0.3003,0.302071,0.238241,0.06383,0.001881,0.002908,False,OK,0.0,282,94
bullpen_whip_10g_home,1.3658,1.3198,0.09464,0.030696,0.063944,0.046027,0.042416,False,OK,0.905,280,94
bullpen_whip_10g_away,1.3458,1.3331,0.182803,0.118916,0.063887,0.012728,0.039874,False,OK,0.585,281,94
bullpen_whip_3g_home,1.3448,1.341,0.091417,0.027473,0.063944,0.003781,0.069398,False,OK,1.221,280,94
bullpen_whip_3g_away,1.5011,1.3274,0.197414,0.133527,0.063887,0.173667,0.085751,True,WARN,0.951,281,94
team_barrel_15g_home,0.0245,0.0231,0.19388,0.13005,0.06383,0.001406,0.001502,False,OK,0.986,282,94
team_barrel_15g_away,0.0248,0.0236,0.403119,0.339289,0.06383,0.001179,0.001446,False,OK,0.975,282,94
team_exitvelo_15g_home,87.7627,87.8513,0.350102,0.286272,0.06383,-0.088553,0.20746,False,OK,0.757,282,94
team_exitvelo_15g_away,87.9017,87.6567,0.187948,0.124118,0.06383,0.245019,0.200522,False,OK,1.11,282,94
exp2_centered_k_diff,-0.072,0.0117,0.198014,0.133896,0.064118,-0.08368,0.0645,False,OK,3.158,277,94
exp2_cat_k_fastball_diff,0.0,-0.0001,0.181112,0.116994,0.064118,0.000116,0.000132,False,OK,0.961,277,94
exp2_cat_k_breaking_diff,-0.0001,0.0,0.14548,0.073471,0.072009,-0.000108,0.000156,False,OK,4.282,236,85
exp2_cat_k_offspeed_diff,0.0,-0.0,0.119482,0.022965,0.096517,2.6e-05,0.000127,False,OK,1.549,188,62
exp2_cat_xwoba_fastball_diff,-0.0,-0.0,0.123104,0.058986,0.064118,3.3e-05,6.4e-05,False,OK,1.627,277,94
exp2_cat_xwoba_breaking_diff,-0.0,-0.0,0.103032,0.031023,0.072009,1.6e-05,4e-05,False,OK,1.283,236,85
