feature,shap_value,signed_effect,perspective_team
home_team_id,0.293598,positive,SD
away_team_id,-0.130612,negative,SD
sp_era_5g_diff,-0.050536,negative,SD
exp2_cat_k_breaking_diff,0.04944,positive,SD
bullpen_meltdown_risk,0.026073,positive,SD
bullpen_whip_10g_away,-0.023378,negative,SD
exp2_cat_platoon_k_fastball_diff,0.021004,positive,SD
bullpen_whip_diff,-0.018915,negative,SD
sp_era_home,0.018213,positive,SD
team_barrel_diff,0.017321,positive,SD
sp_k9_away,0.015826,positive,SD
sp_k9_home,-0.013928,negative,SD
team_exitvelo_15g_away,0.013831,positive,SD
bullpen_pitches_diff,0.013481,positive,SD
away_win_pct,-0.013153,negative,SD
air_density_velocity_boost,0.012797,positive,SD
lineup_woba_mean_diff,-0.012568,negative,SD
bullpen_whip_3g_home,0.012488,positive,SD
home_elo,-0.011873,negative,SD
sp_xwoba_away,0.011767,positive,SD
sp_fbvelo_diff,0.011063,positive,SD
bullpen_whip_3g_diff,0.009781,positive,SD
lineup_handedness_matchup_advantage,0.008633,positive,SD
sp_xwoba_home,-0.008105,negative,SD
home_win_pct,-0.00789,negative,SD
exp2_cat_k_fastball_diff,0.006239,positive,SD
park_factor_slug_diff,-0.006216,negative,SD
sp_era_diff,-0.006181,negative,SD
lineup_woba_top3_away,-0.00612,negative,SD
exp2_cat_xwoba_breaking_diff,0.006025,positive,SD
win_pct_diff,0.005695,positive,SD
lineup_woba_top3_home,-0.005689,negative,SD
ace_efficiency_factor,0.005507,positive,SD
woba_30g_away,-0.005251,negative,SD
exp2_cat_xwoba_fastball_diff,-0.004919,negative,SD
lineup_woba_mean_away,0.004608,positive,SD
exp2_cat_k_offspeed_diff,-0.004586,negative,SD
team_exitvelo_diff,0.004304,positive,SD
team_hardhit_diff,0.004044,positive,SD
lineup_woba_std_diff,0.003453,positive,SD
team_barrel_15g_home,-0.003313,negative,SD
exp2_centered_k_diff,0.003053,positive,SD
wind_advantage_flyball_factor,0.002947,positive,SD
travel_fatigue_diff,-0.002832,negative,SD
lineup_woba_top3_diff,-0.002749,negative,SD
away_elo,0.002116,positive,SD
woba_30g_diff,0.001765,positive,SD
lineup_woba_mean_home,-0.001685,negative,SD
bullpen_whip_10g_home,0.001598,positive,SD
lineup_depth_multiplier,0.001372,positive,SD
team_exitvelo_15g_home,0.001066,positive,SD
exp2_cat_xwoba_offspeed_diff,-0.001055,negative,SD
bullpen_whip_3g_away,-0.000955,negative,SD
woba_30g_home,0.000928,positive,SD
pitcher_regression_indicator,0.000719,positive,SD
elo_diff,-0.00068,negative,SD
team_barrel_15g_away,0.000215,positive,SD
sp_era_away,0.000171,positive,SD
is_home,0.0,negative,SD
rest_days_diff,0.0,negative,SD
closer_availability_diff,0.0,negative,SD
dome_is_neutral,0.0,negative,SD
closer_available_home,0.0,negative,SD
closer_available_away,0.0,negative,SD
