game_id,game_date,start_time_utc,home_team,away_team,home_record,away_record,home_win_prob_model,away_win_prob_model,edge_home,edge_away,sp_name_home,sp_name_away,sp_era_home,sp_k9_home,sp_era_away,sp_k9_away,venue,model_pick,home_win,home_score,away_score,total_runs,game_state,game_status_detail
20260830_MIA@WSH,2026-08-30,2026-08-30 12:15:00-04:00,WSH,MIA,64-73,68-67,0.4859,0.5141,0.0,0.0,Andrew Alvarez,Janson Junk,2.7887323,8.746479,4.790323,6.967742,Nationals Park,MIA,,0,0,,pre,Scheduled
20260830_BOS@NYY,2026-08-30,2026-08-30 13:35:00-04:00,NYY,BOS,76-58,73-61,0.5049,0.4951,0.0,0.0,Will Warren,Ranger Suarez,5.2105265,9.236842,3.4785275,9.358895,Yankee Stadium,NYY,,0,0,,pre,Scheduled
20260830_COL@ATL,2026-08-30,2026-08-30 13:35:00-04:00,ATL,COL,80-55,52-83,0.6758,0.32420000000000004,0.0,0.0,Tyler Mahle,Mason Adams,3.8108108,8.756757,,,Truist Park,ATL,,0,0,,pre,Scheduled
20260830_SEA@TOR,2026-08-30,2026-08-30 13:37:00-04:00,TOR,SEA,66-70,64-71,0.5633,0.4367,0.0,0.0,Max Scherzer,Logan Gilbert,5.175,6.975,2.915493,9.633802,Rogers Centre,TOR,,0,0,,pre,Scheduled
20260830_KC@CLE,2026-08-30,2026-08-30 13:40:00-04:00,CLE,KC,68-67,61-75,0.5874,0.41259999999999997,0.0,0.0,Parker Messick,Seth Lugo,2.3916085,9.566434,4.7493978,7.221687,Progressive Field,CLE,,0,0,,pre,Scheduled
20260830_LAD@DET,2026-08-30,2026-08-30 13:40:00-04:00,DET,LAD,62-72,81-54,0.4372,0.5628,0.0,0.0,Framber Valdez,Tyler Glasnow,4.773087,7.551451,2.7692308,11.307693,Comerica Park,LAD,,0,0,,pre,Scheduled
20260830_SD@TB,2026-08-30,2026-08-30 13:40:00-04:00,TB,SD,80-54,72-63,0.5689,0.43110000000000004,0.0,0.0,Drew Rasmussen,Robbie Ray,3.1074169,9.529411,3.6,8.136,Tropicana Field,TB,,0,0,,pre,Scheduled
20260830_CHW@MIN,2026-08-30,2026-08-30 14:10:00-04:00,MIN,CWS,64-71,71-63,0.4702,0.5298,0.0,0.0,Zebby Matthews,Jordan Hicks,5.225806,7.83871,1.8202248,10.921349,Target Field,CWS,,0,0,,pre,Scheduled
20260830_TEX@MIL,2026-08-30,2026-08-30 14:10:00-04:00,MIL,TEX,84-51,66-69,0.6198,0.3802,0.0,0.0,Dustin May,Kumar Rocker,4.7154927,8.9746475,4.3076925,8.384615,American Family Field,MIL,,0,0,,pre,Scheduled
20260830_PIT@STL,2026-08-30,2026-08-30 14:15:00-04:00,STL,PIT,68-68,65-71,0.5451,0.45489999999999997,0.0,0.0,Matthew Liberatore,Braxton Ashcraft,5.0973454,9.238938,4.0625,9.9375,Busch Stadium,STL,,0,0,,pre,Scheduled
20260830_HOU@NYM,2026-08-30,2026-08-30 15:10:00-04:00,NYM,HOU,60-75,68-67,0.521,0.479,0.0,0.0,Zac Thornton,Ethan Pecko,2.8421052,6.394737,4.909091,9.818182,Citi Field,NYM,,0,0,,pre,Scheduled
20260830_BAL@ATH,2026-08-30,2026-08-30 16:05:00-04:00,ATH,BAL,53-82,66-69,0.4122,0.5878,0.0,0.0,TBD,Chris Bassitt,,,5.31383,6.606383,Sutter Health Park,BAL,,0,0,,pre,Scheduled
20260830_PHI@LAA,2026-08-30,2026-08-30 16:07:00-04:00,LAA,PHI,52-83,75-60,0.3937,0.6063000000000001,0.0,0.0,Yusei Kikuchi,Zack Wheeler,6.0,9.9,2.7312138,11.236994,Angel Stadium,PHI,,0,0,,pre,Scheduled
20260830_CIN@CHC,2026-08-30,2026-08-30 19:20:00-04:00,CHC,CIN,76-59,64-71,0.519,0.481,0.0,0.0,Shota Imanaga,Chase Burns,3.2630332,8.957346,2.7835052,11.064433,Wrigley Field,CHC,,0,0,,pre,Scheduled
