feature,shap_value,signed_effect,perspective_team
home_team_id,-0.250239,negative,WSH
team_exitvelo_15g_away,-0.055309,negative,WSH
lineup_woba_top3_home,0.041707,positive,WSH
bullpen_whip_diff,-0.035982,negative,WSH
bullpen_meltdown_risk,0.027157,positive,WSH
away_team_id,-0.026456,negative,WSH
bullpen_pitches_diff,0.026351,positive,WSH
sp_era_home,0.022905,positive,WSH
bullpen_whip_3g_diff,0.020252,positive,WSH
bullpen_whip_3g_home,0.017941,positive,WSH
sp_xwoba_home,0.01643,positive,WSH
team_barrel_15g_home,-0.016208,negative,WSH
team_barrel_diff,0.015164,positive,WSH
lineup_woba_mean_diff,0.013004,positive,WSH
home_elo,0.012741,positive,WSH
exp2_cat_k_breaking_diff,-0.011924,negative,WSH
woba_30g_home,0.011796,positive,WSH
away_elo,-0.011632,negative,WSH
lineup_depth_multiplier,0.011479,positive,WSH
lineup_woba_mean_home,0.010957,positive,WSH
away_win_pct,-0.009994,negative,WSH
team_hardhit_diff,0.009985,positive,WSH
woba_30g_diff,0.009745,positive,WSH
bullpen_whip_10g_home,0.006354,positive,WSH
team_exitvelo_diff,-0.006317,negative,WSH
woba_30g_away,-0.006316,negative,WSH
lineup_woba_top3_away,0.005947,positive,WSH
bullpen_whip_10g_away,-0.005208,negative,WSH
team_exitvelo_15g_home,0.004739,positive,WSH
lineup_woba_mean_away,0.004714,positive,WSH
elo_diff,-0.003758,negative,WSH
lineup_woba_top3_diff,-0.003737,negative,WSH
sp_era_diff,0.003318,positive,WSH
team_barrel_15g_away,-0.003256,negative,WSH
ace_efficiency_factor,-0.003144,negative,WSH
sp_fbvelo_diff,0.002869,positive,WSH
exp2_cat_platoon_k_fastball_diff,0.002859,positive,WSH
pitcher_regression_indicator,-0.002543,negative,WSH
sp_k9_away,-0.002401,negative,WSH
win_pct_diff,-0.002358,negative,WSH
exp2_cat_k_fastball_diff,-0.002301,negative,WSH
sp_era_5g_diff,0.002273,positive,WSH
home_win_pct,-0.001974,negative,WSH
exp2_cat_xwoba_fastball_diff,0.001745,positive,WSH
bullpen_whip_3g_away,-0.001633,negative,WSH
park_factor_slug_diff,0.001562,positive,WSH
exp2_cat_xwoba_offspeed_diff,0.001211,positive,WSH
sp_xwoba_away,-0.001192,negative,WSH
air_density_velocity_boost,0.001128,positive,WSH
travel_fatigue_diff,-0.00105,negative,WSH
exp2_cat_xwoba_breaking_diff,-0.000997,negative,WSH
lineup_handedness_matchup_advantage,0.000818,positive,WSH
exp2_cat_k_offspeed_diff,-0.000817,negative,WSH
exp2_centered_k_diff,0.000507,positive,WSH
sp_k9_home,0.000434,positive,WSH
wind_advantage_flyball_factor,-0.000179,negative,WSH
sp_era_away,-0.000173,negative,WSH
lineup_woba_std_diff,1.7e-05,positive,WSH
is_home,0.0,negative,WSH
rest_days_diff,0.0,negative,WSH
closer_availability_diff,0.0,negative,WSH
dome_is_neutral,0.0,negative,WSH
closer_available_home,0.0,negative,WSH
closer_available_away,0.0,negative,WSH
