game_pk,game_date,home_expected_runs,away_expected_runs,home_score,away_score
744867,2024-04-25,4.3229,4.727,1,2
745027,2024-04-25,4.0384,4.3576,3,4
745512,2024-04-25,3.6402,4.3047,5,7
745755,2024-04-25,4.7514,4.0319,1,3
745918,2024-04-25,4.5891,4.0134,6,3
746320,2024-04-25,4.413,4.2574,2,1
746564,2024-04-25,3.8774,4.239,10,9
746646,2024-04-25,4.1332,4.6914,6,4
746724,2024-04-25,3.8408,4.4285,0,5
746887,2024-04-25,5.0069,3.9617,3,1
744949,2024-04-26,4.0254,5.2484,2,12
745025,2024-04-26,4.1235,4.5388,2,1
745269,2024-04-26,4.2978,4.526,6,1
745347,2024-04-26,4.1834,4.3653,3,0
745424,2024-04-26,4.4519,4.6066,3,9
745835,2024-04-26,4.2635,4.7666,2,4
746000,2024-04-26,4.4649,4.3892,7,6
746078,2024-04-26,3.8313,4.6298,1,3
746243,2024-04-26,4.6226,4.1761,3,5
746482,2024-04-26,3.969,4.7854,0,8
746808,2024-04-26,3.9062,4.154,9,4
746972,2024-04-26,4.5216,4.2731,1,7
747050,2024-04-26,4.8654,4.1537,2,3
747129,2024-04-26,4.61,4.6867,6,2
744946,2024-04-27,4.1818,4.337,2,4
745020,2024-04-27,4.1739,4.7314,4,8
745266,2024-04-27,4.4843,4.5511,3,1
745350,2024-04-27,4.0325,4.1311,3,4
745425,2024-04-27,4.3838,4.5138,1,5
745833,2024-04-27,4.3007,4.8257,4,7
745998,2024-04-27,4.3896,4.7001,3,15
746075,2024-04-27,3.9527,4.4998,4,11
746245,2024-04-27,4.2444,4.1786,5,16
746484,2024-04-27,4.1967,4.3441,6,5
746560,2024-04-27,4.4352,4.1974,4,12
746803,2024-04-27,4.0803,4.1212,8,7
746971,2024-04-27,4.2331,4.5217,17,0
747052,2024-04-27,4.8893,4.2455,7,0
747131,2024-04-27,4.205,4.7265,2,4
744947,2024-04-28,3.7193,4.4229,3,1
745022,2024-04-28,4.1724,4.6219,4,3
745265,2024-04-28,4.5721,4.2744,2,3
745349,2024-04-28,3.9405,4.1622,3,2
745428,2024-04-28,3.9633,4.4579,6,8
745834,2024-04-28,4.0477,4.6024,4,2
746001,2024-04-28,4.5645,4.2005,5,15
746077,2024-04-28,4.0788,4.2703,9,12
746237,2024-04-28,4.1209,3.9628,5,11
746483,2024-04-28,4.0553,4.5655,4,1
746561,2024-04-28,3.9808,3.894,2,8
746805,2024-04-28,3.8881,4.3725,4,2
746967,2024-04-28,3.9942,4.5686,5,4
747045,2024-04-28,4.7956,4.3739,6,7
747125,2024-04-28,4.2876,4.7226,4,3
744945,2024-04-29,3.6111,4.9951,6,5
745263,2024-04-29,3.8813,4.7052,2,1
745427,2024-04-29,3.9388,4.2058,2,5
745672,2024-04-29,4.0051,4.4589,5,1
745832,2024-04-29,4.3523,5.0337,1,3
745999,2024-04-29,4.3473,4.1158,0,1
746074,2024-04-29,3.5873,3.6712,2,7
746236,2024-04-29,4.2277,4.5578,6,5
746804,2024-04-29,3.8471,4.2297,2,3
747046,2024-04-29,4.6365,4.5294,2,0
747211,2024-04-29,4.2069,4.799,4,8
744942,2024-04-30,4.1211,4.4837,1,4
745018,2024-04-30,4.3216,4.8405,7,1
745260,2024-04-30,3.8977,4.977,3,2
745426,2024-04-30,4.2616,4.0184,6,4
745673,2024-04-30,3.9114,4.7675,5,2
745831,2024-04-30,4.0408,5.213,4,2
745997,2024-04-30,4.2678,4.5419,8,2
746073,2024-04-30,3.9862,3.8363,7,6
746239,2024-04-30,4.0919,4.4067,5,7
746398,2024-04-30,4.4596,4.6007,10,9
746477,2024-04-30,4.1552,4.5255,1,2
746481,2024-04-30,3.9234,4.4049,11,6
746806,2024-04-30,3.61,4.2602,5,6
746968,2024-04-30,4.4408,4.6046,4,0
747047,2024-04-30,4.4064,4.3564,4,2
747210,2024-04-30,4.0581,4.6756,4,3
744939,2024-05-01,3.9662,4.3986,1,6
745023,2024-05-01,4.0969,5.1422,0,1
745261,2024-05-01,3.8581,4.6334,2,5
745423,2024-05-01,3.9706,3.8968,6,2
745670,2024-05-01,4.0847,4.4061,4,0
745829,2024-05-01,3.9285,4.6281,0,1
745996,2024-05-01,4.5431,4.3318,7,1
746072,2024-05-01,3.9804,3.8374,4,1
746238,2024-05-01,4.0844,4.918,1,2
746399,2024-05-01,4.526,4.2429,2,3
746478,2024-05-01,3.6666,4.1528,4,1
746800,2024-05-01,3.7848,4.4008,5,10
746966,2024-05-01,4.0821,4.5843,6,2
747048,2024-05-01,4.2754,4.6689,0,2
747207,2024-05-01,4.019,4.6553,0,8
745021,2024-05-02,4.0547,4.3985,6,0
745830,2024-05-02,4.0972,4.5655,7,6
746070,2024-05-02,4.5415,3.8987,5,4
746403,2024-05-02,4.7544,4.5049,8,2
746969,2024-05-02,4.3713,3.822,1,3
747044,2024-05-02,4.0489,4.1398,7,2
744868,2024-05-03,3.9338,4.2073,9,3
745101,2024-05-03,4.3247,4.7723,10,8
745187,2024-05-03,4.5162,3.905,3,0
745510,2024-05-03,4.2839,3.512,2,3
745589,2024-05-03,4.317,3.8988,4,3
745665,2024-05-03,4.7534,4.0424,3,1
745756,2024-05-03,3.9431,4.1558,2,1
745914,2024-05-03,4.0575,4.8763,5,2
746152,2024-05-03,4.404,4.0666,4,3
746318,2024-05-03,4.2538,4.4219,7,1
746402,2024-05-03,4.0214,4.7018,5,3
746645,2024-05-03,3.6041,3.816,0,6
746721,2024-05-03,4.2838,4.3849,0,3
746890,2024-05-03,4.1621,4.5337,1,3
747208,2024-05-03,3.7621,4.2165,1,7
744862,2024-05-04,3.9118,3.6932,3,6
745100,2024-05-04,3.7557,4.9761,3,1
745183,2024-05-04,4.3396,3.5374,5,6
745511,2024-05-04,4.4906,4.0773,1,0
745583,2024-05-04,4.4704,3.9979,14,3
745666,2024-05-04,4.6668,3.9973,20,4
745750,2024-05-04,4.0466,3.9504,5,3
745911,2024-05-04,4.0144,4.7235,3,1
746155,2024-05-04,4.4287,4.3136,11,2
746311,2024-05-04,4.6221,3.9932,4,15
746394,2024-05-04,3.9607,4.4885,0,5
746644,2024-05-04,3.9084,3.8596,7,1
746720,2024-05-04,3.6119,5.0568,1,2
746884,2024-05-04,3.7546,4.9935,6,5
747209,2024-05-04,3.7776,4.3821,1,13
744861,2024-05-05,3.3698,4.8702,11,8
745103,2024-05-05,3.9614,4.2064,7,6
745185,2024-05-05,4.458,3.5426,1,5
745504,2024-05-05,4.2183,3.8172,5,3
745587,2024-05-05,4.1934,3.8488,5,4
745667,2024-05-05,4.6118,3.9082,3,12
745751,2024-05-05,4.3264,4.1042,5,2
745913,2024-05-05,3.9737,4.5614,2,9
746153,2024-05-05,4.1484,4.207,5,1
746314,2024-05-05,3.7179,4.3384,2,3
746395,2024-05-05,3.8979,4.5336,4,5
746643,2024-05-05,3.8658,4.0632,4,1
746719,2024-05-05,3.8903,5.274,1,11
746883,2024-05-05,3.8326,4.6293,5,0
747206,2024-05-05,3.7151,4.9978,11,4
745098,2024-05-06,4.2957,4.4233,8,2
745182,2024-05-06,3.925,4.1621,3,4
745509,2024-05-06,3.9794,4.0291,4,1
745585,2024-05-06,4.1225,4.5155,6,1
745669,2024-05-06,4.381,3.7279,2,4
745912,2024-05-06,3.8259,4.4365,3,1
746149,2024-05-06,4.4862,4.0055,6,3
746313,2024-05-06,4.1744,4.3849,3,2
746639,2024-05-06,3.8272,4.4282,2,1
746886,2024-05-06,3.9236,4.2008,3,6
744859,2024-05-07,3.872,5.0166,3,0
745095,2024-05-07,4.98,3.8764,5,1
745186,2024-05-07,4.2235,3.8771,5,7
745508,2024-05-07,3.9175,4.3285,0,9
745586,2024-05-07,4.4283,3.7317,10,1
745668,2024-05-07,4.66,4.1868,8,15
745752,2024-05-07,4.484,4.0595,10,3
745915,2024-05-07,3.9951,4.6254,6,10
746147,2024-05-07,4.3336,3.6587,8,2
746315,2024-05-07,4.3488,4.1877,5,6
746559,2024-05-07,4.0263,4.4498,0,5
746638,2024-05-07,3.708,4.0813,7,11
746718,2024-05-07,3.9049,4.3439,2,6
746885,2024-05-07,4.1704,4.1303,3,2
747126,2024-05-07,4.2383,4.2368,4,2
744858,2024-05-08,3.5673,4.3277,6,7
745097,2024-05-08,4.775,3.8168,1,4
745507,2024-05-08,3.8362,4.5189,4,5
745584,2024-05-08,4.3164,3.5697,3,5
745659,2024-05-08,4.1662,4.367,11,12
745664,2024-05-08,4.5283,3.8421,9,4
745749,2024-05-08,4.2553,3.8825,9,4
745906,2024-05-08,3.5873,4.5085,6,3
746151,2024-05-08,4.7552,4.0313,3,1
746312,2024-05-08,3.9998,4.2192,6,4
746562,2024-05-08,3.7699,4.7293,6,8
746640,2024-05-08,3.9022,4.5391,5,4
746717,2024-05-08,4.0622,4.5367,3,4
746879,2024-05-08,3.7297,3.8975,0,3
747127,2024-05-08,3.7872,4.7879,5,0
745748,2024-05-09,4.4781,3.4126,3,4
745910,2024-05-09,3.8758,4.3872,11,1
745995,2024-05-09,4.8406,3.5072,7,1
746241,2024-05-09,4.4138,4.5217,4,10
746563,2024-05-09,3.9149,5.4871,9,1
746715,2024-05-09,4.0428,4.9226,4,5
746802,2024-05-09,4.3497,4.0855,3,2
744940,2024-05-10,3.6143,4.5777,2,3
745094,2024-05-10,3.6233,4.6337,0,2
745264,2024-05-10,3.9157,4.9844,8,1
745340,2024-05-10,4.6453,4.3194,2,4
745421,2024-05-10,3.7088,4.5435,2,1
745506,2024-05-10,4.4254,3.9194,2,7
745827,2024-05-10,4.6138,4.2207,2,4
745993,2024-05-10,4.5121,3.5484,11,2
746071,2024-05-10,4.1469,4.9484,2,8
746240,2024-05-10,4.9312,4.4723,1,2
746479,2024-05-10,4.4289,3.6217,2,5
746553,2024-05-10,3.818,4.3354,4,2
746801,2024-05-10,5.0936,4.4631,6,3
746964,2024-05-10,4.6162,4.7977,1,5
747043,2024-05-10,5.2505,3.5629,4,2
744943,2024-05-11,3.6128,4.5736,10,8
745096,2024-05-11,3.999,4.6164,7,2
745262,2024-05-11,4.198,5.0316,1,8
745344,2024-05-11,4.2139,4.6152,5,1
745422,2024-05-11,4.5685,5.0798,0,5
745505,2024-05-11,3.9054,3.9731,10,9
745828,2024-05-11,3.8689,4.6838,1,4
745994,2024-05-11,4.7885,3.6184,5,3
746069,2024-05-11,4.476,5.7959,3,8
746232,2024-05-11,4.2732,4.2948,9,3
746480,2024-05-11,4.752,3.6672,8,2
746554,2024-05-11,4.1781,4.4453,8,3
746797,2024-05-11,5.0095,4.2755,3,1
746963,2024-05-11,4.2793,4.6931,4,2
747041,2024-05-11,4.9767,3.6528,5,4
744941,2024-05-12,3.7621,4.2868,1,5
745092,2024-05-12,4.1421,4.1762,6,10
745255,2024-05-12,4.9723,4.6818,8,4
745345,2024-05-12,3.9291,5.2984,6,5
745419,2024-05-12,4.5382,4.2937,4,0
745499,2024-05-12,4.8359,4.8319,4,5
