feature,shap_value,signed_effect,perspective_team
home_team_id,0.132114,positive,PHI
away_team_id,0.070871,positive,PHI
run_margin_diff,0.04096,positive,PHI
lineup_depth_multiplier,0.015214,positive,PHI
bullpen_whip_3g_diff,-0.014151,negative,PHI
sp_k9_away,0.013148,positive,PHI
lineup_handedness_matchup_advantage,0.011413,positive,PHI
bullpen_whip_diff,0.0098,positive,PHI
bullpen_whip_10g_home,0.009199,positive,PHI
away_elo,-0.008443,negative,PHI
bullpen_meltdown_risk,0.007682,positive,PHI
exp2_cat_k_breaking_diff,0.007441,positive,PHI
ace_efficiency_factor,-0.006982,negative,PHI
win_pct_diff,0.006321,positive,PHI
team_exitvelo_15g_away,-0.005845,negative,PHI
sp_fbvelo_diff,0.005742,positive,PHI
lineup_woba_std_diff,0.005561,positive,PHI
exp2_cat_platoon_k_fastball_diff,-0.005402,negative,PHI
bullpen_pitches_diff,0.004231,positive,PHI
away_win_pct,0.004175,positive,PHI
air_density_velocity_boost,-0.003924,negative,PHI
team_exitvelo_diff,-0.003805,negative,PHI
bullpen_whip_3g_away,-0.003681,negative,PHI
lineup_woba_top3_diff,0.003625,positive,PHI
sp_era_5g_diff,0.003308,positive,PHI
exp2_cat_k_fastball_diff,-0.003241,negative,PHI
sp_xwoba_home,0.00298,positive,PHI
park_factor_slug_diff,-0.002848,negative,PHI
pitcher_regression_indicator,-0.002832,negative,PHI
elo_diff,0.00259,positive,PHI
exp2_cat_xwoba_fastball_diff,0.002553,positive,PHI
wind_advantage_flyball_factor,0.002496,positive,PHI
lineup_woba_mean_home,-0.002374,negative,PHI
team_barrel_diff,0.002193,positive,PHI
exp2_centered_k_diff,-0.001958,negative,PHI
home_elo,0.001753,positive,PHI
sp_xwoba_away,0.001542,positive,PHI
home_win_pct,0.001392,positive,PHI
bullpen_whip_3g_home,-0.001152,negative,PHI
lineup_woba_mean_away,-0.0011,negative,PHI
exp2_cat_xwoba_offspeed_diff,0.001096,positive,PHI
woba_30g_away,0.000928,positive,PHI
woba_30g_home,-0.000817,negative,PHI
lineup_woba_mean_diff,-0.000679,negative,PHI
bullpen_whip_10g_away,-0.00054,negative,PHI
lineup_woba_top3_home,-0.000489,negative,PHI
team_barrel_15g_home,0.000484,positive,PHI
sp_era_diff,-0.000408,negative,PHI
lineup_woba_top3_away,0.000398,positive,PHI
exp2_cat_xwoba_breaking_diff,0.000381,positive,PHI
team_hardhit_diff,-0.000345,negative,PHI
team_barrel_15g_away,0.000267,positive,PHI
sp_era_home,0.000225,positive,PHI
dome_is_neutral,9.8e-05,positive,PHI
sp_era_away,-6.3e-05,negative,PHI
exp2_cat_k_offspeed_diff,6e-05,positive,PHI
travel_fatigue_diff,3.5e-05,positive,PHI
woba_30g_diff,2.8e-05,positive,PHI
team_exitvelo_15g_home,-2.3e-05,negative,PHI
sp_k9_home,-1.2e-05,negative,PHI
closer_availability_diff,6e-06,positive,PHI
is_home,-0.0,negative,PHI
rest_days_diff,0.0,negative,PHI
