feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.0625,0.0,0.0,False,OK,,288,96
win_pct_diff,-0.0012,-0.0016,0.166404,0.103904,0.0625,0.000423,0.012515,False,OK,,288,96
elo_diff,3.9889,-0.6357,0.069279,0.006779,0.0625,4.624573,14.005566,False,OK,,288,96
rest_days_diff,-0.0417,0.0,0.012527,0.0,0.0625,-0.041667,0.055633,False,OK,,288,96
sp_era_diff,-0.0758,0.1944,0.087516,0.023629,0.063887,-0.27023,0.365772,False,OK,,281,94
sp_era_5g_diff,-0.0611,0.1123,0.08727,0.024438,0.062832,-0.173429,0.513821,False,OK,,282,96
sp_k9_diff,0.2205,-0.0434,0.105541,0.041654,0.063887,0.263879,0.444665,False,OK,,281,94
sp_k9_5g_diff,0.1386,-0.0069,0.081609,0.018777,0.062832,0.145511,0.592592,False,OK,,282,96
sp_fbvelo_diff,0.2354,-0.1163,0.050675,0.0,0.062889,0.351735,0.515148,False,OK,,281,96
sp_fbpct_diff,0.0021,-0.0065,0.076763,0.013931,0.062832,0.00863,0.026024,False,OK,,282,96
sp_whiff_diff,0.0049,0.0019,0.088719,0.025887,0.062832,0.00303,0.007603,False,OK,,282,96
sp_xwoba_diff,-0.0035,0.0034,0.068921,0.006089,0.062832,-0.006833,0.010965,False,OK,,282,96
sp_xwoba_vs_l_diff,0.0024,0.0005,0.12357,0.059683,0.063887,0.001896,0.013667,False,OK,,281,94
lineup_woba_mean_diff,0.0021,-0.0012,0.218626,0.156126,0.0625,0.003275,0.002497,False,OK,,288,96
lineup_woba_top3_diff,0.0021,0.0,0.184415,0.121915,0.0625,0.002109,0.004295,False,OK,,288,96
lineup_woba_std_diff,0.0023,-0.0005,0.174281,0.111781,0.0625,0.002797,0.001884,False,OK,,288,96
woba_30g_diff,-0.0011,-0.0004,0.088568,0.026068,0.0625,-0.000695,0.004393,False,OK,,288,96
bullpen_whip_diff,-0.0682,0.0184,0.13521,0.071493,0.063717,-0.086573,0.061089,False,OK,,284,94
bullpen_whip_3g_diff,-0.0507,-0.0076,0.118784,0.055067,0.063717,-0.043146,0.116381,False,OK,,284,94
bullpen_pitches_diff,-12.3958,16.4132,0.172673,0.110173,0.0625,-28.809028,12.229832,True,WARN,,288,96
team_barrel_diff,-0.0032,0.0011,0.302376,0.239876,0.0625,-0.004285,0.002236,False,OK,,288,96
team_hardhit_diff,-0.0008,0.0007,0.261515,0.199015,0.0625,-0.001515,0.009291,False,OK,,288,96
team_exitvelo_diff,0.0662,0.0287,0.136998,0.074498,0.0625,0.037525,0.316003,False,OK,,288,96
travel_fatigue_diff,-0.1146,-0.1389,0.005156,0.0,0.0625,0.024306,0.113035,False,OK,,288,96
closer_availability_diff,-0.0208,-0.0104,0.03344,0.0,0.0625,-0.010417,0.053453,False,OK,,288,96
dome_is_neutral,0.2604,0.309,0.0,0.0,0.0625,-0.048611,0.080891,False,OK,,288,96
park_factor_slug_diff,-0.0001,-0.0,0.205897,0.143397,0.0625,-3.6e-05,0.000121,False,OK,,288,96
wind_advantage_flyball_factor,-0.0015,0.0149,0.116565,0.052678,0.063887,-0.0164,0.062623,False,OK,,281,94
air_density_velocity_boost,0.0441,0.0221,0.052211,0.0,0.062889,0.021975,0.0462,False,OK,,281,96
home_elo,1502.482,1499.3776,0.336544,0.274044,0.0625,3.104383,9.729872,False,OK,,288,96
away_elo,1498.4931,1500.0133,0.188386,0.125886,0.0625,-1.520191,10.106003,False,OK,,288,96
home_win_pct,0.4996,0.4992,0.180032,0.117532,0.0625,0.000406,0.0111,False,OK,,288,96
away_win_pct,0.501,0.5011,0.294784,0.232284,0.0625,-0.000135,0.010959,False,OK,,288,96
sp_era_home,4.0168,4.1445,0.146868,0.084092,0.062776,-0.127728,0.289339,False,OK,,283,96
sp_era_away,4.0939,3.9685,0.099339,0.035732,0.063607,0.125419,0.214876,False,OK,,286,94
sp_k9_home,8.8731,8.5817,0.189009,0.126233,0.062776,0.291489,0.312654,False,OK,,283,96
sp_k9_away,8.6529,8.602,0.108825,0.045218,0.063607,0.050948,0.328392,False,OK,,286,94
sp_xwoba_home,0.3087,0.3111,0.10046,0.03774,0.06272,-0.002408,0.007839,False,OK,,284,96
sp_xwoba_away,0.3121,0.308,0.079094,0.016485,0.062609,0.004168,0.007939,False,OK,,286,96
lineup_woba_mean_home,0.3457,0.343,0.600537,0.538037,0.0625,0.002639,0.001906,False,OK,,288,96
lineup_woba_mean_away,0.3436,0.3442,0.050637,0.0,0.0625,-0.000636,0.001847,False,OK,,288,96
lineup_woba_top3_home,0.358,0.3526,0.142964,0.080464,0.0625,0.005387,0.002904,False,OK,,288,96
lineup_woba_top3_away,0.3559,0.3526,0.158988,0.096488,0.0625,0.003278,0.003187,False,OK,,288,96
woba_30g_home,0.301,0.2996,0.275822,0.213322,0.0625,0.001454,0.002842,False,OK,,288,96
woba_30g_away,0.3022,0.3,0.184684,0.122184,0.0625,0.002149,0.003094,False,OK,,288,96
bullpen_whip_10g_home,1.3266,1.337,0.166698,0.10365,0.063048,-0.010364,0.041022,False,OK,,287,95
bullpen_whip_10g_away,1.3947,1.3153,0.257351,0.194193,0.063158,0.079435,0.041153,False,OK,,285,95
bullpen_whip_3g_home,1.3354,1.3318,0.083248,0.0202,0.063048,0.003659,0.071594,False,OK,,287,95
bullpen_whip_3g_away,1.3822,1.3368,0.163324,0.100166,0.063158,0.045376,0.086703,False,OK,,285,95
team_barrel_15g_home,0.0221,0.0232,0.108676,0.046176,0.0625,-0.00108,0.001569,False,OK,,288,96
team_barrel_15g_away,0.0253,0.0221,0.236948,0.174448,0.0625,0.003205,0.001474,True,WARN,,288,96
team_exitvelo_15g_home,87.7232,87.8212,0.28925,0.22675,0.0625,-0.097953,0.214931,False,OK,,288,96
team_exitvelo_15g_away,87.6571,87.7925,0.166389,0.103889,0.0625,-0.135478,0.216046,False,OK,,288,96
sp_proj_era_home,0.0209,-0.0022,0.145173,0.082453,0.06272,0.023191,0.09093,False,OK,,284,96
sp_proj_era_away,-0.03,0.0105,0.144466,0.081857,0.062609,-0.040527,0.093633,False,OK,,286,96
