feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.064516,0.0,0.0,False,OK,0.0,279,93
win_pct_diff,-0.005,-0.0012,0.270389,0.205873,0.064516,-0.003802,0.013307,False,OK,2.306,279,93
elo_diff,-3.2708,-4.287,0.125166,0.06065,0.064516,1.016275,14.709005,False,OK,1.895,279,93
rest_days_diff,0.043,-0.0072,0.050618,0.0,0.064516,0.050179,0.054296,False,OK,0.0,279,93
sp_era_diff,-0.0918,0.057,0.121864,0.056705,0.065159,-0.148799,0.369742,False,OK,2.083,277,92
sp_era_5g_diff,-0.1791,0.089,0.105622,0.041106,0.064516,-0.268066,0.566034,False,OK,2.51,279,93
sp_fbvelo_diff,-0.2024,-0.2379,0.122645,0.058129,0.064516,0.035462,0.533854,False,OK,1.934,279,93
lineup_woba_mean_diff,0.0012,-0.0001,0.231764,0.167248,0.064516,0.001271,0.002503,False,OK,2.391,279,93
lineup_woba_top3_diff,0.0019,0.002,0.083049,0.018533,0.064516,-0.000108,0.004433,False,OK,1.721,279,93
lineup_woba_std_diff,-0.0004,-0.0006,0.176795,0.112279,0.064516,0.000207,0.001879,False,OK,1.547,279,93
woba_30g_diff,-0.0003,-0.001,0.224393,0.159877,0.064516,0.000665,0.004193,False,OK,1.59,279,93
bullpen_whip_diff,0.0372,-0.0151,0.171376,0.106217,0.065159,0.052313,0.0621,False,OK,1.732,277,92
bullpen_whip_3g_diff,-0.0598,-0.0636,0.21039,0.145231,0.065159,0.003842,0.11382,False,OK,1.671,277,92
bullpen_pitches_diff,9.8602,-1.6129,0.097663,0.033147,0.064516,11.473118,12.70093,False,OK,1.637,279,93
team_barrel_diff,-0.0004,-0.0012,0.233976,0.16946,0.064516,0.000736,0.002012,False,OK,1.489,279,93
team_hardhit_diff,-0.0067,-0.0019,0.169405,0.104889,0.064516,-0.00487,0.008489,False,OK,1.789,279,93
team_exitvelo_diff,-0.1908,-0.0155,0.07274,0.008224,0.064516,-0.175326,0.288838,False,OK,1.914,279,93
lineup_handedness_matchup_advantage,0.0024,0.0068,0.094276,0.02976,0.064516,-0.004384,0.016984,False,OK,1.878,279,93
travel_fatigue_diff,-0.1613,-0.1039,0.003388,0.0,0.064516,-0.057348,0.118317,False,OK,1.65,279,93
closer_availability_diff,-0.0215,0.0,0.001146,0.0,0.064516,-0.021505,0.05599,False,OK,0.0,279,93
dome_is_neutral,0.2043,0.3082,0.0,0.0,0.064516,-0.103943,0.080652,False,OK,0.0,279,93
park_factor_slug_diff,0.0,-0.0,0.145536,0.08102,0.064516,5.1e-05,0.000138,False,OK,1.481,279,93
wind_advantage_flyball_factor,-0.0451,0.0087,0.046024,0.0,0.065159,-0.053742,0.069066,False,OK,1.448,277,92
air_density_velocity_boost,0.0238,0.0453,0.163562,0.099046,0.064516,-0.021503,0.043188,False,OK,2.276,279,93
bullpen_meltdown_risk,-0.0319,5.411,0.161389,0.09623,0.065159,-5.442879,4.387773,False,OK,1.627,277,92
pitcher_regression_indicator,0.0192,-1.1877,0.092838,0.028322,0.064516,1.206958,2.041986,False,OK,1.652,279,93
lineup_depth_multiplier,0.0002,0.0002,0.06112,0.0,0.064516,2.9e-05,7.7e-05,False,OK,1.957,279,93
ace_efficiency_factor,0.0972,0.0798,0.13377,0.069254,0.064516,0.017326,0.032593,False,OK,1.558,279,93
home_elo,1500.0808,1498.1417,0.203813,0.139297,0.064516,1.939114,10.464363,False,OK,2.035,279,93
away_elo,1503.3516,1502.4288,0.340112,0.275596,0.064516,0.922839,10.598345,False,OK,1.932,279,93
home_win_pct,0.4989,0.4995,0.090327,0.025811,0.064516,-0.000638,0.011526,False,OK,2.089,279,93
away_win_pct,0.5048,0.5009,0.279431,0.214915,0.064516,0.003918,0.011374,False,OK,1.819,279,93
sp_era_home,4.092,4.0896,0.114068,0.049026,0.065042,0.00242,0.292268,False,OK,1.49,279,92
sp_era_away,4.1838,4.0335,0.102733,0.037574,0.065159,0.150238,0.215613,False,OK,1.583,277,92
sp_k9_home,8.6145,8.7492,0.042254,0.0,0.065042,-0.134622,0.31996,False,OK,1.94,279,92
sp_k9_away,8.6283,8.6879,0.080484,0.015325,0.065159,-0.059604,0.334769,False,OK,2.15,277,92
sp_xwoba_home,0.3137,0.3096,0.071519,0.007003,0.064516,0.004095,0.007724,False,OK,1.679,279,93
sp_xwoba_away,0.3147,0.312,0.112408,0.047892,0.064516,0.002723,0.007643,False,OK,1.75,279,93
lineup_woba_mean_home,0.3459,0.3436,0.263504,0.198988,0.064516,0.002297,0.001854,False,OK,1.569,279,93
lineup_woba_mean_away,0.3447,0.3437,0.206188,0.141672,0.064516,0.001027,0.001865,False,OK,1.843,279,93
lineup_woba_top3_home,0.3624,0.3585,0.144315,0.079799,0.064516,0.003866,0.002983,False,OK,1.971,279,93
lineup_woba_top3_away,0.3604,0.3564,0.191161,0.126645,0.064516,0.003974,0.003035,False,OK,1.583,279,93
woba_30g_home,0.3035,0.301,0.165501,0.100985,0.064516,0.002524,0.002722,False,OK,1.691,279,93
woba_30g_away,0.3038,0.302,0.181982,0.117466,0.064516,0.001859,0.002826,False,OK,1.658,279,93
bullpen_whip_10g_home,1.3522,1.3391,0.129216,0.064116,0.0651,0.013123,0.042575,False,OK,1.878,278,92
bullpen_whip_10g_away,1.3127,1.3544,0.432098,0.367524,0.064574,-0.041704,0.03953,False,OK,1.519,278,93
bullpen_whip_3g_home,1.2597,1.3384,0.106739,0.041639,0.0651,-0.078706,0.071896,False,OK,1.811,278,92
bullpen_whip_3g_away,1.3133,1.4006,0.172438,0.107864,0.064574,-0.08728,0.080601,False,OK,1.844,278,93
team_barrel_15g_home,0.0234,0.0234,0.351132,0.286616,0.064516,-4.7e-05,0.001379,False,OK,1.801,279,93
team_barrel_15g_away,0.0238,0.0246,0.361869,0.297353,0.064516,-0.000783,0.001373,False,OK,1.55,279,93
team_exitvelo_15g_home,87.5466,87.7284,0.12498,0.060464,0.064516,-0.181718,0.19587,False,OK,1.763,279,93
team_exitvelo_15g_away,87.7375,87.7439,0.122631,0.058115,0.064516,-0.006392,0.199384,False,OK,1.775,279,93
exp2_centered_k_diff,0.0563,-0.0174,0.115416,0.050257,0.065159,0.073716,0.065757,False,OK,1.802,277,92
exp2_cat_k_fastball_diff,-0.0,-0.0,0.087196,0.022037,0.065159,-1e-06,0.000127,False,OK,1.372,277,92
exp2_cat_k_breaking_diff,-0.0,0.0,0.071183,0.0,0.073245,-2.8e-05,0.000154,False,OK,1.849,245,82
exp2_cat_k_offspeed_diff,0.0,0.0,0.148505,0.037376,0.111129,3e-06,0.000131,False,OK,1.939,183,52
exp2_cat_xwoba_fastball_diff,0.0,-0.0,0.121626,0.056467,0.065159,6.7e-05,6.1e-05,False,OK,1.218,277,92
exp2_cat_xwoba_breaking_diff,0.0,-0.0,0.199309,0.126064,0.073245,2.5e-05,3.7e-05,False,OK,1.588,245,82
exp2_cat_xwoba_offspeed_diff,0.0,0.0,0.039953,0.0,0.111129,-7e-06,5.1e-05,False,OK,1.844,183,52
exp2_cat_platoon_k_fastball_diff,-0.0001,-0.0,0.114293,0.049076,0.065217,-7.5e-05,0.000145,False,OK,1.932,276,92
closer_available_home,0.957,0.9427,0.0,0.0,0.064516,0.014337,0.040604,False,OK,0.0,279,93
closer_available_away,0.9785,0.9427,0.0,0.0,0.064516,0.035842,0.038543,False,OK,0.0,279,93
