feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.074962,0.0,0.0,False,OK,0.0,250,79
win_pct_diff,-0.0172,0.0083,0.358778,0.283816,0.074962,-0.025476,0.013633,False,OK,1.66,250,79
elo_diff,-23.3137,12.6765,0.321774,0.246812,0.074962,-35.990187,15.188154,True,WARN,2.473,250,79
rest_days_diff,-0.0253,0.0,0.009865,0.0,0.074962,-0.025316,0.05859,False,OK,0.005,250,79
sp_era_diff,0.0021,-0.014,0.123274,0.04639,0.076884,0.016039,0.369014,False,OK,2.041,244,77
sp_era_5g_diff,-0.2598,-0.1721,0.115136,0.038402,0.076734,-0.087664,0.500336,False,OK,2.595,246,77
sp_k9_diff,-0.319,0.0592,0.152981,0.076097,0.076884,-0.378253,0.489108,False,OK,1.843,244,77
sp_k9_5g_diff,-0.6003,0.0668,0.121285,0.044551,0.076734,-0.667128,0.673926,False,OK,0.316,246,77
sp_fbvelo_diff,-0.3093,0.0828,0.11817,0.041361,0.076809,-0.392057,0.578719,False,OK,1.731,245,77
sp_fbpct_diff,-0.0281,-0.0054,0.167745,0.091011,0.076734,-0.022734,0.028368,False,OK,1.604,246,77
sp_whiff_diff,-0.0001,0.0009,0.165192,0.088458,0.076734,-0.001034,0.008541,False,OK,1.893,246,77
sp_xwoba_diff,0.0085,-0.0013,0.063322,0.0,0.076734,0.009817,0.013091,False,OK,2.231,246,77
sp_xwoba_vs_l_diff,-0.0111,0.0009,0.316279,0.239395,0.076884,-0.011963,0.014329,False,OK,2.843,244,77
lineup_woba_mean_diff,-0.0051,0.0003,0.257293,0.182331,0.074962,-0.005335,0.003013,False,OK,1.572,250,79
lineup_woba_top3_diff,-0.0088,0.003,0.332034,0.257072,0.074962,-0.011797,0.004516,True,ALERT,1.822,250,79
lineup_woba_std_diff,0.0001,-0.0011,0.251565,0.176603,0.074962,0.001146,0.001934,False,OK,2.381,250,79
woba_30g_diff,-0.0061,0.0005,0.494294,0.419332,0.074962,-0.006653,0.005202,False,OK,0.349,250,79
bullpen_whip_diff,0.0013,0.014,0.084066,0.008081,0.075985,-0.012693,0.070731,False,OK,1.815,246,78
bullpen_whip_3g_diff,0.1252,-0.0724,0.280967,0.204982,0.075985,0.197579,0.131368,False,OK,1.959,246,78
bullpen_pitches_diff,37.0886,8.648,0.216145,0.141183,0.074962,28.440608,13.192291,True,WARN,1.52,250,79
team_barrel_diff,0.0027,0.0008,0.328121,0.253159,0.074962,0.001874,0.002333,False,OK,1.915,250,79
team_hardhit_diff,0.0051,0.0019,0.103611,0.028649,0.074962,0.00319,0.010123,False,OK,1.704,250,79
team_exitvelo_diff,0.3874,0.0131,0.162061,0.087099,0.074962,0.374279,0.357806,False,OK,1.61,250,79
lineup_handedness_matchup_advantage,-0.0284,0.0095,0.421826,0.346864,0.074962,-0.037902,0.019777,False,OK,1.914,250,79
travel_fatigue_diff,-0.1266,-0.14,0.014116,0.0,0.074962,0.013418,0.118656,False,OK,0.038,250,79
closer_availability_diff,0.0127,-0.032,0.009464,0.0,0.074962,0.044658,0.05935,False,OK,0.004,250,79
