feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.07425,0.0,0.0,False,OK,0.0,250,80
win_pct_diff,-0.0072,0.0021,0.246994,0.172744,0.07425,-0.009288,0.014062,False,OK,1.978,250,80
elo_diff,-19.4426,5.7172,0.190381,0.116131,0.07425,-25.159836,15.413073,False,OK,2.626,250,80
rest_days_diff,-0.025,-0.008,0.026596,0.0,0.07425,-0.017,0.056229,False,OK,0.007,250,80
sp_era_diff,-0.0805,0.1445,0.099179,0.023698,0.075481,-0.224977,0.350817,False,OK,1.708,243,79
sp_era_5g_diff,-0.3787,-0.0717,0.136684,0.061355,0.075329,-0.306962,0.477592,False,OK,3.164,245,79
sp_k9_diff,0.1428,-0.0512,0.163722,0.088241,0.075481,0.193998,0.479838,False,OK,1.535,243,79
sp_k9_5g_diff,0.0434,-0.1432,0.266433,0.191104,0.075329,0.186578,0.659307,False,OK,1.272,245,79
sp_fbvelo_diff,-0.6707,0.189,0.185476,0.110071,0.075405,-0.859707,0.561165,False,OK,1.863,244,79
sp_fbpct_diff,-0.0095,-0.0118,0.148885,0.073556,0.075329,0.002283,0.028018,False,OK,1.617,245,79
sp_whiff_diff,0.0028,0.0,0.110006,0.034677,0.075329,0.002786,0.008368,False,OK,0.662,245,79
sp_xwoba_diff,-0.0034,0.0014,0.077843,0.002514,0.075329,-0.004721,0.01287,False,OK,2.159,245,79
sp_xwoba_vs_l_diff,-0.0186,0.002,0.353385,0.277904,0.075481,-0.020676,0.014358,False,OK,2.336,243,79
lineup_woba_mean_diff,-0.0057,-0.0004,0.178013,0.103763,0.07425,-0.005259,0.00296,False,OK,1.827,250,80
lineup_woba_top3_diff,-0.0057,0.0012,0.208897,0.134647,0.07425,-0.006946,0.004536,False,OK,1.575,250,80
lineup_woba_std_diff,-0.0004,-0.0014,0.18601,0.11176,0.07425,0.001087,0.001926,False,OK,2.196,250,80
woba_30g_diff,-0.0063,-0.0001,0.322887,0.248637,0.07425,-0.006124,0.005059,False,OK,0.594,250,80
bullpen_whip_diff,0.0454,0.0183,0.119896,0.044715,0.075181,0.027077,0.070855,False,OK,1.907,247,79
bullpen_whip_3g_diff,0.1653,-0.0551,0.297708,0.222527,0.075181,0.220398,0.131805,False,OK,1.914,247,79
bullpen_pitches_diff,28.1,13.492,0.203119,0.128869,0.07425,14.608,13.154942,False,OK,1.645,250,80
team_barrel_diff,0.0029,0.001,0.126646,0.052396,0.07425,0.001968,0.002363,False,OK,1.788,250,80
team_hardhit_diff,-0.001,0.0029,0.16965,0.0954,0.07425,-0.003939,0.010021,False,OK,1.79,250,80
team_exitvelo_diff,0.1239,0.0857,0.111065,0.036815,0.07425,0.038265,0.354495,False,OK,0.527,250,80
lineup_handedness_matchup_advantage,-0.0251,0.0073,0.242596,0.168346,0.07425,-0.032421,0.019702,False,OK,2.204,250,80
travel_fatigue_diff,-0.1375,-0.124,0.01223,0.0,0.07425,-0.0135,0.119726,False,OK,0.035,250,80
closer_availability_diff,0.0,-0.012,0.002433,0.0,0.07425,0.012,0.057257,False,OK,0.009,250,80
