game_id,game_date,start_time_utc,home_team,away_team,home_record,away_record,home_win_prob_model,away_win_prob_model,edge_home,edge_away,sp_name_home,sp_name_away,sp_era_home,sp_k9_home,sp_era_away,sp_k9_away,venue,model_pick,home_win,home_score,away_score,total_runs,game_state,game_status_detail
20260924_STL@PIT,2026-09-24,2026-09-24 12:35:00-04:00,PIT,STL,80-77,76-81,0.5,0.5,0.0,0.0,Paul Skenes,Kyle Leahy,3.7103593,10.560254,2.8457584,8.884318,PNC Park,PIT,,0,0,,pre,Scheduled
20260924_CHW@KC,2026-09-24,2026-09-24 14:10:00-04:00,KC,CWS,67-90,81-76,0.6554,0.3446,0.0,0.0,Randy Dobnak,David Sandlin,2.4031413,6.643979,5.586207,9.0,Kauffman Stadium,KC,,0,0,,pre,Scheduled
20260924_MIA@CHC,2026-09-24,2026-09-24 14:20:00-04:00,CHC,MIA,87-70,77-80,0.5684,0.4316,0.0,0.0,Matthew Boyd,Tyler Phillips,3.893417,7.5329156,4.05,7.6235294,Wrigley Field,CHC,,0,0,,pre,Scheduled
20260924_NYM@TEX,2026-09-24,2026-09-24 14:35:00-04:00,TEX,NYM,78-79,72-85,0.4249,0.5751,0.0,0.0,Kumar Rocker,Zac Thornton,4.5,8.865672,3.7285714,7.071429,Globe Life Field,NYM,,0,0,,pre,Scheduled
20260924_ARI@COL,2026-09-24,2026-09-24 15:10:00-04:00,COL,AZ,57-100,83-74,0.2881,0.7119,0.0,0.0,Tanner Gordon,Eduardo Rodriguez,5.1519437,7.7279153,2.7361376,6.969407,Coors Field,AZ,,0,0,,pre,Scheduled
20260924_MIL@PHI,2026-09-24,2026-09-24 18:05:00-04:00,PHI,MIL,87-70,98-59,0.6632,0.3368,0.0,0.0,Andrew Painter,Bryse Wilson,5.0325446,7.988166,5.225806,5.516129,Citizens Bank Park,PHI,,0,0,,pre,Scheduled
20260924_CLE@BOS,2026-09-24,2026-09-24 18:45:00-04:00,BOS,CLE,84-73,82-75,0.384,0.616,0.0,0.0,Ranger Suarez,Daniel Espino,3.3493671,8.886076,6.0,15.75,Fenway Park,CLE,,0,0,,pre,Scheduled
20260924_TB@NYY,2026-09-24,2026-09-24 19:05:00-04:00,NYY,TB,90-67,96-61,0.5238,0.47619999999999996,0.0,0.0,Cam Schlittler,Ian Seymour,2.073126,11.254113,4.05,11.25,Yankee Stadium,NYY,,0,0,,pre,Scheduled
20260924_CIN@ATL,2026-09-24,2026-09-24 19:15:00-04:00,ATL,CIN,92-65,73-84,0.7105,0.2895,0.0,0.0,Tyler Mahle,Brady Singer,3.458128,8.445813,5.830986,7.9225354,Truist Park,ATL,,0,0,,pre,Scheduled
20260924_LAA@SEA,2026-09-24,2026-09-24 21:40:00-04:00,SEA,LAA,73-84,60-97,0.8334,0.16659999999999997,0.0,0.0,Bryan Woo,Grayson Rodriguez,4.047109,9.423983,5.7401576,8.397637,T-Mobile Park,SEA,,0,0,,pre,Scheduled
20260924_HOU@ATH,2026-09-24,2026-09-24 21:40:00-04:00,ATH,HOU,62-95,78-79,0.2538,0.7462,0.0,0.0,Mason Barnett,Peter Lambert,6.579832,8.621849,3.3349168,9.042755,Sutter Health Park,HOU,,0,0,,pre,Scheduled
20260924_SD@LAD,2026-09-24,2026-09-24 22:10:00-04:00,LAD,SD,97-60,87-70,0.67,0.32999999999999996,0.0,0.0,Tyler Glasnow,Nick Pivetta,3.2637362,11.423077,3.6,11.16,Dodger Stadium,LAD,,0,0,,pre,Scheduled
