feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.063158,0.0,0.0,False,OK,0.0,285,95
win_pct_diff,-0.0038,0.0029,0.352935,0.289777,0.063158,-0.0067,0.012966,False,OK,2.373,285,95
elo_diff,-16.5847,6.9315,0.207834,0.144676,0.063158,-23.516233,14.5038,False,OK,2.687,285,95
rest_days_diff,0.0,0.0,0.015129,0.0,0.063158,0.0,0.053296,False,OK,0.009,285,95
sp_era_diff,0.3928,0.0173,0.110973,0.046399,0.064574,0.375486,0.398116,False,OK,2.303,278,93
sp_era_5g_diff,0.3324,-0.1948,0.032706,0.0,0.063944,0.527167,0.517501,False,OK,2.507,280,94
sp_k9_diff,-0.0978,-0.111,0.110511,0.045937,0.064574,0.013207,0.459149,False,OK,2.135,278,93
sp_k9_5g_diff,0.1113,-0.1738,0.237524,0.17358,0.063944,0.285046,0.622075,False,OK,1.891,280,94
sp_fbvelo_diff,-0.859,0.0675,0.170981,0.10698,0.064001,-0.926486,0.522285,False,OK,1.865,279,94
sp_fbpct_diff,-0.0191,-0.0097,0.21235,0.148406,0.063944,-0.009401,0.026067,False,OK,1.514,280,94
sp_whiff_diff,0.0053,-0.0003,0.119562,0.055618,0.063944,0.005544,0.007671,False,OK,1.516,280,94
sp_xwoba_diff,0.0026,-0.0002,0.070013,0.006069,0.063944,0.002744,0.011728,False,OK,2.275,280,94
sp_xwoba_vs_l_diff,0.0009,0.0008,0.084342,0.019768,0.064574,5.8e-05,0.013497,False,OK,2.881,278,93
lineup_woba_mean_diff,-0.0036,-0.0004,0.143113,0.079955,0.063158,-0.003258,0.002724,False,OK,1.091,285,95
lineup_woba_top3_diff,-0.002,0.0005,0.173059,0.109901,0.063158,-0.002466,0.004205,False,OK,1.509,285,95
lineup_woba_std_diff,-0.0015,-0.0011,0.171044,0.107886,0.063158,-0.000435,0.001799,False,OK,2.065,285,95
woba_30g_diff,-0.004,0.0001,0.175207,0.112049,0.063158,-0.00414,0.004699,False,OK,0.503,285,95
bullpen_whip_diff,0.0415,0.0178,0.022374,0.0,0.063887,0.023777,0.064825,False,OK,1.862,281,94
bullpen_whip_3g_diff,0.1122,-0.0412,0.283431,0.219544,0.063887,0.153366,0.121904,False,OK,1.84,281,94
bullpen_pitches_diff,16.7789,13.4386,0.167686,0.104528,0.063158,3.340351,12.03474,False,OK,1.409,285,95
team_barrel_diff,0.0008,0.0007,0.062688,0.0,0.063158,0.000168,0.002169,False,OK,1.282,285,95
team_hardhit_diff,-0.0093,0.0024,0.227514,0.164356,0.063158,-0.011742,0.00935,False,OK,1.656,285,95
team_exitvelo_diff,-0.1172,0.062,0.200092,0.136934,0.063158,-0.179224,0.326515,False,OK,2.067,285,95
lineup_handedness_matchup_advantage,-0.0089,0.0054,0.128059,0.064901,0.063158,-0.014368,0.017775,False,OK,2.639,285,95
travel_fatigue_diff,-0.1158,-0.1298,0.002612,0.0,0.063158,0.014035,0.108888,False,OK,0.039,285,95
closer_availability_diff,0.0105,-0.0281,0.017024,0.0,0.063158,0.038596,0.053892,False,OK,0.007,285,95
dome_is_neutral,0.2947,0.3088,0.0,0.0,0.063158,-0.014035,0.082045,False,OK,0.036,285,95
park_factor_slug_diff,-0.0,0.0,0.119285,0.056127,0.063158,-5e-05,0.000101,False,OK,1.228,285,95
wind_advantage_flyball_factor,0.0424,0.0119,0.061912,0.0,0.064574,0.030454,0.066403,False,OK,0.411,278,93
air_density_velocity_boost,0.0831,0.0049,0.180574,0.116573,0.064001,0.078231,0.047917,False,OK,2.227,279,94
bullpen_meltdown_risk,1.5323,4.9875,0.079933,0.016046,0.063887,-3.455177,4.184937,False,OK,1.752,281,94
pitcher_regression_indicator,-2.1187,-0.4331,0.139253,0.075252,0.064001,-1.68562,1.720852,False,OK,2.093,279,94
lineup_depth_multiplier,0.0002,0.0002,0.266821,0.203663,0.063158,-9.3e-05,7.9e-05,False,OK,2.026,285,95
ace_efficiency_factor,0.0896,0.0881,0.165854,0.10191,0.063944,0.001531,0.032458,False,OK,1.634,280,94
home_elo,1492.0601,1502.9997,0.180523,0.117365,0.063158,-10.93962,10.060359,False,OK,2.261,285,95
away_elo,1508.6448,1496.0682,0.185376,0.122218,0.063158,12.576614,10.036172,False,OK,2.628,285,95
home_win_pct,0.4983,0.5014,0.545408,0.48225,0.063158,-0.003165,0.011272,False,OK,1.93,285,95
away_win_pct,0.5029,0.4977,0.291776,0.228618,0.063158,0.005175,0.011021,False,OK,2.606,285,95
sp_era_home,4.3903,4.0141,0.06926,0.005373,0.063887,0.37623,0.318064,False,OK,1.459,281,94
sp_era_away,4.0046,4.0129,0.100326,0.036496,0.06383,-0.008315,0.231644,False,OK,0.653,282,94
sp_k9_home,8.5873,8.6207,0.160429,0.096542,0.063887,-0.033459,0.324474,False,OK,1.526,281,94
sp_k9_away,8.6466,8.7108,0.086812,0.022982,0.06383,-0.064256,0.332128,False,OK,2.624,282,94
sp_xwoba_home,0.3124,0.3097,0.099653,0.035823,0.06383,0.002763,0.008316,False,OK,1.638,282,94
sp_xwoba_away,0.3099,0.3101,0.105286,0.042017,0.063269,-0.000198,0.00832,False,OK,1.552,283,95
lineup_woba_mean_home,0.3418,0.3435,0.083331,0.020173,0.063158,-0.001759,0.001999,False,OK,1.785,285,95
lineup_woba_mean_away,0.3454,0.3439,0.372339,0.309181,0.063158,0.001499,0.00185,False,OK,1.548,285,95
lineup_woba_top3_home,0.3523,0.353,0.116897,0.053739,0.063158,-0.000674,0.002875,False,OK,1.482,285,95
lineup_woba_top3_away,0.3543,0.3525,0.17855,0.115392,0.063158,0.001792,0.003154,False,OK,1.469,285,95
woba_30g_home,0.2975,0.3006,0.232704,0.169546,0.063158,-0.003086,0.003114,False,OK,1.474,285,95
woba_30g_away,0.3015,0.3005,0.31533,0.252172,0.063158,0.001054,0.00315,False,OK,1.287,285,95
bullpen_whip_10g_home,1.343,1.345,0.082327,0.018665,0.063662,-0.002018,0.040412,False,OK,2.392,285,94
bullpen_whip_10g_away,1.3,1.3239,0.219491,0.156108,0.063383,-0.023935,0.045116,False,OK,1.994,281,95
bullpen_whip_3g_home,1.4434,1.3091,0.106161,0.042499,0.063662,0.134348,0.074493,False,OK,1.831,285,94
bullpen_whip_3g_away,1.332,1.3469,0.193553,0.13017,0.063383,-0.014862,0.08851,False,OK,2.368,281,95
team_barrel_15g_home,0.0239,0.0224,0.095842,0.032684,0.063158,0.00151,0.001575,False,OK,0.577,285,95
team_barrel_15g_away,0.0231,0.0217,0.205798,0.14264,0.063158,0.001343,0.001442,False,OK,1.452,285,95
team_exitvelo_15g_home,87.6786,87.8402,0.20457,0.141412,0.063158,-0.161598,0.223003,False,OK,0.447,285,95
team_exitvelo_15g_away,87.7958,87.7782,0.224749,0.161591,0.063158,0.017626,0.226304,False,OK,1.927,285,95
run_margin_diff,0.0144,0.0255,0.485997,0.422839,0.063158,-0.011033,0.063447,False,OK,5.759,285,95
