feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.066667,0.0,0.0,False,OK,,270,90
win_pct_diff,0.0162,-0.0012,0.219229,0.152562,0.066667,0.017388,0.013127,False,OK,,270,90
elo_diff,11.8813,-0.4144,0.164333,0.097666,0.066667,12.295696,14.620573,False,OK,,270,90
rest_days_diff,0.0222,0.0,0.005204,0.0,0.066667,0.022222,0.05786,False,OK,,270,90
sp_era_diff,-0.4327,0.1537,0.162072,0.094465,0.067607,-0.586392,0.37354,False,OK,,264,89
sp_era_5g_diff,-0.1893,0.0097,0.067879,0.000898,0.066981,-0.198939,0.526932,False,OK,,265,90
sp_k9_diff,0.0971,-0.0188,0.172822,0.105215,0.067607,0.115832,0.441296,False,OK,,264,89
sp_k9_5g_diff,0.0832,0.0293,0.166961,0.09998,0.066981,0.053881,0.59058,False,OK,,265,90
sp_fbvelo_diff,-0.0664,-0.1557,0.061727,0.0,0.067045,0.089252,0.527852,False,OK,,264,90
sp_fbpct_diff,-0.0171,0.0022,0.124478,0.057497,0.066981,-0.019319,0.028618,False,OK,,265,90
sp_whiff_diff,0.0102,0.0034,0.291416,0.224435,0.066981,0.006853,0.007293,False,OK,,265,90
sp_xwoba_diff,-0.0033,-0.0006,0.078734,0.011753,0.066981,-0.00266,0.010971,False,OK,,265,90
sp_xwoba_vs_l_diff,-0.0072,-0.0015,0.101891,0.034284,0.067607,-0.005749,0.014249,False,OK,,264,89
lineup_woba_mean_diff,0.0025,-0.0001,0.154993,0.088326,0.066667,0.002599,0.002579,False,OK,,270,90
lineup_woba_top3_diff,0.0036,-0.0001,0.11509,0.048423,0.066667,0.003658,0.004409,False,OK,,270,90
lineup_woba_std_diff,-0.0017,0.0005,0.062842,0.0,0.066667,-0.002273,0.001934,False,OK,,270,90
woba_30g_diff,0.0047,-0.0,0.14621,0.079543,0.066667,0.004741,0.004553,False,OK,,270,90
bullpen_whip_diff,-0.0228,-0.0063,0.139097,0.072243,0.066854,-0.01654,0.06115,False,OK,,267,90
bullpen_whip_3g_diff,-0.1632,0.0186,0.13832,0.071466,0.066854,-0.18179,0.118375,False,OK,,267,90
