game_pk,game_date,home_expected_runs,away_expected_runs,home_score,away_score
744867,2024-04-25,4.2218,4.6739,1,2
745027,2024-04-25,3.9022,4.0721,3,4
745512,2024-04-25,3.5346,4.4724,5,7
745755,2024-04-25,4.4228,3.9047,1,3
745918,2024-04-25,4.6604,3.9229,6,3
746320,2024-04-25,4.6025,3.965,2,1
746564,2024-04-25,3.6207,4.1158,10,9
746646,2024-04-25,4.0338,4.7001,6,4
746724,2024-04-25,4.1027,4.3484,0,5
746887,2024-04-25,5.251,3.8919,3,1
744949,2024-04-26,4.3111,4.7873,2,12
745025,2024-04-26,4.2286,4.1315,2,1
745269,2024-04-26,4.434,4.4777,6,1
745347,2024-04-26,3.7938,4.6928,3,0
745424,2024-04-26,4.1867,4.0594,3,9
745835,2024-04-26,4.1712,4.3292,2,4
746000,2024-04-26,3.9809,4.2815,7,6
746078,2024-04-26,3.4718,4.4856,1,3
746243,2024-04-26,4.6785,3.933,3,5
746482,2024-04-26,4.0992,4.7689,0,8
746808,2024-04-26,3.6183,4.2213,9,4
746972,2024-04-26,4.5074,4.3322,1,7
747050,2024-04-26,4.6998,3.9708,2,3
747129,2024-04-26,4.7461,4.701,6,2
744946,2024-04-27,4.2919,4.2208,2,4
745020,2024-04-27,4.278,4.4072,4,8
745266,2024-04-27,4.6478,4.3191,3,1
745350,2024-04-27,3.9772,4.2366,3,4
745425,2024-04-27,4.2409,4.0828,1,5
745833,2024-04-27,4.5203,4.2642,4,7
745998,2024-04-27,4.2241,4.5978,3,15
746075,2024-04-27,3.9738,4.0677,4,11
746245,2024-04-27,4.5187,3.8262,5,16
746484,2024-04-27,4.2748,4.3043,6,5
746560,2024-04-27,4.6472,4.075,4,12
746803,2024-04-27,3.6324,4.3173,8,7
746971,2024-04-27,4.4666,4.8631,17,0
747052,2024-04-27,4.8925,3.9686,7,0
747131,2024-04-27,4.4467,4.8971,2,4
744947,2024-04-28,3.7106,4.6282,3,1
745022,2024-04-28,4.2424,4.2428,4,3
745265,2024-04-28,4.3394,4.2439,2,3
745349,2024-04-28,3.7177,4.224,3,2
745428,2024-04-28,3.8494,4.325,6,8
745834,2024-04-28,4.3018,4.1804,4,2
746001,2024-04-28,3.902,4.1091,5,15
746077,2024-04-28,3.9359,4.0595,9,12
746237,2024-04-28,3.8172,3.782,5,11
746483,2024-04-28,3.9217,4.5218,4,1
746561,2024-04-28,4.2174,4.0418,2,8
746805,2024-04-28,3.8053,4.0648,4,2
746967,2024-04-28,4.4866,4.3981,5,4
747045,2024-04-28,4.8471,4.1041,6,7
747125,2024-04-28,4.3639,4.5482,4,3
744945,2024-04-29,3.3132,4.6515,6,5
745263,2024-04-29,4.2636,4.6113,2,1
745427,2024-04-29,3.9804,3.9927,2,5
745672,2024-04-29,4.2166,4.3974,5,1
745832,2024-04-29,4.6418,4.9662,1,3
745999,2024-04-29,3.9866,4.1307,0,1
746074,2024-04-29,3.8307,3.6659,2,7
746236,2024-04-29,4.1365,4.3439,6,5
746804,2024-04-29,3.919,4.1132,2,3
747046,2024-04-29,4.3871,4.2991,2,0
747211,2024-04-29,4.7168,4.8913,4,8
744942,2024-04-30,3.9618,4.0095,1,4
745018,2024-04-30,4.1336,4.5887,7,1
745260,2024-04-30,4.0832,4.9035,3,2
745426,2024-04-30,4.0054,4.0781,6,4
745673,2024-04-30,3.9045,4.7545,5,2
745831,2024-04-30,4.6026,4.8931,4,2
745997,2024-04-30,4.0779,4.399,8,2
746073,2024-04-30,4.3665,3.7185,7,6
746239,2024-04-30,4.2936,4.2989,5,7
746398,2024-04-30,4.2274,4.629,10,9
746477,2024-04-30,4.1762,4.4855,1,2
746481,2024-04-30,3.9863,4.3656,11,6
746806,2024-04-30,3.8249,4.3531,5,6
746968,2024-04-30,4.3698,4.5032,4,0
747047,2024-04-30,4.3641,4.1666,4,2
747210,2024-04-30,4.5924,4.8205,4,3
744939,2024-05-01,3.7465,4.2581,1,6
745023,2024-05-01,4.1299,4.7919,0,1
745261,2024-05-01,4.2218,4.6922,2,5
745423,2024-05-01,3.8434,3.9046,6,2
745670,2024-05-01,4.1462,4.3617,4,0
745829,2024-05-01,4.5465,4.6063,0,1
745996,2024-05-01,4.2134,4.3806,7,1
746072,2024-05-01,4.5407,3.693,4,1
746238,2024-05-01,3.8448,4.6266,1,2
746399,2024-05-01,4.4486,4.4786,2,3
746478,2024-05-01,3.7638,4.1241,4,1
746800,2024-05-01,3.8719,4.2162,5,10
746966,2024-05-01,4.0753,4.821,6,2
747048,2024-05-01,4.4332,4.228,0,2
747207,2024-05-01,4.5372,4.6867,0,8
745021,2024-05-02,4.1267,4.121,6,0
745830,2024-05-02,4.4172,3.5238,7,6
746070,2024-05-02,4.4868,4.3815,5,4
746403,2024-05-02,4.6872,4.6248,8,2
746969,2024-05-02,4.669,3.9275,1,3
747044,2024-05-02,4.0497,4.621,7,2
744868,2024-05-03,4.0766,3.8644,9,3
745101,2024-05-03,4.5092,5.07,10,8
745187,2024-05-03,4.5152,4.2348,3,0
745510,2024-05-03,4.4774,3.5874,2,3
745589,2024-05-03,4.9285,3.7057,4,3
745665,2024-05-03,4.0366,3.908,3,1
745756,2024-05-03,3.3812,3.6778,2,1
745914,2024-05-03,4.1001,4.698,5,2
746152,2024-05-03,4.1286,4.5528,4,3
746318,2024-05-03,5.1189,4.1099,7,1
746402,2024-05-03,4.3791,4.5245,5,3
746645,2024-05-03,4.3474,4.1604,0,6
746721,2024-05-03,4.7851,4.4083,0,3
746890,2024-05-03,3.9657,4.4203,1,3
747208,2024-05-03,4.2879,4.3573,1,7
744862,2024-05-04,3.8988,3.724,3,6
745100,2024-05-04,4.1332,5.2082,3,1
745183,2024-05-04,4.2918,3.7845,5,6
745511,2024-05-04,5.083,3.7897,1,0
745583,2024-05-04,5.1987,4.0009,14,3
745666,2024-05-04,4.2112,3.8154,20,4
745750,2024-05-04,3.5339,3.8509,5,3
745911,2024-05-04,3.5259,4.5283,3,1
746155,2024-05-04,4.0885,4.8035,11,2
746311,2024-05-04,5.2776,3.931,4,15
746394,2024-05-04,4.0769,4.0667,0,5
746644,2024-05-04,4.3595,4.0537,7,1
746720,2024-05-04,4.7636,5.1741,1,2
746884,2024-05-04,3.8673,4.3068,6,5
747209,2024-05-04,4.3899,4.4514,1,13
744861,2024-05-05,3.4545,4.6219,11,8
745103,2024-05-05,4.2605,4.5845,7,6
745185,2024-05-05,4.6559,3.6327,1,5
745504,2024-05-05,4.5497,3.6053,5,3
745587,2024-05-05,4.8372,3.8021,5,4
745667,2024-05-05,3.8032,3.4056,3,12
745751,2024-05-05,3.5081,3.8301,5,2
745913,2024-05-05,3.4271,4.5279,2,9
746153,2024-05-05,4.09,4.8601,5,1
746314,2024-05-05,4.6218,4.1086,2,3
746395,2024-05-05,4.0065,4.4397,4,5
746643,2024-05-05,4.784,4.1677,4,1
746719,2024-05-05,4.593,4.9215,1,11
746883,2024-05-05,4.1035,4.4832,5,0
747206,2024-05-05,4.4621,4.4545,11,4
745098,2024-05-06,5.285,4.4557,8,2
745182,2024-05-06,4.0794,4.6113,3,4
745509,2024-05-06,4.2518,4.0284,4,1
745585,2024-05-06,5.387,4.7182,6,1
745669,2024-05-06,4.2611,3.8635,2,4
745912,2024-05-06,3.829,4.042,3,1
746149,2024-05-06,4.3625,4.2084,6,3
746313,2024-05-06,3.9165,4.2227,3,2
746639,2024-05-06,3.4129,4.7602,2,1
746886,2024-05-06,4.1439,4.2454,3,6
744859,2024-05-07,3.9286,4.848,3,0
745095,2024-05-07,5.0883,4.3365,5,1
745186,2024-05-07,4.2642,4.3926,5,7
745508,2024-05-07,4.1853,4.2406,0,9
745586,2024-05-07,4.3172,3.8103,10,1
745668,2024-05-07,5.1111,4.2662,8,15
745752,2024-05-07,4.8542,4.0513,10,3
745915,2024-05-07,4.1735,4.305,6,10
746147,2024-05-07,4.1249,3.8068,8,2
746315,2024-05-07,4.1167,4.1628,5,6
746559,2024-05-07,4.6075,4.5566,0,5
746638,2024-05-07,3.5958,4.3643,7,11
746718,2024-05-07,4.0632,4.1571,2,6
746885,2024-05-07,4.198,4.1166,3,2
747126,2024-05-07,3.8433,4.6734,4,2
744858,2024-05-08,3.3513,4.5187,6,7
745097,2024-05-08,4.4689,4.1075,1,4
745507,2024-05-08,4.2542,4.5095,4,5
745584,2024-05-08,4.5282,3.7029,3,5
745659,2024-05-08,4.5057,4.2518,11,12
745664,2024-05-08,4.5273,3.757,9,4
745749,2024-05-08,4.4087,3.6991,9,4
745906,2024-05-08,3.702,3.8025,6,3
746151,2024-05-08,4.8397,4.1022,3,1
746312,2024-05-08,3.813,3.9211,6,4
746562,2024-05-08,4.7836,5.0165,6,8
746640,2024-05-08,3.8541,4.2836,5,4
746717,2024-05-08,4.2829,4.2701,3,4
746879,2024-05-08,3.9988,3.9856,0,3
747127,2024-05-08,3.8538,4.6192,5,0
745748,2024-05-09,4.49,3.3847,3,4
745910,2024-05-09,3.6573,3.7499,11,1
745995,2024-05-09,4.3055,3.843,7,1
746241,2024-05-09,3.915,4.6129,4,10
746563,2024-05-09,4.431,4.8941,9,1
746715,2024-05-09,4.5395,4.3233,4,5
746802,2024-05-09,3.7857,4.5847,3,2
744940,2024-05-10,3.708,4.6264,2,3
745094,2024-05-10,3.2605,4.7058,0,2
745264,2024-05-10,3.2508,4.1041,8,1
745340,2024-05-10,4.1732,3.5721,2,4
745421,2024-05-10,3.693,5.1713,2,1
745506,2024-05-10,4.521,3.5315,2,7
745827,2024-05-10,3.9619,3.8775,2,4
745993,2024-05-10,4.5313,3.7805,11,2
746071,2024-05-10,3.9968,5.3518,2,8
746240,2024-05-10,4.0439,4.7091,1,2
746479,2024-05-10,4.7334,3.6896,2,5
746553,2024-05-10,4.1273,4.8527,4,2
746801,2024-05-10,4.1252,5.2819,6,3
746964,2024-05-10,4.6803,4.8965,1,5
747043,2024-05-10,4.6696,3.9431,4,2
744943,2024-05-11,3.8409,4.7204,10,8
745096,2024-05-11,3.6668,4.5311,7,2
745262,2024-05-11,3.2461,4.4423,1,8
745344,2024-05-11,3.9807,3.819,5,1
745422,2024-05-11,4.2325,5.5612,0,5
745505,2024-05-11,4.9238,3.9848,10,9
745828,2024-05-11,3.7478,3.8672,1,4
745994,2024-05-11,4.7922,3.6411,5,3
746069,2024-05-11,4.0267,6.0257,3,8
746232,2024-05-11,3.9835,4.7057,9,3
746480,2024-05-11,4.8055,3.649,8,2
746554,2024-05-11,4.2291,4.5857,8,3
746797,2024-05-11,4.0521,4.4643,3,1
746963,2024-05-11,4.6529,4.5542,4,2
747041,2024-05-11,4.7564,4.5762,5,4
744941,2024-05-12,3.8882,4.8994,1,5
745092,2024-05-12,3.7691,4.2338,6,10
745255,2024-05-12,3.7792,3.6021,8,4
745345,2024-05-12,3.6601,4.3029,6,5
745419,2024-05-12,4.2129,5.0087,4,0
745499,2024-05-12,4.9987,4.0703,4,5
745825,2024-05-12,3.7494,4.0981,4,3
745990,2024-05-12,4.5417,3.8341,3,4
746068,2024-05-12,3.3886,4.7101,7,6
746234,2024-05-12,4.2064,4.7431,2,4
746476,2024-05-12,5.2728,3.9218,3,9
746555,2024-05-12,4.6426,6.0319,3,1
746798,2024-05-12,4.0472,5.7976,0,7
746965,2024-05-12,4.0423,4.5124,3,2
747042,2024-05-12,4.5172,3.851,2,9
745019,2024-05-13,3.9521,4.3324,0,7
745256,2024-05-13,3.6374,3.8575,6,2
745343,2024-05-13,3.6465,3.9956,4,6
745420,2024-05-13,5.2147,4.3034,4,5
745826,2024-05-13,3.7372,4.1591,4,5
745991,2024-05-13,4.3683,3.9283,6,8
746233,2024-05-13,4.046,4.2472,5,10
