feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.065217,0.0,0.0,False,OK,0.0,276,92
win_pct_diff,0.0052,-0.0017,0.391226,0.326009,0.065217,0.006831,0.012666,False,OK,2.966,276,92
elo_diff,11.2445,-1.2121,0.070352,0.005135,0.065217,12.456638,14.148773,False,OK,2.436,276,92
rest_days_diff,-0.0435,0.0,0.017159,0.0,0.065217,-0.043478,0.056497,False,OK,0.009,276,92
sp_era_diff,-0.3302,0.1638,0.092738,0.026559,0.066179,-0.493928,0.375035,False,OK,2.393,269,91
sp_era_5g_diff,-0.0788,0.1043,0.087574,0.022056,0.065518,-0.183142,0.526665,False,OK,3.249,271,92
sp_fbvelo_diff,0.4807,-0.2917,0.160527,0.094947,0.06558,0.772465,0.514829,False,OK,2.343,270,92
lineup_woba_mean_diff,0.0025,-0.0008,0.260917,0.1957,0.065217,0.003319,0.002549,False,OK,1.443,276,92
lineup_woba_top3_diff,0.0031,0.0005,0.137557,0.07234,0.065217,0.002568,0.004455,False,OK,1.5,276,92
lineup_woba_std_diff,0.0028,0.0,0.175577,0.11036,0.065217,0.002756,0.001913,False,OK,2.271,276,92
woba_30g_diff,-0.0004,-0.0001,0.109281,0.044064,0.065217,-0.000324,0.004524,False,OK,1.663,276,92
bullpen_whip_diff,-0.0904,0.0133,0.208282,0.141859,0.066423,-0.103681,0.06035,False,OK,1.962,274,90
bullpen_whip_3g_diff,-0.085,0.0225,0.154359,0.087936,0.066423,-0.107455,0.119561,False,OK,1.428,274,90
bullpen_pitches_diff,-6.2609,14.9167,0.100369,0.035152,0.065217,-21.177536,12.782589,False,OK,1.69,276,92
team_barrel_diff,-0.002,0.0011,0.305611,0.240394,0.065217,-0.003012,0.00234,False,OK,1.48,276,92
team_hardhit_diff,0.0055,0.0004,0.205486,0.140269,0.065217,0.005047,0.009575,False,OK,1.533,276,92
team_exitvelo_diff,0.1894,0.0295,0.146721,0.081504,0.065217,0.159923,0.322067,False,OK,1.649,276,92
lineup_handedness_matchup_advantage,0.0104,0.0028,0.130262,0.065045,0.065217,0.007572,0.017169,False,OK,1.958,276,92
travel_fatigue_diff,-0.2391,-0.1123,0.087986,0.022769,0.065217,-0.126812,0.115703,False,OK,0.028,276,92
closer_availability_diff,-0.0217,-0.0145,0.017159,0.0,0.065217,-0.007246,0.054956,False,OK,0.006,276,92
dome_is_neutral,0.2283,0.3116,0.0,0.0,0.065217,-0.083333,0.081967,False,OK,0.02,276,92
park_factor_slug_diff,-0.0,-0.0,0.265943,0.200726,0.065217,1.7e-05,0.000115,False,OK,1.639,276,92
wind_advantage_flyball_factor,-0.0042,0.0168,0.136812,0.070633,0.066179,-0.020946,0.062817,False,OK,0.38,269,91
air_density_velocity_boost,0.0174,0.0404,0.131713,0.066133,0.06558,-0.023003,0.045842,False,OK,2.612,270,92
bullpen_meltdown_risk,2.221,3.4167,0.10813,0.041707,0.066423,-1.195778,3.970454,False,OK,1.826,274,90
pitcher_regression_indicator,-1.3781,-0.9442,0.109712,0.044132,0.06558,-0.433931,1.817781,False,OK,1.997,270,92
lineup_depth_multiplier,0.0002,0.0002,0.10263,0.037413,0.065217,9e-06,7e-05,False,OK,1.522,276,92
ace_efficiency_factor,0.0695,0.0883,0.068259,0.002741,0.065518,-0.018819,0.030711,False,OK,1.34,271,92
home_elo,1506.0349,1498.9564,0.153477,0.08826,0.065217,7.078488,9.816647,False,OK,2.002,276,92
away_elo,1494.7904,1500.1685,0.126241,0.061024,0.065217,-5.37815,10.332113,False,OK,2.284,276,92
home_win_pct,0.5037,0.4985,0.125576,0.060359,0.065217,0.005188,0.01128,False,OK,1.879,276,92
away_win_pct,0.4975,0.5006,0.265823,0.200606,0.065217,-0.003058,0.011114,False,OK,2.029,276,92
sp_era_home,3.8627,4.1186,0.130648,0.065191,0.065457,-0.255969,0.298271,False,OK,2.326,272,92
sp_era_away,4.1975,3.9681,0.081346,0.015412,0.065934,0.229334,0.215538,False,OK,1.74,273,91
sp_k9_home,8.9412,8.5762,0.21177,0.146313,0.065457,0.364985,0.323539,False,OK,1.848,272,92
sp_k9_away,8.3174,8.7011,0.163581,0.097647,0.065934,-0.383704,0.335165,False,OK,2.499,273,91
sp_xwoba_home,0.3065,0.3104,0.16091,0.095513,0.065397,-0.003951,0.007973,False,OK,2.249,273,92
sp_xwoba_away,0.3164,0.3077,0.160274,0.094938,0.065336,0.008695,0.008118,False,OK,0.893,274,92
lineup_woba_mean_home,0.3451,0.3432,0.264666,0.199449,0.065217,0.001958,0.001932,False,OK,1.691,276,92
lineup_woba_mean_away,0.3427,0.344,0.182557,0.11734,0.065217,-0.001361,0.001911,False,OK,1.612,276,92
lineup_woba_top3_home,0.3578,0.3528,0.32722,0.262003,0.065217,0.005033,0.002983,False,OK,0.506,276,92
lineup_woba_top3_away,0.3548,0.3523,0.05173,0.0,0.065217,0.002465,0.003253,False,OK,1.203,276,92
woba_30g_home,0.3009,0.2997,0.306527,0.24131,0.065217,0.001183,0.002815,False,OK,1.391,276,92
woba_30g_away,0.3013,0.2998,0.066422,0.001205,0.065217,0.001507,0.003189,False,OK,1.273,276,92
bullpen_whip_10g_home,1.3063,1.333,0.161668,0.095854,0.065814,-0.026748,0.042083,False,OK,2.098,275,91
bullpen_whip_10g_away,1.3963,1.3184,0.201592,0.135778,0.065814,0.077901,0.039445,False,OK,0.486,275,91
bullpen_whip_3g_home,1.2633,1.3546,0.201193,0.135379,0.065814,-0.091322,0.071873,False,OK,1.772,275,91
bullpen_whip_3g_away,1.3438,1.3326,0.069526,0.003712,0.065814,0.011254,0.089363,False,OK,1.121,275,91
team_barrel_15g_home,0.0228,0.0234,0.153065,0.087848,0.065217,-0.000599,0.001597,False,OK,1.291,276,92
team_barrel_15g_away,0.0247,0.0223,0.298755,0.233538,0.065217,0.002413,0.00153,False,OK,0.396,276,92
team_exitvelo_15g_home,87.7975,87.8226,0.335924,0.270707,0.065217,-0.025145,0.215075,False,OK,1.433,276,92
team_exitvelo_15g_away,87.6081,87.7932,0.207303,0.142086,0.065217,-0.185068,0.215207,False,OK,1.901,276,92
run_margin_diff,0.1908,0.0322,0.368791,0.303574,0.065217,0.15868,0.075363,True,ALERT,5.09,276,92
exp2_centered_k_diff,0.0382,0.0101,0.341432,0.275253,0.066179,0.028157,0.064467,False,OK,2.174,269,91
exp2_cat_k_fastball_diff,-0.0001,-0.0,0.141724,0.075545,0.066179,-2.6e-05,0.000133,False,OK,1.829,269,91
exp2_cat_k_breaking_diff,0.0001,0.0,0.101559,0.025032,0.076527,4e-05,0.000165,False,OK,2.804,230,79
exp2_cat_k_offspeed_diff,0.0,0.0,0.210435,0.112208,0.098227,2e-06,0.000129,False,OK,1.117,184,61
exp2_cat_xwoba_fastball_diff,-0.0001,0.0,0.146043,0.079864,0.066179,-8.6e-05,6.6e-05,False,OK,2.536,269,91
exp2_cat_xwoba_breaking_diff,-0.0,-0.0,0.39972,0.323193,0.076527,-2.1e-05,4.2e-05,False,OK,0.347,230,79
exp2_cat_xwoba_offspeed_diff,0.0,0.0,0.058203,0.0,0.098227,0.0,4.8e-05,False,OK,1.612,184,61
exp2_cat_platoon_k_fastball_diff,-0.0,-0.0,0.056933,0.0,0.066242,1e-06,0.00017,False,OK,1.222,268,91
