feature,shap_value,signed_effect,perspective_team
away_team_id,0.044507,positive,NYM
run_margin_diff,0.030995,positive,NYM
home_team_id,0.020978,positive,NYM
lineup_depth_multiplier,-0.019237,negative,NYM
lineup_handedness_matchup_advantage,-0.013014,negative,NYM
bullpen_meltdown_risk,0.012454,positive,NYM
away_win_pct,0.011538,positive,NYM
bullpen_whip_diff,0.011201,positive,NYM
team_exitvelo_diff,0.010288,positive,NYM
sp_era_5g_diff,-0.008568,negative,NYM
team_barrel_diff,-0.00706,negative,NYM
bullpen_pitches_diff,-0.006576,negative,NYM
park_factor_slug_diff,0.006361,positive,NYM
sp_k9_home,-0.005868,negative,NYM
lineup_woba_mean_home,0.005738,positive,NYM
team_exitvelo_15g_away,0.005333,positive,NYM
bullpen_whip_3g_home,0.004213,positive,NYM
woba_30g_home,0.003747,positive,NYM
sp_xwoba_diff,-0.003738,negative,NYM
air_density_velocity_boost,0.003487,positive,NYM
home_elo,-0.003165,negative,NYM
sp_era_home,0.003011,positive,NYM
lineup_woba_top3_diff,-0.002979,negative,NYM
away_elo,-0.002935,negative,NYM
sp_k9_away,0.002521,positive,NYM
team_hardhit_diff,0.002481,positive,NYM
team_barrel_15g_home,-0.002315,negative,NYM
sp_xwoba_away,-0.002054,negative,NYM
lineup_woba_std_diff,0.001904,positive,NYM
woba_30g_away,-0.001811,negative,NYM
sp_whiff_diff,0.001664,positive,NYM
lineup_woba_mean_away,0.001496,positive,NYM
sp_k9_diff,0.00147,positive,NYM
sp_xwoba_home,0.001417,positive,NYM
sp_fbpct_diff,-0.001313,negative,NYM
sp_fbvelo_diff,0.001232,positive,NYM
ace_efficiency_factor,0.001209,positive,NYM
home_win_pct,-0.001127,negative,NYM
lineup_woba_mean_diff,0.001085,positive,NYM
bullpen_whip_3g_diff,-0.000963,negative,NYM
elo_diff,0.000955,positive,NYM
lineup_woba_top3_away,-0.000929,negative,NYM
sp_xwoba_vs_l_diff,0.00088,positive,NYM
bullpen_whip_3g_away,0.000856,positive,NYM
bullpen_whip_10g_home,0.000835,positive,NYM
lineup_woba_top3_home,-0.000826,negative,NYM
woba_30g_diff,0.000825,positive,NYM
bullpen_whip_10g_away,0.000734,positive,NYM
win_pct_diff,0.000657,positive,NYM
team_exitvelo_15g_home,0.000579,positive,NYM
sp_era_away,-0.000435,negative,NYM
pitcher_regression_indicator,-0.00039,negative,NYM
sp_k9_5g_diff,0.000381,positive,NYM
wind_advantage_flyball_factor,0.000373,positive,NYM
travel_fatigue_diff,-0.000298,negative,NYM
sp_era_diff,-0.000288,negative,NYM
team_barrel_15g_away,-9.5e-05,negative,NYM
dome_is_neutral,-7.2e-05,negative,NYM
closer_availability_diff,2e-06,positive,NYM
rest_days_diff,1e-06,positive,NYM
is_home,0.0,negative,NYM
