feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.061224,0.0,0.0,False,OK,,294,98
win_pct_diff,-0.0034,0.0001,0.144194,0.08297,0.061224,-0.003551,0.012677,False,OK,,294,98
elo_diff,-10.5494,2.8883,0.125638,0.064414,0.061224,-13.437735,14.214566,False,OK,,294,98
rest_days_diff,0.0,-0.0068,0.001659,0.0,0.061224,0.006803,0.057408,False,OK,,294,98
sp_era_diff,0.3464,0.0962,0.200658,0.138104,0.062554,0.250169,0.384995,False,OK,,287,96
sp_era_5g_diff,0.29,-0.1289,0.068848,0.006885,0.061963,0.418938,0.506793,False,OK,,289,97
sp_k9_diff,-0.098,0.0001,0.07124,0.008686,0.062554,-0.098162,0.450431,False,OK,,287,96
sp_k9_5g_diff,0.0851,-0.0858,0.178601,0.116638,0.061963,0.170935,0.601681,False,OK,,289,97
sp_fbvelo_diff,-0.643,0.0904,0.121795,0.059778,0.062017,-0.733347,0.511761,False,OK,,288,97
sp_fbpct_diff,-0.0101,-0.0118,0.125864,0.063901,0.061963,0.001696,0.025626,False,OK,,289,97
sp_whiff_diff,0.0018,0.0013,0.185843,0.12388,0.061963,0.000491,0.007658,False,OK,,289,97
sp_xwoba_diff,0.0016,-0.0004,0.09574,0.033777,0.061963,0.002035,0.011382,False,OK,,289,97
sp_xwoba_vs_l_diff,0.0131,-0.0018,0.185279,0.122725,0.062554,0.014949,0.013373,False,OK,,287,96
lineup_woba_mean_diff,-0.0022,-0.0011,0.109784,0.04856,0.061224,-0.001051,0.002633,False,OK,,294,98
lineup_woba_top3_diff,0.0015,-0.0004,0.157606,0.096382,0.061224,0.001902,0.004175,False,OK,,294,98
lineup_woba_std_diff,-0.0006,-0.0011,0.183346,0.122122,0.061224,0.000451,0.001803,False,OK,,294,98
woba_30g_diff,-0.0028,-0.0008,0.158148,0.096924,0.061224,-0.001993,0.004522,False,OK,,294,98
bullpen_whip_diff,0.0103,0.0135,0.089574,0.028085,0.061489,-0.003215,0.064395,False,OK,,289,98
bullpen_whip_3g_diff,0.0442,-0.0195,0.140894,0.079405,0.061489,0.063719,0.117925,False,OK,,289,98
bullpen_pitches_diff,-4.2653,16.9864,0.150013,0.088789,0.061224,-21.251701,12.102652,False,OK,,294,98
team_barrel_diff,-0.0014,0.0011,0.08344,0.022216,0.061224,-0.002467,0.002161,False,OK,,294,98
team_hardhit_diff,-0.0085,0.0023,0.223186,0.161962,0.061224,-0.010784,0.00913,False,OK,,294,98
team_exitvelo_diff,-0.0633,0.0666,0.143372,0.082148,0.061224,-0.129925,0.318091,False,OK,,294,98
travel_fatigue_diff,-0.0408,-0.1259,0.004487,0.0,0.061224,0.085034,0.107848,False,OK,,294,98
closer_availability_diff,0.0204,-0.017,0.025378,0.0,0.061224,0.037415,0.050798,False,OK,,294,98
dome_is_neutral,0.3061,0.3027,0.0,0.0,0.061224,0.003401,0.080654,False,OK,,294,98
park_factor_slug_diff,-0.0001,0.0,0.074407,0.013183,0.061224,-0.000104,0.000102,False,OK,,294,98
wind_advantage_flyball_factor,0.0252,0.0087,0.106563,0.044009,0.062554,0.016534,0.065114,False,OK,,287,96
air_density_velocity_boost,0.0733,0.0035,0.104238,0.042221,0.062017,0.069862,0.046512,False,OK,,288,97
home_elo,1495.2392,1501.2482,0.078864,0.01764,0.061224,-6.008979,9.71047,False,OK,,294,98
away_elo,1505.7887,1498.3599,0.179996,0.118772,0.061224,7.428755,9.967905,False,OK,,294,98
home_win_pct,0.4988,0.5001,0.335075,0.273851,0.061224,-0.001303,0.010951,False,OK,,294,98
away_win_pct,0.503,0.5,0.192543,0.131319,0.061224,0.003048,0.010955,False,OK,,294,98
sp_era_home,4.3757,4.0298,0.031462,0.0,0.061909,0.345849,0.310586,False,OK,,290,97
sp_era_away,4.0357,3.9503,0.078425,0.016569,0.061856,0.085392,0.21655,False,OK,,291,97
sp_k9_home,8.45,8.6968,0.04132,0.0,0.061909,-0.246804,0.320936,False,OK,,290,97
sp_k9_away,8.5107,8.6777,0.095562,0.033706,0.061856,-0.166957,0.3227,False,OK,,291,97
sp_xwoba_home,0.3125,0.308,0.118692,0.056836,0.061856,0.00452,0.008077,False,OK,,291,97
sp_xwoba_away,0.3109,0.3087,0.067651,0.006322,0.061329,0.00226,0.008043,False,OK,,292,98
lineup_woba_mean_home,0.3431,0.3431,0.132246,0.071022,0.061224,3.7e-05,0.001952,False,OK,,294,98
lineup_woba_mean_away,0.3452,0.3441,0.152902,0.091678,0.061224,0.001088,0.00182,False,OK,,294,98
lineup_woba_top3_home,0.3555,0.3524,0.131309,0.070085,0.061224,0.003109,0.002824,False,OK,,294,98
lineup_woba_top3_away,0.354,0.3528,0.158416,0.097192,0.061224,0.001207,0.003147,False,OK,,294,98
woba_30g_home,0.2988,0.3,0.144286,0.083062,0.061224,-0.001175,0.003038,False,OK,,294,98
woba_30g_away,0.3016,0.3008,0.205464,0.14424,0.061224,0.000817,0.003057,False,OK,,294,98
bullpen_whip_10g_home,1.3417,1.3422,0.077094,0.015817,0.061277,-0.000476,0.039953,False,OK,,293,98
bullpen_whip_10g_away,1.3315,1.3249,0.199455,0.138019,0.061436,0.006535,0.044019,False,OK,,290,98
bullpen_whip_3g_home,1.4325,1.3207,0.095933,0.034656,0.061277,0.111768,0.072019,False,OK,,293,98
bullpen_whip_3g_away,1.3883,1.3374,0.120976,0.05954,0.061436,0.050922,0.087204,False,OK,,290,98
team_barrel_15g_home,0.0228,0.0227,0.189098,0.127874,0.061224,2.2e-05,0.001557,False,OK,,294,98
team_barrel_15g_away,0.0242,0.0217,0.227619,0.166395,0.061224,0.00249,0.00143,False,OK,,294,98
team_exitvelo_15g_home,87.6142,87.861,0.194449,0.133225,0.061224,-0.246748,0.215117,False,OK,,294,98
team_exitvelo_15g_away,87.6775,87.7944,0.251946,0.190722,0.061224,-0.116824,0.22274,False,OK,,294,98
