feature,shap_value,signed_effect,perspective_team
away_team_id,0.128089,positive,CHC
sp_k9_home,-0.041272,negative,CHC
team_hardhit_diff,0.039836,positive,CHC
lineup_woba_mean_away,0.038508,positive,CHC
sp_era_5g_diff,0.03695,positive,CHC
woba_30g_away,-0.034782,negative,CHC
exp2_cat_k_breaking_diff,0.025841,positive,CHC
exp2_cat_xwoba_fastball_diff,0.023394,positive,CHC
exp2_cat_xwoba_offspeed_diff,0.020192,positive,CHC
home_elo,0.020145,positive,CHC
exp2_cat_platoon_k_fastball_diff,-0.019575,negative,CHC
team_exitvelo_15g_home,-0.019234,negative,CHC
exp2_centered_k_diff,0.017655,positive,CHC
away_elo,0.017322,positive,CHC
bullpen_whip_3g_diff,-0.016822,negative,CHC
sp_era_home,0.016749,positive,CHC
away_win_pct,0.016232,positive,CHC
sp_k9_away,-0.014162,negative,CHC
bullpen_pitches_diff,0.013772,positive,CHC
home_team_id,0.013644,positive,CHC
home_win_pct,0.013295,positive,CHC
ace_efficiency_factor,-0.012625,negative,CHC
lineup_handedness_matchup_advantage,-0.011311,negative,CHC
bullpen_whip_3g_home,-0.010418,negative,CHC
team_barrel_diff,0.010314,positive,CHC
exp2_cat_xwoba_breaking_diff,-0.009124,negative,CHC
bullpen_meltdown_risk,-0.00877,negative,CHC
sp_xwoba_home,-0.00868,negative,CHC
air_density_velocity_boost,-0.008323,negative,CHC
team_exitvelo_15g_away,-0.008292,negative,CHC
lineup_woba_mean_diff,-0.007422,negative,CHC
win_pct_diff,-0.007215,negative,CHC
sp_era_diff,0.006995,positive,CHC
bullpen_whip_10g_home,0.006866,positive,CHC
lineup_woba_top3_away,0.006528,positive,CHC
sp_fbvelo_diff,-0.005487,negative,CHC
sp_era_away,0.005478,positive,CHC
lineup_depth_multiplier,0.005288,positive,CHC
exp2_cat_k_fastball_diff,-0.005146,negative,CHC
bullpen_whip_diff,-0.004941,negative,CHC
sp_xwoba_away,-0.004408,negative,CHC
lineup_woba_top3_diff,0.003395,positive,CHC
wind_advantage_flyball_factor,-0.003004,negative,CHC
travel_fatigue_diff,0.002832,positive,CHC
team_exitvelo_diff,0.002788,positive,CHC
elo_diff,0.002631,positive,CHC
team_barrel_15g_home,0.002377,positive,CHC
woba_30g_home,0.002285,positive,CHC
lineup_woba_std_diff,-0.001909,negative,CHC
team_barrel_15g_away,0.001671,positive,CHC
lineup_woba_top3_home,0.001574,positive,CHC
pitcher_regression_indicator,0.001456,positive,CHC
lineup_woba_mean_home,-0.001101,negative,CHC
exp2_cat_k_offspeed_diff,-0.000652,negative,CHC
bullpen_whip_10g_away,0.000478,positive,CHC
park_factor_slug_diff,0.000419,positive,CHC
woba_30g_diff,-0.000186,negative,CHC
bullpen_whip_3g_away,0.000142,positive,CHC
is_home,-0.0,negative,CHC
rest_days_diff,-0.0,negative,CHC
closer_availability_diff,-0.0,negative,CHC
dome_is_neutral,-0.0,negative,CHC
closer_available_home,-0.0,negative,CHC
closer_available_away,-0.0,negative,CHC
