feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.066667,0.0,0.0,False,OK,0.0,270,90
win_pct_diff,0.0162,-0.0012,0.219229,0.152562,0.066667,0.017388,0.013127,False,OK,2.73,270,90
elo_diff,11.8813,-0.4144,0.164333,0.097666,0.066667,12.295696,14.620573,False,OK,2.027,270,90
rest_days_diff,0.0222,0.0,0.005204,0.0,0.066667,0.022222,0.05786,False,OK,0.005,270,90
sp_era_diff,-0.4327,0.1537,0.162072,0.094465,0.067607,-0.586392,0.37354,False,OK,2.042,264,89
sp_era_5g_diff,-0.1893,0.0097,0.067879,0.000898,0.066981,-0.198939,0.526932,False,OK,2.349,265,90
sp_fbvelo_diff,-0.0664,-0.1557,0.061727,0.0,0.067045,0.089252,0.527852,False,OK,3.07,264,90
lineup_woba_mean_diff,0.0025,-0.0001,0.154993,0.088326,0.066667,0.002599,0.002579,False,OK,1.939,270,90
lineup_woba_top3_diff,0.0036,-0.0001,0.11509,0.048423,0.066667,0.003658,0.004409,False,OK,1.99,270,90
lineup_woba_std_diff,-0.0017,0.0005,0.062842,0.0,0.066667,-0.002273,0.001934,False,OK,1.371,270,90
woba_30g_diff,0.0047,-0.0,0.14621,0.079543,0.066667,0.004741,0.004553,False,OK,1.549,270,90
bullpen_whip_diff,-0.0228,-0.0063,0.139097,0.072243,0.066854,-0.01654,0.06115,False,OK,2.579,267,90
bullpen_whip_3g_diff,-0.1632,0.0186,0.13832,0.071466,0.066854,-0.18179,0.118375,False,OK,1.706,267,90
bullpen_pitches_diff,-14.0889,12.4556,0.152244,0.085577,0.066667,-26.544444,13.344631,False,OK,1.681,270,90
team_barrel_diff,0.0012,-0.0002,0.144272,0.077605,0.066667,0.001425,0.002317,False,OK,1.415,270,90
team_hardhit_diff,0.0041,0.0034,0.113264,0.046597,0.066667,0.000637,0.009397,False,OK,0.24,270,90
team_exitvelo_diff,0.161,0.1537,0.135348,0.068681,0.066667,0.007295,0.312977,False,OK,1.533,270,90
lineup_handedness_matchup_advantage,0.0228,0.0038,0.121694,0.055027,0.066667,0.018967,0.017385,False,OK,2.556,270,90
travel_fatigue_diff,-0.1222,-0.1333,0.004969,0.0,0.066667,0.011111,0.117728,False,OK,0.021,270,90
closer_availability_diff,-0.0222,-0.0111,0.003379,0.0,0.066667,-0.011111,0.058633,False,OK,0.008,270,90
dome_is_neutral,0.3111,0.3074,0.0,0.0,0.066667,0.003704,0.084548,False,OK,0.023,270,90
park_factor_slug_diff,-0.0,-0.0,0.093345,0.026678,0.066667,8e-06,0.00012,False,OK,1.632,270,90
