feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.06383,0.0,0.0,False,OK,0.0,282,94
win_pct_diff,-0.0168,-0.0003,0.241359,0.177529,0.06383,-0.016588,0.013352,False,OK,1.471,282,94
elo_diff,-17.5341,-4.0087,0.048409,0.0,0.06383,-13.525396,14.608051,False,OK,2.434,282,94
rest_days_diff,-0.0426,0.0,0.005284,0.0,0.06383,-0.042553,0.055295,False,OK,0.0,282,94
sp_era_diff,0.2878,-0.0083,0.182552,0.118493,0.064059,0.296097,0.356676,False,OK,1.856,278,94
sp_era_5g_diff,0.3025,-0.0136,0.109588,0.045644,0.063944,0.316123,0.533301,False,OK,2.455,280,94
sp_fbvelo_diff,-0.2676,-0.2125,0.067926,0.003982,0.063944,-0.055111,0.523508,False,OK,1.898,280,94
lineup_woba_mean_diff,-0.0021,-0.0007,0.284049,0.220219,0.06383,-0.001394,0.002463,False,OK,1.45,282,94
lineup_woba_top3_diff,0.0022,-0.0012,0.242153,0.178323,0.06383,0.003366,0.004235,False,OK,1.865,282,94
lineup_woba_std_diff,-0.0023,-0.0002,0.089452,0.025622,0.06383,-0.002048,0.001927,False,OK,1.675,282,94
woba_30g_diff,-0.0054,-0.0012,0.086927,0.023097,0.06383,-0.004184,0.00425,False,OK,1.449,282,94
bullpen_whip_diff,-0.0321,-0.0151,0.060074,0.0,0.064001,-0.016989,0.059942,False,OK,2.079,279,94
bullpen_whip_3g_diff,-0.1821,-0.0077,0.277248,0.213247,0.064001,-0.174383,0.114252,False,OK,1.89,279,94
bullpen_pitches_diff,21.4043,4.4681,0.116659,0.052829,0.06383,16.93617,13.247754,False,OK,1.798,282,94
team_barrel_diff,-0.0017,-0.0004,0.147813,0.083983,0.06383,-0.001255,0.002079,False,OK,1.657,282,94
team_hardhit_diff,-0.0013,-0.0001,0.173893,0.110063,0.06383,-0.001153,0.008751,False,OK,1.803,282,94
team_exitvelo_diff,-0.1246,0.12,0.237748,0.173918,0.06383,-0.244599,0.292441,False,OK,1.966,282,94
