feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.0625,0.0,0.0,False,OK,,288,96
win_pct_diff,-0.0054,-0.0019,0.080409,0.017909,0.0625,-0.003584,0.01263,False,OK,,288,96
elo_diff,-2.2527,-1.2172,0.091823,0.029323,0.0625,-1.035479,14.079655,False,OK,,288,96
rest_days_diff,0.0,-0.0069,0.000843,0.0,0.0625,0.006944,0.054258,False,OK,,288,96
sp_era_diff,0.3966,0.151,0.055381,0.0,0.063383,0.245639,0.385248,False,OK,,281,95
sp_era_5g_diff,0.498,-0.0862,0.112342,0.04951,0.062832,0.584243,0.509751,False,OK,,282,96
sp_k9_diff,0.003,-0.0005,0.090055,0.026672,0.063383,0.003557,0.453577,False,OK,,281,95
sp_k9_5g_diff,0.1118,-0.0326,0.128108,0.065276,0.062832,0.144383,0.598225,False,OK,,282,96
sp_fbvelo_diff,-0.0759,-0.0823,0.066961,0.004072,0.062889,0.006363,0.509077,False,OK,,281,96
sp_fbpct_diff,0.0015,-0.0117,0.112344,0.049512,0.062832,0.01319,0.026198,False,OK,,282,96
sp_whiff_diff,0.0039,0.0016,0.048549,0.0,0.062832,0.002394,0.007616,False,OK,,282,96
sp_xwoba_diff,-0.0023,0.0025,0.101299,0.038467,0.062832,-0.00478,0.011018,False,OK,,282,96
sp_xwoba_vs_l_diff,0.0103,-0.0014,0.057567,0.0,0.063383,0.011725,0.013618,False,OK,,281,95
lineup_woba_mean_diff,0.0017,-0.0017,0.212107,0.149607,0.0625,0.003352,0.002531,False,OK,,288,96
lineup_woba_top3_diff,0.0027,-0.001,0.246993,0.184493,0.0625,0.003723,0.004278,False,OK,,288,96
lineup_woba_std_diff,0.0012,-0.0008,0.085952,0.023452,0.0625,0.001997,0.001893,False,OK,,288,96
woba_30g_diff,-0.0016,-0.0013,0.219502,0.157002,0.0625,-0.000291,0.004412,False,OK,,288,96
bullpen_whip_diff,-0.0547,0.0233,0.120305,0.056588,0.063717,-0.078013,0.062512,False,OK,,284,94
bullpen_whip_3g_diff,-0.0141,-0.0147,0.161809,0.098092,0.063717,0.000569,0.118973,False,OK,,284,94
bullpen_pitches_diff,-8.0417,16.6285,0.149369,0.086869,0.0625,-24.670139,12.224146,True,OK,,288,96
team_barrel_diff,-0.0042,0.0014,0.320193,0.257693,0.0625,-0.005549,0.002196,True,ALERT,,288,96
team_hardhit_diff,-0.0069,0.0019,0.337075,0.274575,0.0625,-0.008784,0.009166,False,OK,,288,96
team_exitvelo_diff,-0.0794,0.0765,0.20721,0.14471,0.0625,-0.155869,0.312658,False,OK,,288,96
travel_fatigue_diff,-0.1042,-0.1319,0.010386,0.0,0.0625,0.027778,0.114387,False,OK,,288,96
closer_availability_diff,-0.0208,-0.0104,0.012527,0.0,0.0625,-0.010417,0.054962,False,OK,,288,96
dome_is_neutral,0.2812,0.3021,0.0,0.0,0.0625,-0.020833,0.080961,False,OK,,288,96
park_factor_slug_diff,-0.0,-0.0,0.111671,0.049171,0.0625,-3.1e-05,0.000104,False,OK,,288,96
wind_advantage_flyball_factor,0.0525,-0.0043,0.06568,0.002297,0.063383,0.056866,0.064728,False,OK,,281,95
air_density_velocity_boost,0.0512,0.0213,0.077833,0.014944,0.062889,0.029882,0.046602,False,OK,,281,96
home_elo,1499.3604,1499.2904,0.325666,0.263166,0.0625,0.069991,9.72291,False,OK,,288,96
away_elo,1501.6131,1500.5077,0.249697,0.187197,0.0625,1.10547,10.175238,False,OK,,288,96
home_win_pct,0.497,0.4992,0.163443,0.100943,0.0625,-0.002149,0.01106,False,OK,,288,96
away_win_pct,0.5036,0.5015,0.361339,0.298839,0.0625,0.002128,0.011022,False,OK,,288,96
sp_era_home,4.3783,4.0831,0.155729,0.092953,0.062776,0.295214,0.312396,False,OK,,283,96
sp_era_away,3.9808,3.9504,0.12223,0.059127,0.063103,0.030341,0.214884,False,OK,,286,95
sp_k9_home,8.6489,8.67,0.139889,0.077113,0.062776,-0.021054,0.320948,False,OK,,283,96
sp_k9_away,8.6301,8.6473,0.069579,0.006476,0.063103,-0.017171,0.329574,False,OK,,286,95
sp_xwoba_home,0.3109,0.31,0.117358,0.054638,0.06272,0.000857,0.007962,False,OK,,284,96
sp_xwoba_away,0.3132,0.3078,0.062364,0.0,0.062609,0.005385,0.007906,False,OK,,286,96
lineup_woba_mean_home,0.3452,0.3428,0.428263,0.365763,0.0625,0.002475,0.001922,False,OK,,288,96
lineup_woba_mean_away,0.3436,0.3445,0.09416,0.03166,0.0625,-0.000876,0.001854,False,OK,,288,96
lineup_woba_top3_home,0.3576,0.3519,0.177489,0.114989,0.0625,0.005688,0.00286,False,OK,,288,96
lineup_woba_top3_away,0.3549,0.3529,0.182467,0.119967,0.0625,0.001965,0.003186,False,OK,,288,96
woba_30g_home,0.3006,0.2993,0.153569,0.091069,0.0625,0.001298,0.002911,False,OK,,288,96
woba_30g_away,0.3021,0.3005,0.232613,0.170113,0.0625,0.001588,0.003087,False,OK,,288,96
bullpen_whip_10g_home,1.3278,1.3388,0.103173,0.040125,0.063048,-0.011043,0.040754,False,OK,,287,95
bullpen_whip_10g_away,1.3826,1.3123,0.21547,0.152312,0.063158,0.070307,0.042304,False,OK,,285,95
bullpen_whip_3g_home,1.3647,1.3229,0.104519,0.041471,0.063048,0.04176,0.073241,False,OK,,287,95
bullpen_whip_3g_away,1.3753,1.335,0.109766,0.046608,0.063158,0.040234,0.087392,False,OK,,285,95
team_barrel_15g_home,0.0215,0.0232,0.19417,0.13167,0.0625,-0.001701,0.00157,False,OK,,288,96
team_barrel_15g_away,0.0257,0.0219,0.250912,0.188412,0.0625,0.003848,0.001458,True,WARN,,288,96
team_exitvelo_15g_home,87.6263,87.8453,0.314405,0.251905,0.0625,-0.218963,0.216446,False,OK,,288,96
team_exitvelo_15g_away,87.7057,87.7688,0.171687,0.109187,0.0625,-0.063094,0.217779,False,OK,,288,96
sp_proj_era_home,-0.0201,0.0153,0.081809,0.019089,0.06272,-0.035343,0.091229,False,OK,,284,96
sp_proj_era_away,-0.0119,0.0072,0.158432,0.095823,0.062609,-0.019058,0.092981,False,OK,,286,96
