feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
is_home,1.0,1.0,0.0,0.0,0.070588,0.0,0.0,False,OK,0.0,255,85
win_pct_diff,-0.007,-0.0015,0.093328,0.02274,0.070588,-0.005418,0.012981,False,OK,3.22,255,85
elo_diff,-3.5321,0.1278,0.161018,0.09043,0.070588,-3.659928,14.397742,False,OK,2.173,255,85
rest_days_diff,0.0,-0.0078,0.000945,0.0,0.070588,0.007843,0.061298,False,OK,0.005,255,85
sp_era_diff,0.4812,0.0068,0.099233,0.027516,0.071717,0.474382,0.3918,False,OK,0.655,248,84
sp_era_5g_diff,0.6639,-0.1195,0.194908,0.123895,0.071013,0.783377,0.540261,False,OK,2.299,249,85
sp_fbvelo_diff,-0.0824,-0.1038,0.042365,0.0,0.071086,0.021478,0.542628,False,OK,2.699,248,85
lineup_woba_mean_diff,0.0012,-0.0011,0.138725,0.068137,0.070588,0.002342,0.002661,False,OK,1.789,255,85
lineup_woba_top3_diff,0.0022,-0.0006,0.163942,0.093354,0.070588,0.002858,0.004636,False,OK,2.043,255,85
lineup_woba_std_diff,0.0007,-0.0001,0.123032,0.052444,0.070588,0.00078,0.002019,False,OK,2.046,255,85
woba_30g_diff,-0.0019,-0.0,0.228562,0.157974,0.070588,-0.001866,0.004672,False,OK,0.296,255,85
bullpen_whip_diff,-0.058,0.014,0.19113,0.119701,0.071429,-0.071947,0.064245,False,OK,2.394,252,84
bullpen_whip_3g_diff,-0.0166,-0.0038,0.178995,0.107566,0.071429,-0.012782,0.124095,False,OK,1.713,252,84
bullpen_pitches_diff,-8.9882,18.8431,0.165048,0.09446,0.070588,-27.831373,13.254393,True,OK,2.142,255,85
team_barrel_diff,-0.005,0.0016,0.347415,0.276827,0.070588,-0.006605,0.002402,True,ALERT,1.94,255,85
team_hardhit_diff,-0.0104,0.0023,0.288839,0.218251,0.070588,-0.012689,0.009952,False,OK,2.588,255,85
team_exitvelo_diff,-0.1072,0.072,0.201429,0.130841,0.070588,-0.17915,0.339959,False,OK,2.096,255,85
lineup_handedness_matchup_advantage,0.0166,0.0004,0.14044,0.069852,0.070588,0.016198,0.018134,False,OK,1.984,255,85
travel_fatigue_diff,-0.1059,-0.1333,0.008036,0.0,0.070588,0.027451,0.120698,False,OK,0.025,255,85
closer_availability_diff,-0.0118,-0.0118,0.004324,0.0,0.070588,0.0,0.055926,False,OK,0.011,255,85
dome_is_neutral,0.2941,0.302,0.000185,0.0,0.070588,-0.007843,0.086344,False,OK,0.018,255,85
park_factor_slug_diff,-0.0001,-0.0,0.131005,0.060417,0.070588,-4.4e-05,0.000132,False,OK,0.187,255,85
wind_advantage_flyball_factor,0.0494,0.0004,0.13506,0.063343,0.071717,0.048944,0.066174,False,OK,1.983,248,84
air_density_velocity_boost,0.0535,0.0211,0.107371,0.036285,0.071086,0.032339,0.049982,False,OK,2.097,248,85
bullpen_meltdown_risk,4.4259,2.5278,0.176878,0.105449,0.071429,1.898128,4.183974,False,OK,1.936,252,84
pitcher_regression_indicator,-1.7228,-0.5899,0.082124,0.011038,0.071086,-1.132851,1.894475,False,OK,1.479,248,85
lineup_depth_multiplier,0.0001,0.0002,0.171282,0.100694,0.070588,-8e-05,7.6e-05,False,OK,2.183,255,85
ace_efficiency_factor,0.0866,0.0904,0.067323,0.0,0.071013,-0.003808,0.033701,False,OK,0.492,249,85
home_elo,1498.526,1500.0821,0.43076,0.360172,0.070588,-1.556176,10.234617,False,OK,2.004,255,85
away_elo,1502.0581,1499.9543,0.327498,0.25691,0.070588,2.103752,10.782546,False,OK,1.736,255,85
home_win_pct,0.4963,0.4996,0.177114,0.106526,0.070588,-0.003282,0.011695,False,OK,1.676,255,85
away_win_pct,0.5047,0.5015,0.353997,0.283409,0.070588,0.003212,0.011669,False,OK,2.094,255,85
sp_era_home,4.4127,3.9736,0.093249,0.022308,0.070941,0.439099,0.316035,False,OK,2.266,250,85
sp_era_away,3.9309,3.986,0.171169,0.099811,0.071358,-0.055066,0.225324,False,OK,0.361,253,84
sp_k9_home,8.5619,8.6487,0.142546,0.071605,0.070941,-0.086866,0.332975,False,OK,2.04,250,85
sp_k9_away,8.6181,8.6457,0.103531,0.032173,0.071358,-0.027681,0.349438,False,OK,2.092,253,84
sp_xwoba_home,0.3131,0.309,0.120191,0.049322,0.070869,0.004127,0.008327,False,OK,2.492,251,85
sp_xwoba_away,0.3129,0.3074,0.076178,0.00545,0.070728,0.005431,0.008548,False,OK,2.573,253,85
lineup_woba_mean_home,0.345,0.3431,0.427304,0.356716,0.070588,0.001878,0.002077,False,OK,1.662,255,85
lineup_woba_mean_away,0.3438,0.3442,0.099605,0.029017,0.070588,-0.000464,0.001968,False,OK,1.645,255,85
lineup_woba_top3_home,0.3568,0.3518,0.169211,0.098623,0.070588,0.005018,0.003089,False,OK,1.6,255,85
lineup_woba_top3_away,0.3545,0.3524,0.214678,0.14409,0.070588,0.002161,0.003443,False,OK,0.257,255,85
woba_30g_home,0.3002,0.2998,0.178214,0.107626,0.070588,0.0004,0.003005,False,OK,1.488,255,85
woba_30g_away,0.3022,0.2999,0.326894,0.256306,0.070588,0.002266,0.003348,False,OK,1.179,255,85
bullpen_whip_10g_home,1.3194,1.3302,0.055133,0.0,0.070658,-0.010781,0.043137,False,OK,2.047,254,85
bullpen_whip_10g_away,1.3803,1.315,0.164535,0.093177,0.071358,0.065233,0.042181,False,OK,1.037,253,84
bullpen_whip_3g_home,1.3636,1.3266,0.076897,0.006239,0.070658,0.037014,0.07522,False,OK,1.738,254,85
bullpen_whip_3g_away,1.3854,1.3314,0.099297,0.027939,0.071358,0.053968,0.094032,False,OK,1.138,253,84
team_barrel_15g_home,0.021,0.0235,0.236552,0.165964,0.070588,-0.002537,0.001658,False,OK,1.496,255,85
team_barrel_15g_away,0.0259,0.0219,0.303322,0.232734,0.070588,0.004068,0.001556,True,WARN,1.517,255,85
