feature,shap_value,signed_effect,perspective_team
away_team_id,-0.077553,negative,SF
home_team_id,-0.056373,negative,SF
sp_xwoba_diff,0.041248,positive,SF
bullpen_whip_3g_home,0.028672,positive,SF
sp_xwoba_away,0.019978,positive,SF
lineup_actual_woba_delta_away,-0.017394,negative,SF
sp_xwoba_vs_l_diff,0.014548,positive,SF
lineup_handedness_matchup_advantage,-0.014333,negative,SF
sp_era_5g_diff,-0.013525,negative,SF
sp_k9_home,0.009767,positive,SF
elo_diff,-0.009513,negative,SF
lineup_actual_top3_delta_away,0.009348,positive,SF
lineup_actual_woba_delta_home,0.008969,positive,SF
lineup_actual_top3_delta_home,-0.008863,negative,SF
bullpen_whip_10g_home,-0.008228,negative,SF
air_density_velocity_boost,0.007414,positive,SF
sp_k9_5g_diff,0.006545,positive,SF
sp_k9_away,0.006473,positive,SF
run_margin_diff,0.006327,positive,SF
bullpen_pitches_diff,0.006275,positive,SF
bullpen_meltdown_risk,-0.006085,negative,SF
lineup_woba_mean_diff,0.006043,positive,SF
ace_efficiency_factor,-0.005674,negative,SF
sp_fbvelo_diff,0.005587,positive,SF
wind_advantage_flyball_factor,0.005286,positive,SF
sp_era_diff,-0.004242,negative,SF
away_win_pct,-0.00385,negative,SF
lineup_depth_multiplier,0.003825,positive,SF
sp_fbpct_diff,-0.003787,negative,SF
win_pct_diff,0.003696,positive,SF
sp_era_away,0.003509,positive,SF
sp_era_home,0.003382,positive,SF
lineup_woba_top3_diff,-0.003041,negative,SF
pitcher_regression_indicator,0.002996,positive,SF
team_barrel_diff,0.002957,positive,SF
sp_k9_diff,0.002952,positive,SF
woba_30g_away,-0.002638,negative,SF
team_exitvelo_diff,0.002504,positive,SF
team_exitvelo_15g_home,0.002405,positive,SF
lineup_woba_mean_away,0.00228,positive,SF
bullpen_whip_diff,0.002253,positive,SF
home_elo,-0.002206,negative,SF
team_barrel_15g_home,0.002171,positive,SF
away_elo,-0.001676,negative,SF
bullpen_whip_10g_away,0.001671,positive,SF
lineup_woba_top3_away,-0.001565,negative,SF
lineup_woba_top3_home,0.001491,positive,SF
bullpen_whip_3g_away,-0.001311,negative,SF
lineup_rest_count_away,0.00127,positive,SF
team_exitvelo_15g_away,-0.001258,negative,SF
team_barrel_15g_away,-0.001196,negative,SF
woba_30g_home,0.00117,positive,SF
bullpen_whip_3g_diff,0.00091,positive,SF
lineup_woba_std_diff,0.000815,positive,SF
home_win_pct,-0.000797,negative,SF
woba_30g_diff,-0.000504,negative,SF
lineup_woba_mean_home,-0.000463,negative,SF
sp_xwoba_home,-0.000456,negative,SF
team_hardhit_diff,0.000445,positive,SF
park_factor_slug_diff,0.000401,positive,SF
sp_whiff_diff,-0.000318,negative,SF
dome_is_neutral,-0.000195,negative,SF
travel_fatigue_diff,9.1e-05,positive,SF
lineup_rest_count_home,5.1e-05,positive,SF
closer_availability_diff,-7e-06,negative,SF
is_home,0.0,negative,SF
rest_days_diff,0.0,negative,SF
