game_pk,game_date,kind,home_expected_runs,away_expected_runs,alpha_home,alpha_away,p_over_6_5,p_over_7_0,p_over_7_5,p_over_8_0,p_over_8_5,p_over_9_0,p_over_9_5,p_over_10_0,p_over_10_5,p_over_11_0,p_over_11_5,p_over_12_0,p_over_12_5,p_under_6_5,p_under_7_0,p_under_7_5,p_under_8_0,p_under_8_5,p_under_9_0,p_under_9_5,p_under_10_0,p_under_10_5,p_under_11_0,p_under_11_5,p_under_12_0,p_under_12_5,p_home_cover_0_5,p_home_cover_1_5,p_home_cover_2_5,p_home_cover_3_5,p_home_win_derived,p_away_win_derived,home_score,away_score,total_runs,ml_win_prob,agreement_conflict
777833.0,2025-05-21,oof,4.3768,4.319,0.2708,0.3483,0.653,0.653,0.5584,0.5584,0.4634,0.4634,0.3787,0.3787,0.3029,0.3029,0.2373,0.2373,0.1858,0.347,0.347,0.4416,0.4416,0.5366,0.5366,0.6213,0.6213,0.6971,0.6971,0.7627,0.7627,0.8142,0.4595,0.3578,0.2743,0.2008,0.4595,0.5405,1,2,3,0.442140163659765,False
777834.0,2025-05-21,oof,4.3328,4.1669,0.2611,0.358,0.6329,0.6329,0.5351,0.5351,0.4422,0.4422,0.3518,0.3518,0.2803,0.2803,0.2186,0.2186,0.172,0.3671,0.3671,0.4649,0.4649,0.5578,0.5578,0.6482,0.6482,0.7197,0.7197,0.7814,0.7814,0.828,0.4751,0.3708,0.282,0.2031,0.4751,0.5249,3,1,4,0.4709645032394979,False
777835.0,2025-05-21,oof,4.3774,3.7692,0.2709,0.3831,0.6037,0.6037,0.5098,0.5098,0.4167,0.4167,0.3308,0.3308,0.2576,0.2576,0.196,0.196,0.1491,0.3963,0.3963,0.4902,0.4902,0.5833,0.5833,0.6692,0.6692,0.7424,0.7424,0.804,0.804,0.8509,0.5021,0.4013,0.3075,0.2291,0.5021,0.4979,4,3,7,0.5407679434677096,False
777837.0,2025-05-21,oof,4.455,4.563,0.2783,0.3329,0.669,0.669,0.5751,0.5751,0.4871,0.4871,0.4037,0.4037,0.3266,0.3266,0.2584,0.2584,0.2019,0.331,0.331,0.4249,0.4249,0.5129,0.5129,0.5963,0.5963,0.6734,0.6734,0.7416,0.7416,0.7981,0.4533,0.3586,0.2719,0.2024,0.4533,0.5467,14,0,14,0.5948768366408529,True
777812.0,2025-05-22,oof,4.417,4.1852,0.2769,0.3568,0.6351,0.6351,0.5399,0.5399,0.4481,0.4481,0.3617,0.3617,0.2925,0.2925,0.2319,0.2319,0.1788,0.3649,0.3649,0.4601,0.4601,0.5519,0.5519,0.6383,0.6383,0.7075,0.7075,0.7681,0.7681,0.8212,0.4632,0.3649,0.2771,0.2059,0.4632,0.5368,5,10,15,0.5172385566910739,False
777814.0,2025-05-22,oof,4.3732,4.7117,0.2703,0.3235,0.6764,0.6764,0.5845,0.5845,0.4975,0.4975,0.4075,0.4075,0.3314,0.3314,0.2656,0.2656,0.2079,0.3236,0.3236,0.4155,0.4155,0.5025,0.5025,0.5925,0.5925,0.6686,0.6686,0.7344,0.7344,0.7921,0.4278,0.3284,0.2487,0.1855,0.4278,0.5722,5,8,13,0.5531508600762352,True
777816.0,2025-05-22,oof,4.4284,3.4724,0.2778,0.4019,0.5775,0.5775,0.4799,0.4799,0.3899,0.3899,0.3088,0.3088,0.2412,0.2412,0.1858,0.1858,0.137,0.4225,0.4225,0.5201,0.5201,0.6101,0.6101,0.6912,0.6912,0.7588,0.7588,0.8142,0.8142,0.863,0.551,0.4432,0.34,0.2492,0.551,0.449,7,6,13,0.6429091386206924,True
777817.0,2025-05-22,oof,4.278,6.1519,0.2471,0.2323,0.7852,0.7852,0.7023,0.7023,0.6194,0.6194,0.529,0.529,0.4512,0.4512,0.3723,0.3723,0.3014,0.2148,0.2148,0.2977,0.2977,0.3806,0.3806,0.471,0.471,0.5488,0.5488,0.6277,0.6277,0.6986,0.3083,0.2304,0.1687,0.1197,0.3083,0.6917,0,2,2,0.2953324753550784,False
777818.0,2025-05-22,oof,4.375,4.2545,0.2705,0.3524,0.6359,0.6359,0.5399,0.5399,0.4461,0.4461,0.3641,0.3641,0.2888,0.2888,0.2277,0.2277,0.173,0.3641,0.3641,0.4601,0.4601,0.5539,0.5539,0.6359,0.6359,0.7112,0.7112,0.7723,0.7723,0.827,0.4702,0.3662,0.2782,0.2,0.4702,0.5298,1,0,1,0.6494993346980944,True
777820.0,2025-05-22,oof,4.4311,4.7164,0.278,0.3232,0.6813,0.6813,0.5936,0.5936,0.5008,0.5008,0.4192,0.4192,0.3415,0.3415,0.2728,0.2728,0.2176,0.3187,0.3187,0.4064,0.4064,0.4992,0.4992,0.5808,0.5808,0.6585,0.6585,0.7272,0.7272,0.7824,0.4331,0.3417,0.2584,0.1925,0.4331,0.5669,8,7,15,0.585208708681159,True
777821.0,2025-05-22,oof,4.5078,5.1806,0.2783,0.2938,0.7158,0.7158,0.629,0.629,0.5394,0.5394,0.4525,0.4525,0.3722,0.3722,0.3054,0.3054,0.2432,0.2842,0.2842,0.371,0.371,0.4606,0.4606,0.5475,0.5475,0.6278,0.6278,0.6946,0.6946,0.7568,0.4004,0.3094,0.2291,0.166,0.4004,0.5996,0,7,7,0.6061696193982034,True
777822.0,2025-05-22,oof,4.5319,4.9037,0.2783,0.3113,0.7027,0.7027,0.6107,0.6107,0.529,0.529,0.4417,0.4417,0.3561,0.3561,0.2889,0.2889,0.2293,0.2973,0.2973,0.3893,0.3893,0.471,0.471,0.5583,0.5583,0.6439,0.6439,0.7111,0.7111,0.7707,0.4337,0.3364,0.2557,0.189,0.4337,0.5663,9,2,11,0.4600684216415012,False
777797.0,2025-05-23,oof,4.5086,4.874,0.2783,0.3132,0.6976,0.6976,0.6076,0.6076,0.516,0.516,0.4333,0.4333,0.3599,0.3599,0.2921,0.2921,0.2278,0.3024,0.3024,0.3924,0.3924,0.484,0.484,0.5667,0.5667,0.6401,0.6401,0.7079,0.7079,0.7722,0.4264,0.3359,0.2573,0.1896,0.4264,0.5736,4,3,7,0.4650696602845984,False
777798.0,2025-05-23,oof,4.4602,4.5209,0.2783,0.3356,0.6628,0.6628,0.5731,0.5731,0.4848,0.4848,0.3984,0.3984,0.324,0.324,0.2573,0.2573,0.2032,0.3372,0.3372,0.4269,0.4269,0.5152,0.5152,0.6016,0.6016,0.676,0.676,0.7427,0.7427,0.7968,0.452,0.3601,0.2763,0.2009,0.452,0.548,7,4,11,0.5632520057857399,True
777799.0,2025-05-23,oof,4.4335,3.5896,0.2781,0.3945,0.5902,0.5902,0.4932,0.4932,0.4059,0.4059,0.3267,0.3267,0.2552,0.2552,0.2001,0.2001,0.1462,0.4098,0.4098,0.5068,0.5068,0.5941,0.5941,0.6733,0.6733,0.7448,0.7448,0.7999,0.7999,0.8538,0.5323,0.4241,0.3249,0.2413,0.5323,0.4677,3,1,4,0.6013107979055309,False
777800.0,2025-05-23,oof,4.4436,4.9701,0.2783,0.3071,0.7048,0.7048,0.6158,0.6158,0.5237,0.5237,0.4387,0.4387,0.3594,0.3594,0.2945,0.2945,0.235,0.2952,0.2952,0.3842,0.3842,0.4763,0.4763,0.5613,0.5613,0.6406,0.6406,0.7055,0.7055,0.765,0.4161,0.3249,0.2491,0.1786,0.4161,0.5839,3,5,8,0.5340587162077073,True
777801.0,2025-05-23,oof,4.4528,5.2326,0.2783,0.2905,0.724,0.724,0.6326,0.6326,0.548,0.548,0.4606,0.4606,0.3812,0.3812,0.3108,0.3108,0.2522,0.276,0.276,0.3674,0.3674,0.452,0.452,0.5394,0.5394,0.6188,0.6188,0.6892,0.6892,0.7478,0.3892,0.2981,0.2267,0.1667,0.3892,0.6108,0,4,4,0.489647648883322,True
777802.0,2025-05-23,oof,4.4135,6.2558,0.2764,0.2257,0.7937,0.7937,0.7187,0.7187,0.6376,0.6376,0.5531,0.5531,0.4669,0.4669,0.3862,0.3862,0.3173,0.2063,0.2063,0.2813,0.2813,0.3624,0.3624,0.4469,0.4469,0.5331,0.5331,0.6138,0.6138,0.6827,0.3104,0.2356,0.1737,0.1253,0.3104,0.6896,3,2,5,0.2954417293039838,False
777804.0,2025-05-23,oof,4.5798,5.3813,0.2783,0.2811,0.7519,0.7519,0.6667,0.6667,0.5787,0.5787,0.4957,0.4957,0.4131,0.4131,0.3404,0.3404,0.2775,0.2481,0.2481,0.3333,0.3333,0.4213,0.4213,0.5043,0.5043,0.5869,0.5869,0.6596,0.6596,0.7225,0.3924,0.3099,0.2362,0.1779,0.3924,0.6076,3,4,7,0.4035007708132276,False
777805.0,2025-05-23,oof,4.3231,3.14,0.2586,0.423,0.5405,0.5405,0.4402,0.4402,0.3535,0.3535,0.278,0.278,0.212,0.212,0.1596,0.1596,0.1177,0.4595,0.4595,0.5598,0.5598,0.6465,0.6465,0.722,0.722,0.788,0.788,0.8404,0.8404,0.8823,0.5664,0.4561,0.35,0.2612,0.5664,0.4336,4,1,5,0.588172178902588,False
777806.0,2025-05-23,oof,4.3594,4.2846,0.2676,0.3505,0.6461,0.6461,0.5522,0.5522,0.455,0.455,0.3688,0.3688,0.2955,0.2955,0.2345,0.2345,0.1813,0.3539,0.3539,0.4478,0.4478,0.545,0.545,0.6312,0.6312,0.7045,0.7045,0.7655,0.7655,0.8187,0.4569,0.3562,0.2693,0.1992,0.4569,0.5431,6,5,11,0.5256395950172462,False
777807.0,2025-05-23,oof,4.463,5.2652,0.2783,0.2884,0.7321,0.7321,0.6487,0.6487,0.5608,0.5608,0.474,0.474,0.3944,0.3944,0.3259,0.3259,0.2628,0.2679,0.2679,0.3513,0.3513,0.4392,0.4392,0.526,0.526,0.6056,0.6056,0.6741,0.6741,0.7372,0.3925,0.304,0.2277,0.1689,0.3925,0.6075,1,3,4,0.5236418456179397,True
777808.0,2025-05-23,oof,4.3907,4.9025,0.2729,0.3114,0.6939,0.6939,0.6074,0.6074,0.5138,0.5138,0.4225,0.4225,0.345,0.345,0.2774,0.2774,0.2201,0.3061,0.3061,0.3926,0.3926,0.4862,0.4862,0.5775,0.5775,0.655,0.655,0.7226,0.7226,0.7799,0.4131,0.3189,0.2374,0.1738,0.4131,0.5869,5,7,12,0.4762289944194599,False
777810.0,2025-05-23,oof,4.3999,3.4856,0.2743,0.4011,0.5823,0.5823,0.4876,0.4876,0.3962,0.3962,0.3077,0.3077,0.2367,0.2367,0.1767,0.1767,0.1342,0.4177,0.4177,0.5124,0.5124,0.6038,0.6038,0.6923,0.6923,0.7633,0.7633,0.8233,0.8233,0.8658,0.5307,0.4277,0.3335,0.2441,0.5307,0.4693,3,1,4,0.5081763679917408,False
777811.0,2025-05-23,oof,4.4224,4.4527,0.2775,0.3399,0.6664,0.6664,0.5803,0.5803,0.4897,0.4897,0.4006,0.4006,0.3255,0.3255,0.261,0.261,0.204,0.3336,0.3336,0.4197,0.4197,0.5103,0.5103,0.5994,0.5994,0.6745,0.6745,0.739,0.739,0.796,0.4562,0.3597,0.2708,0.2001,0.4562,0.5438,6,13,19,0.4454476677346455,False
777813.0,2025-05-23,oof,4.4613,3.3151,0.2783,0.4119,0.573,0.573,0.4798,0.4798,0.3839,0.3839,0.3027,0.3027,0.2334,0.2334,0.1733,0.1733,0.1294,0.427,0.427,0.5202,0.5202,0.6161,0.6161,0.6973,0.6973,0.7666,0.7666,0.8267,0.8267,0.8706,0.5654,0.4554,0.3536,0.2673,0.5654,0.4346,1,2,3,0.6939254934118593,True
777815.0,2025-05-23,oof,4.4376,3.9066,0.2783,0.3744,0.6184,0.6184,0.5187,0.5187,0.4244,0.4244,0.3436,0.3436,0.2738,0.2738,0.2099,0.2099,0.1618,0.3816,0.3816,0.4813,0.4813,0.5756,0.5756,0.6564,0.6564,0.7262,0.7262,0.7901,0.7901,0.8382,0.5105,0.4107,0.3154,0.2314,0.5105,0.4895,19,5,24,0.6187785312579885,True
777781.0,2025-05-24,oof,4.371,4.5088,0.2699,0.3363,0.6591,0.6591,0.5687,0.5687,0.4775,0.4775,0.3889,0.3889,0.3105,0.3105,0.2441,0.2441,0.1901,0.3409,0.3409,0.4313,0.4313,0.5225,0.5225,0.6111,0.6111,0.6895,0.6895,0.7559,0.7559,0.8099,0.443,0.3472,0.2625,0.1888,0.443,0.557,2,6,8,0.5846318974249748,True
777782.0,2025-05-24,oof,4.3328,6.3028,0.2611,0.2227,0.8023,0.8023,0.7233,0.7233,0.6414,0.6414,0.557,0.557,0.4691,0.4691,0.3907,0.3907,0.3218,0.1977,0.1977,0.2767,0.2767,0.3586,0.3586,0.443,0.443,0.5309,0.5309,0.6093,0.6093,0.6782,0.3057,0.2329,0.1723,0.1192,0.3057,0.6943,1,13,14,0.3293916672036783,False
777784.0,2025-05-24,oof,4.5129,5.1714,0.2783,0.2944,0.7229,0.7229,0.6379,0.6379,0.5467,0.5467,0.4573,0.4573,0.3853,0.3853,0.3136,0.3136,0.2512,0.2771,0.2771,0.3621,0.3621,0.4533,0.4533,0.5427,0.5427,0.6147,0.6147,0.6864,0.6864,0.7488,0.406,0.3157,0.2412,0.1783,0.406,0.594,6,9,15,0.3461149011820518,False
777786.0,2025-05-24,oof,4.4899,4.2064,0.2783,0.3555,0.6528,0.6528,0.554,0.554,0.4666,0.4666,0.3861,0.3861,0.3091,0.3091,0.2445,0.2445,0.1851,0.3472,0.3472,0.446,0.446,0.5334,0.5334,0.6139,0.6139,0.6909,0.6909,0.7555,0.7555,0.8149,0.4765,0.3785,0.2913,0.2151,0.4765,0.5235,6,5,11,0.5988315355778784,True
777787.0,2025-05-24,oof,4.4436,4.814,0.2783,0.317,0.6894,0.6894,0.5957,0.5957,0.5078,0.5078,0.4269,0.4269,0.3496,0.3496,0.2798,0.2798,0.2226,0.3106,0.3106,0.4043,0.4043,0.4922,0.4922,0.5731,0.5731,0.6504,0.6504,0.7202,0.7202,0.7774,0.4296,0.3394,0.2584,0.1912,0.4296,0.5704,2,1,3,0.5842171013212669,True
777788.0,2025-05-24,oof,4.5078,3.5281,0.2783,0.3984,0.5928,0.5928,0.4876,0.4876,0.3963,0.3963,0.3141,0.3141,0.2492,0.2492,0.1929,0.1929,0.1468,0.4072,0.4072,0.5124,0.5124,0.6037,0.6037,0.6859,0.6859,0.7508,0.7508,0.8071,0.8071,0.8532,0.5393,0.4347,0.3367,0.2501,0.5393,0.4607,5,4,9,0.6305732341068301,True
777789.0,2025-05-24,oof,4.3907,4.1258,0.2729,0.3606,0.6375,0.6375,0.5391,0.5391,0.4474,0.4474,0.3616,0.3616,0.2888,0.2888,0.2276,0.2276,0.174,0.3625,0.3625,0.4609,0.4609,0.5526,0.5526,0.6384,0.6384,0.7112,0.7112,0.7724,0.7724,0.826,0.4775,0.3806,0.2909,0.2141,0.4775,0.5225,5,2,7,0.4912351792951963,False
777790.0,2025-05-24,oof,4.5453,4.9194,0.2783,0.3103,0.7057,0.7057,0.6164,0.6164,0.5321,0.5321,0.4483,0.4483,0.369,0.369,0.3029,0.3029,0.2412,0.2943,0.2943,0.3836,0.3836,0.4679,0.4679,0.5517,0.5517,0.631,0.631,0.6971,0.6971,0.7588,0.4242,0.3295,0.2549,0.1892,0.4242,0.5758,1,2,3,0.5788478342562008,True
777791.0,2025-05-24,oof,4.3399,4.5894,0.2629,0.3312,0.672,0.672,0.578,0.578,0.4871,0.4871,0.4033,0.4033,0.3278,0.3278,0.2595,0.2595,0.201,0.328,0.328,0.422,0.422,0.5129,0.5129,0.5967,0.5967,0.6722,0.6722,0.7405,0.7405,0.799,0.4444,0.3441,0.2598,0.1926,0.4444,0.5556,6,4,10,0.4476682807520849,False
777792.0,2025-05-24,oof,4.3465,3.031,0.2646,0.4299,0.5412,0.5412,0.4395,0.4395,0.3511,0.3511,0.2705,0.2705,0.2049,0.2049,0.1516,0.1516,0.1103,0.4588,0.4588,0.5605,0.5605,0.6489,0.6489,0.7295,0.7295,0.7951,0.7951,0.8484,0.8484,0.8897,0.5792,0.4622,0.3628,0.2661,0.5792,0.4208,10,5,15,0.6367155834656076,False
777793.0,2025-05-24,oof,4.4086,5.2633,0.2756,0.2885,0.7207,0.7207,0.638,0.638,0.5505,0.5505,0.462,0.462,0.3825,0.3825,0.3117,0.3117,0.2468,0.2793,0.2793,0.362,0.362,0.4495,0.4495,0.538,0.538,0.6175,0.6175,0.6883,0.6883,0.7532,0.3788,0.2929,0.2196,0.1592,0.3788,0.6212,3,0,3,0.4563815636233205,False
777794.0,2025-05-24,oof,4.2932,4.3226,0.251,0.3481,0.6459,0.6459,0.5468,0.5468,0.4571,0.4571,0.3711,0.3711,0.2976,0.2976,0.233,0.233,0.1802,0.3541,0.3541,0.4532,0.4532,0.5429,0.5429,0.6289,0.6289,0.7024,0.7024,0.767,0.767,0.8198,0.4548,0.3507,0.2649,0.1922,0.4548,0.5452,2,1,3,0.4746832417976931,False
777795.0,2025-05-24,oof,4.3594,3.6755,0.2676,0.3891,0.5969,0.5969,0.495,0.495,0.4052,0.4052,0.3272,0.3272,0.2506,0.2506,0.1928,0.1928,0.1449,0.4031,0.4031,0.505,0.505,0.5948,0.5948,0.6728,0.6728,0.7494,0.7494,0.8072,0.8072,0.8551,0.5174,0.4128,0.3186,0.2324,0.5174,0.4826,3,1,4,0.4759691105261338,False
777796.0,2025-05-24,oof,4.4912,5.81,0.2783,0.2539,0.7656,0.7656,0.6861,0.6861,0.5959,0.5959,0.5082,0.5082,0.4313,0.4313,0.357,0.357,0.2927,0.2344,0.2344,0.3139,0.3139,0.4041,0.4041,0.4918,0.4918,0.5687,0.5687,0.643,0.643,0.7073,0.3552,0.27,0.2028,0.1479,0.3552,0.6448,5,7,12,0.5166936857392415,True
777803.0,2025-05-24,oof,4.4846,3.6435,0.2783,0.3911,0.5936,0.5936,0.4977,0.4977,0.4049,0.4049,0.3228,0.3228,0.2527,0.2527,0.196,0.196,0.1494,0.4064,0.4064,0.5023,0.5023,0.5951,0.5951,0.6772,0.6772,0.7473,0.7473,0.804,0.804,0.8506,0.5336,0.4315,0.3321,0.2507,0.5336,0.4664,7,1,8,0.6475900532865954,True
777809.0,2025-05-24,oof,4.3774,3.9935,0.2709,0.3689,0.6259,0.6259,0.5262,0.5262,0.4285,0.4285,0.3478,0.3478,0.2753,0.2753,0.2172,0.2172,0.1641,0.3741,0.3741,0.4738,0.4738,0.5715,0.5715,0.6522,0.6522,0.7247,0.7247,0.7828,0.7828,0.8359,0.4912,0.3883,0.298,0.2185,0.4912,0.5088,6,5,11,0.5788478342562008,True
777765.0,2025-05-25,oof,4.4804,5.534,0.2783,0.2714,0.7447,0.7447,0.6603,0.6603,0.5716,0.5716,0.4868,0.4868,0.4056,0.4056,0.3313,0.3313,0.2705,0.2553,0.2553,0.3397,0.3397,0.4284,0.4284,0.5132,0.5132,0.5944,0.5944,0.6687,0.6687,0.7295,0.376,0.2948,0.2229,0.1638,0.376,0.624,5,4,9,0.3440626945544336,False
777766.0,2025-05-25,oof,4.4335,5.5675,0.2781,0.2693,0.7394,0.7394,0.6527,0.6527,0.5672,0.5672,0.4814,0.4814,0.4032,0.4032,0.329,0.329,0.2626,0.2606,0.2606,0.3473,0.3473,0.4328,0.4328,0.5186,0.5186,0.5968,0.5968,0.671,0.671,0.7374,0.3658,0.2824,0.214,0.1516,0.3658,0.6342,4,3,7,0.5362606371479766,True
777767.0,2025-05-25,oof,4.3525,4.3234,0.266,0.3481,0.6462,0.6462,0.5542,0.5542,0.46,0.46,0.3839,0.3839,0.3062,0.3062,0.2437,0.2437,0.187,0.3538,0.3538,0.4458,0.4458,0.54,0.54,0.6161,0.6161,0.6938,0.6938,0.7563,0.7563,0.813,0.4537,0.3544,0.266,0.1958,0.4537,0.5463,0,3,3,0.5712655831496434,True
777768.0,2025-05-25,oof,4.2755,6.0831,0.2465,0.2366,0.7819,0.7819,0.6969,0.6969,0.6103,0.6103,0.5233,0.5233,0.4385,0.4385,0.3666,0.3666,0.2993,0.2181,0.2181,0.3031,0.3031,0.3897,0.3897,0.4767,0.4767,0.5615,0.5615,0.6334,0.6334,0.7007,0.3184,0.236,0.1745,0.1241,0.3184,0.6816,4,5,9,0.2711123150070867,False
777772.0,2025-05-25,oof,4.5636,4.5231,0.2783,0.3354,0.6788,0.6788,0.5848,0.5848,0.4935,0.4935,0.4048,0.4048,0.3286,0.3286,0.2602,0.2602,0.2095,0.3212,0.3212,0.4152,0.4152,0.5065,0.5065,0.5952,0.5952,0.6714,0.6714,0.7398,0.7398,0.7905,0.4595,0.3634,0.2835,0.2128,0.4595,0.5405,1,2,3,0.4980152853421151,False
777773.0,2025-05-25,oof,4.3907,4.0134,0.2729,0.3677,0.6194,0.6194,0.5236,0.5236,0.434,0.434,0.3529,0.3529,0.2824,0.2824,0.2199,0.2199,0.173,0.3806,0.3806,0.4764,0.4764,0.566,0.566,0.6471,0.6471,0.7176,0.7176,0.7801,0.7801,0.827,0.496,0.4005,0.3057,0.2235,0.496,0.504,3,1,4,0.4662129131199847,False
777774.0,2025-05-25,oof,4.4436,4.4113,0.2783,0.3425,0.6605,0.6605,0.5635,0.5635,0.4756,0.4756,0.3827,0.3827,0.3076,0.3076,0.241,0.241,0.1915,0.3395,0.3395,0.4365,0.4365,0.5244,0.5244,0.6173,0.6173,0.6924,0.6924,0.759,0.759,0.8085,0.4727,0.3743,0.279,0.2045,0.4727,0.5273,5,3,8,0.5760746114361311,True
777775.0,2025-05-25,oof,4.3999,3.4784,0.2743,0.4016,0.5789,0.5789,0.4857,0.4857,0.3909,0.3909,0.3122,0.3122,0.2457,0.2457,0.1876,0.1876,0.1413,0.4211,0.4211,0.5143,0.5143,0.6091,0.6091,0.6878,0.6878,0.7543,0.7543,0.8124,0.8124,0.8587,0.5399,0.4331,0.3332,0.2461,0.5399,0.4601,13,0,13,0.5074303232798978,False
777776.0,2025-05-25,oof,4.2965,4.077,0.2518,0.3637,0.6349,0.6349,0.5383,0.5383,0.4427,0.4427,0.3591,0.3591,0.2783,0.2783,0.2127,0.2127,0.1608,0.3651,0.3651,0.4617,0.4617,0.5573,0.5573,0.6409,0.6409,0.7217,0.7217,0.7873,0.7873,0.8392,0.482,0.3832,0.2892,0.2104,0.482,0.518,5,6,11,0.5264729031316707,False
777777.0,2025-05-25,oof,4.4409,2.6909,0.2783,0.4514,0.5037,0.5037,0.4023,0.4023,0.3195,0.3195,0.2403,0.2403,0.1808,0.1808,0.1344,0.1344,0.0982,0.4963,0.4963,0.5977,0.5977,0.6805,0.6805,0.7597,0.7597,0.8192,0.8192,0.8656,0.8656,0.9018,0.6275,0.5089,0.4002,0.294,0.6275,0.3725,4,5,9,0.5931639980322907,False
777778.0,2025-05-25,oof,4.4234,4.9295,0.2776,0.3097,0.6998,0.6998,0.6104,0.6104,0.5227,0.5227,0.4394,0.4394,0.3583,0.3583,0.2906,0.2906,0.2294,0.3002,0.3002,0.3896,0.3896,0.4773,0.4773,0.5606,0.5606,0.6417,0.6417,0.7094,0.7094,0.7706,0.4206,0.3273,0.2462,0.1838,0.4206,0.5794,2,3,5,0.5616470373645932,True
777779.0,2025-05-25,oof,4.3328,4.6207,0.2611,0.3292,0.6689,0.6689,0.5747,0.5747,0.4825,0.4825,0.3934,0.3934,0.3194,0.3194,0.2546,0.2546,0.1992,0.3311,0.3311,0.4253,0.4253,0.5175,0.5175,0.6066,0.6066,0.6806,0.6806,0.7454,0.7454,0.8008,0.4364,0.3377,0.2527,0.1836,0.4364,0.5636,8,11,19,0.3753633773335318,False
777780.0,2025-05-25,oof,4.5078,3.6645,0.2783,0.3898,0.5949,0.5949,0.4944,0.4944,0.4064,0.4064,0.3245,0.3245,0.2571,0.2571,0.1969,0.1969,0.1511,0.4051,0.4051,0.5056,0.5056,0.5936,0.5936,0.6755,0.6755,0.7429,0.7429,0.8031,0.8031,0.8489,0.5321,0.4287,0.3335,0.248,0.5321,0.4679,5,0,5,0.5836457840992303,False
777783.0,2025-05-25,oof,4.417,3.7887,0.2769,0.3819,0.6104,0.6104,0.515,0.515,0.4232,0.4232,0.3361,0.3361,0.2672,0.2672,0.2051,0.2051,0.1571,0.3896,0.3896,0.485,0.485,0.5768,0.5768,0.6639,0.6639,0.7328,0.7328,0.7949,0.7949,0.8429,0.5109,0.4048,0.3105,0.2294,0.5109,0.4891,3,5,8,0.5500087350465974,False
777785.0,2025-05-25,oof,4.4037,4.8715,0.2749,0.3134,0.6922,0.6922,0.5981,0.5981,0.5117,0.5117,0.4279,0.4279,0.349,0.349,0.2783,0.2783,0.2188,0.3078,0.3078,0.4019,0.4019,0.4883,0.4883,0.5721,0.5721,0.651,0.651,0.7217,0.7217,0.7812,0.4245,0.3321,0.2482,0.1781,0.4245,0.5755,1,5,6,0.5706166270452445,True
777756.0,2025-05-26,oof,4.4222,2.8507,0.2775,0.4413,0.5104,0.5104,0.4095,0.4095,0.3245,0.3245,0.2502,0.2502,0.1902,0.1902,0.1423,0.1423,0.1054,0.4896,0.4896,0.5905,0.5905,0.6755,0.6755,0.7498,0.7498,0.8098,0.8098,0.8577,0.8577,0.8946,0.6048,0.4888,0.3759,0.2812,0.6048,0.3952,4,3,7,0.5920208956073606,False
777757.0,2025-05-26,oof,4.3645,4.202,0.2687,0.3557,0.6384,0.6384,0.5448,0.5448,0.4524,0.4524,0.3667,0.3667,0.2917,0.2917,0.2277,0.2277,0.1766,0.3616,0.3616,0.4552,0.4552,0.5476,0.5476,0.6333,0.6333,0.7083,0.7083,0.7723,0.7723,0.8234,0.467,0.3711,0.2813,0.2062,0.467,0.533,3,1,4,0.6216805752004984,True
777758.0,2025-05-26,oof,4.4899,3.2884,0.2783,0.4136,0.5708,0.5708,0.4729,0.4729,0.3826,0.3826,0.3058,0.3058,0.237,0.237,0.1821,0.1821,0.1364,0.4292,0.4292,0.5271,0.5271,0.6174,0.6174,0.6942,0.6942,0.763,0.763,0.8179,0.8179,0.8636,0.5682,0.459,0.3496,0.2675,0.5682,0.4318,2,1,3,0.7371043450193747,True
777759.0,2025-05-26,oof,4.3071,3.4272,0.2545,0.4048,0.5653,0.5653,0.463,0.463,0.3658,0.3658,0.2849,0.2849,0.219,0.219,0.1647,0.1647,0.1232,0.4347,0.4347,0.537,0.537,0.6342,0.6342,0.7151,0.7151,0.781,0.781,0.8353,0.8353,0.8768,0.5363,0.4231,0.3193,0.2335,0.5363,0.4637,1,2,3,0.5052879051844739,False
777760.0,2025-05-26,oof,4.3375,4.0029,0.2623,0.3684,0.6247,0.6247,0.5264,0.5264,0.4333,0.4333,0.3468,0.3468,0.2734,0.2734,0.2105,0.2105,0.1622,0.3753,0.3753,0.4736,0.4736,0.5667,0.5667,0.6532,0.6532,0.7266,0.7266,0.7895,0.7895,0.8378,0.4711,0.3716,0.2846,0.208,0.4711,0.5289,4,7,11,0.6764627456564059,True
777761.0,2025-05-26,oof,4.4436,4.0226,0.2783,0.3671,0.6275,0.6275,0.5329,0.5329,0.4454,0.4454,0.3647,0.3647,0.29,0.29,0.2277,0.2277,0.1756,0.3725,0.3725,0.4671,0.4671,0.5546,0.5546,0.6353,0.6353,0.71,0.71,0.7723,0.7723,0.8244,0.4903,0.3924,0.2986,0.2215,0.4903,0.5097,5,0,5,0.5817253619046949,True
777762.0,2025-05-26,oof,4.2932,3.6379,0.251,0.3915,0.5881,0.5881,0.4884,0.4884,0.3949,0.3949,0.3138,0.3138,0.2405,0.2405,0.1816,0.1816,0.1364,0.4119,0.4119,0.5116,0.5116,0.6051,0.6051,0.6862,0.6862,0.7595,0.7595,0.8184,0.8184,0.8636,0.5198,0.4128,0.3122,0.2306,0.5198,0.4802,7,2,9,0.5392475985620512,False
