feature,shap_value,signed_effect,perspective_team
home_team_id,0.195486,positive,PHI
away_team_id,0.060431,positive,PHI
air_density_velocity_boost,0.035574,positive,PHI
bullpen_whip_3g_home,-0.032164,negative,PHI
lineup_woba_std_diff,0.028756,positive,PHI
run_margin_diff,0.028495,positive,PHI
elo_diff,0.023899,positive,PHI
lineup_handedness_matchup_advantage,0.020089,positive,PHI
woba_30g_home,0.016121,positive,PHI
bullpen_whip_10g_home,-0.012591,negative,PHI
bullpen_meltdown_risk,0.012364,positive,PHI
lineup_actual_woba_delta_away,0.01018,positive,PHI
lineup_actual_top3_delta_away,-0.009273,negative,PHI
lineup_actual_woba_delta_home,-0.008558,negative,PHI
sp_xwoba_vs_l_diff,-0.008374,negative,PHI
lineup_actual_top3_delta_home,0.008033,positive,PHI
bullpen_whip_diff,-0.007973,negative,PHI
sp_era_5g_diff,-0.006968,negative,PHI
sp_era_home,-0.006408,negative,PHI
lineup_woba_mean_diff,0.006234,positive,PHI
sp_era_diff,-0.005591,negative,PHI
sp_k9_away,-0.005556,negative,PHI
sp_xwoba_home,-0.005402,negative,PHI
pitcher_regression_indicator,-0.005324,negative,PHI
bullpen_pitches_diff,-0.00438,negative,PHI
lineup_woba_top3_diff,0.003475,positive,PHI
away_win_pct,0.003244,positive,PHI
bullpen_whip_10g_away,-0.003242,negative,PHI
sp_k9_diff,-0.00322,negative,PHI
sp_k9_5g_diff,-0.003211,negative,PHI
lineup_depth_multiplier,-0.003199,negative,PHI
lineup_woba_mean_home,0.003196,positive,PHI
sp_fbpct_diff,-0.002905,negative,PHI
home_elo,0.002822,positive,PHI
lineup_woba_top3_home,0.002822,positive,PHI
away_elo,0.002801,positive,PHI
sp_k9_home,-0.002789,negative,PHI
sp_fbvelo_diff,0.002643,positive,PHI
lineup_woba_mean_away,-0.002348,negative,PHI
team_barrel_diff,-0.002326,negative,PHI
win_pct_diff,-0.00209,negative,PHI
bullpen_whip_3g_diff,-0.002016,negative,PHI
sp_xwoba_diff,-0.00194,negative,PHI
lineup_woba_top3_away,0.001917,positive,PHI
team_exitvelo_15g_home,0.001883,positive,PHI
lineup_rest_count_away,-0.001841,negative,PHI
sp_xwoba_away,0.001511,positive,PHI
bullpen_whip_3g_away,0.001384,positive,PHI
team_exitvelo_15g_away,-0.00134,negative,PHI
home_win_pct,0.00102,positive,PHI
woba_30g_away,-0.000992,negative,PHI
park_factor_slug_diff,0.000979,positive,PHI
team_barrel_15g_home,0.000935,positive,PHI
wind_advantage_flyball_factor,-0.000688,negative,PHI
ace_efficiency_factor,-0.00063,negative,PHI
sp_era_away,0.000609,positive,PHI
dome_is_neutral,0.000261,positive,PHI
travel_fatigue_diff,0.000246,positive,PHI
woba_30g_diff,-0.000244,negative,PHI
team_barrel_15g_away,0.000173,positive,PHI
team_hardhit_diff,-0.000146,negative,PHI
sp_whiff_diff,-6.8e-05,negative,PHI
team_exitvelo_diff,5.8e-05,positive,PHI
closer_availability_diff,1.5e-05,positive,PHI
lineup_rest_count_home,-7e-06,negative,PHI
is_home,-0.0,negative,PHI
rest_days_diff,-0.0,negative,PHI
