feature,shap_value,signed_effect,perspective_team
away_team_id,0.087164,positive,TOR
home_team_id,0.045138,positive,TOR
run_margin_diff,-0.015557,negative,TOR
lineup_actual_woba_delta_away,-0.014865,negative,TOR
sp_xwoba_home,-0.013339,negative,TOR
sp_era_5g_diff,0.011311,positive,TOR
lineup_woba_mean_away,-0.011148,negative,TOR
lineup_actual_top3_delta_home,-0.011114,negative,TOR
lineup_actual_top3_delta_away,0.010309,positive,TOR
bullpen_meltdown_risk,0.009542,positive,TOR
wind_advantage_flyball_factor,0.008849,positive,TOR
lineup_actual_woba_delta_home,0.008798,positive,TOR
bullpen_whip_diff,0.008793,positive,TOR
team_hardhit_diff,-0.006929,negative,TOR
sp_era_home,0.005652,positive,TOR
team_barrel_diff,-0.005453,negative,TOR
team_exitvelo_15g_home,-0.005248,negative,TOR
bullpen_pitches_diff,-0.005241,negative,TOR
sp_era_diff,0.005033,positive,TOR
bullpen_whip_10g_home,0.004512,positive,TOR
team_exitvelo_diff,-0.004502,negative,TOR
away_win_pct,-0.004461,negative,TOR
woba_30g_diff,0.004222,positive,TOR
team_exitvelo_15g_away,0.004189,positive,TOR
lineup_handedness_matchup_advantage,0.003842,positive,TOR
air_density_velocity_boost,0.003678,positive,TOR
lineup_woba_mean_diff,0.003614,positive,TOR
sp_xwoba_vs_l_diff,0.003449,positive,TOR
lineup_depth_multiplier,0.003394,positive,TOR
lineup_woba_top3_diff,-0.003314,negative,TOR
sp_k9_diff,-0.003254,negative,TOR
pitcher_regression_indicator,0.003138,positive,TOR
away_elo,-0.003089,negative,TOR
win_pct_diff,-0.003074,negative,TOR
sp_fbpct_diff,-0.002983,negative,TOR
bullpen_whip_3g_home,0.002396,positive,TOR
bullpen_whip_10g_away,-0.002147,negative,TOR
sp_xwoba_diff,-0.002065,negative,TOR
elo_diff,0.001962,positive,TOR
bullpen_whip_3g_away,-0.001795,negative,TOR
team_barrel_15g_home,-0.001792,negative,TOR
woba_30g_away,-0.001737,negative,TOR
sp_xwoba_away,-0.001615,negative,TOR
sp_whiff_diff,-0.001577,negative,TOR
lineup_woba_std_diff,0.00156,positive,TOR
bullpen_whip_3g_diff,0.001548,positive,TOR
sp_k9_away,0.001507,positive,TOR
lineup_woba_top3_away,0.001385,positive,TOR
lineup_woba_mean_home,0.001297,positive,TOR
sp_fbvelo_diff,0.00127,positive,TOR
dome_is_neutral,0.001027,positive,TOR
team_barrel_15g_away,0.000651,positive,TOR
sp_k9_5g_diff,0.000648,positive,TOR
lineup_woba_top3_home,0.000558,positive,TOR
sp_k9_home,0.000408,positive,TOR
sp_era_away,0.000372,positive,TOR
woba_30g_home,-0.000346,negative,TOR
home_win_pct,-0.000338,negative,TOR
park_factor_slug_diff,-0.000313,negative,TOR
travel_fatigue_diff,-0.000184,negative,TOR
home_elo,0.000116,positive,TOR
lineup_rest_count_home,-7.4e-05,negative,TOR
ace_efficiency_factor,-3.9e-05,negative,TOR
lineup_rest_count_away,-3e-06,negative,TOR
rest_days_diff,-1e-06,negative,TOR
is_home,0.0,negative,TOR
closer_availability_diff,0.0,negative,TOR
